Wavelength(nm)	n	k
472.000000	1.439719	0.000000
473.000000	1.439620	0.000000
474.000000	1.439522	0.000000
475.000000	1.439424	0.000000
476.000000	1.439327	0.000000
477.000000	1.439231	0.000000
478.000000	1.439135	0.000000
479.000000	1.439040	0.000000
480.000000	1.438946	0.000000
481.000000	1.438852	0.000000
482.000000	1.438759	0.000000
483.000000	1.438666	0.000000
484.000000	1.438574	0.000000
485.000000	1.438483	0.000000
486.000000	1.438392	0.000000
487.000000	1.438302	0.000000
488.000000	1.438213	0.000000
489.000000	1.438124	0.000000
490.000000	1.438035	0.000000
491.000000	1.437948	0.000000
492.000000	1.437860	0.000000
493.000000	1.437774	0.000000
494.000000	1.437688	0.000000
495.000000	1.437602	0.000000
496.000000	1.437517	0.000000
497.000000	1.437433	0.000000
498.000000	1.437349	0.000000
499.000000	1.437266	0.000000
500.000000	1.437183	0.000000
501.000000	1.437100	0.000000
502.000000	1.437019	0.000000
503.000000	1.436937	0.000000
504.000000	1.436857	0.000000
505.000000	1.436776	0.000000
506.000000	1.436697	0.000000
507.000000	1.436618	0.000000
508.000000	1.436539	0.000000
509.000000	1.436461	0.000000
510.000000	1.436383	0.000000
511.000000	1.436306	0.000000
512.000000	1.436229	0.000000
513.000000	1.436152	0.000000
514.000000	1.436077	0.000000
515.000000	1.436001	0.000000
516.000000	1.435926	0.000000
517.000000	1.435852	0.000000
518.000000	1.435778	0.000000
519.000000	1.435704	0.000000
520.000000	1.435631	0.000000
521.000000	1.435559	0.000000
522.000000	1.435487	0.000000
523.000000	1.435415	0.000000
524.000000	1.435343	0.000000
525.000000	1.435273	0.000000
526.000000	1.435202	0.000000
527.000000	1.435132	0.000000
528.000000	1.435062	0.000000
529.000000	1.434993	0.000000
530.000000	1.434924	0.000000
531.000000	1.434856	0.000000
532.000000	1.434788	0.000000
533.000000	1.434721	0.000000
534.000000	1.434653	0.000000
535.000000	1.434587	0.000000
536.000000	1.434520	0.000000
537.000000	1.434454	0.000000
538.000000	1.434389	0.000000
539.000000	1.434323	0.000000
540.000000	1.434259	0.000000
541.000000	1.434194	0.000000
542.000000	1.434130	0.000000
543.000000	1.434066	0.000000
544.000000	1.434003	0.000000
545.000000	1.433940	0.000000
546.000000	1.433878	0.000000
547.000000	1.433815	0.000000
548.000000	1.433753	0.000000
549.000000	1.433692	0.000000
550.000000	1.433631	0.000000
551.000000	1.433570	0.000000
552.000000	1.433509	0.000000
553.000000	1.433449	0.000000
554.000000	1.433390	0.000000
555.000000	1.433330	0.000000
556.000000	1.433271	0.000000
557.000000	1.433212	0.000000
558.000000	1.433154	0.000000
559.000000	1.433096	0.000000
560.000000	1.433038	0.000000
561.000000	1.432980	0.000000
562.000000	1.432923	0.000000
563.000000	1.432866	0.000000
564.000000	1.432810	0.000000
565.000000	1.432754	0.000000
566.000000	1.432698	0.000000
567.000000	1.432642	0.000000
568.000000	1.432587	0.000000
569.000000	1.432532	0.000000
570.000000	1.432477	0.000000
571.000000	1.432423	0.000000
572.000000	1.432369	0.000000
573.000000	1.432315	0.000000
574.000000	1.432262	0.000000
575.000000	1.432209	0.000000
576.000000	1.432156	0.000000
577.000000	1.432103	0.000000
578.000000	1.432051	0.000000
579.000000	1.431999	0.000000
580.000000	1.431947	0.000000
581.000000	1.431896	0.000000
582.000000	1.431845	0.000000
583.000000	1.431794	0.000000
584.000000	1.431743	0.000000
585.000000	1.431693	0.000000
586.000000	1.431643	0.000000
587.000000	1.431593	0.000000
588.000000	1.431543	0.000000
589.000000	1.431494	0.000000
590.000000	1.431445	0.000000
591.000000	1.431396	0.000000
592.000000	1.431348	0.000000
593.000000	1.431299	0.000000
594.000000	1.431251	0.000000
595.000000	1.431204	0.000000
596.000000	1.431156	0.000000
597.000000	1.431109	0.000000
598.000000	1.431062	0.000000
599.000000	1.431015	0.000000
600.000000	1.430969	0.000000
601.000000	1.430922	0.000000
602.000000	1.430876	0.000000
603.000000	1.430830	0.000000
604.000000	1.430785	0.000000
605.000000	1.430740	0.000000
606.000000	1.430694	0.000000
607.000000	1.430650	0.000000
608.000000	1.430605	0.000000
609.000000	1.430561	0.000000
610.000000	1.430516	0.000000
611.000000	1.430473	0.000000
612.000000	1.430429	0.000000
613.000000	1.430385	0.000000
614.000000	1.430342	0.000000
615.000000	1.430299	0.000000
616.000000	1.430256	0.000000
617.000000	1.430214	0.000000
618.000000	1.430171	0.000000
619.000000	1.430129	0.000000
620.000000	1.430087	0.000000
621.000000	1.430045	0.000000
622.000000	1.430004	0.000000
623.000000	1.429962	0.000000
624.000000	1.429921	0.000000
625.000000	1.429880	0.000000
626.000000	1.429840	0.000000
627.000000	1.429799	0.000000
628.000000	1.429759	0.000000
629.000000	1.429719	0.000000
630.000000	1.429679	0.000000
631.000000	1.429639	0.000000
632.000000	1.429599	0.000000
633.000000	1.429560	0.000000
634.000000	1.429521	0.000000
635.000000	1.429482	0.000000
636.000000	1.429443	0.000000
637.000000	1.429405	0.000000
638.000000	1.429366	0.000000
639.000000	1.429328	0.000000
640.000000	1.429290	0.000000
641.000000	1.429252	0.000000
642.000000	1.429215	0.000000
643.000000	1.429177	0.000000
644.000000	1.429140	0.000000
645.000000	1.429103	0.000000
646.000000	1.429066	0.000000
647.000000	1.429029	0.000000
648.000000	1.428992	0.000000
649.000000	1.428956	0.000000
650.000000	1.428920	0.000000
651.000000	1.428884	0.000000
652.000000	1.428848	0.000000
653.000000	1.428812	0.000000
654.000000	1.428777	0.000000
655.000000	1.428741	0.000000
656.000000	1.428706	0.000000
657.000000	1.428671	0.000000
658.000000	1.428636	0.000000
659.000000	1.428602	0.000000
660.000000	1.428567	0.000000
661.000000	1.428533	0.000000
662.000000	1.428498	0.000000
663.000000	1.428464	0.000000
664.000000	1.428430	0.000000
665.000000	1.428397	0.000000
666.000000	1.428363	0.000000
667.000000	1.428330	0.000000
668.000000	1.428296	0.000000
669.000000	1.428263	0.000000
670.000000	1.428230	0.000000
671.000000	1.428198	0.000000
672.000000	1.428165	0.000000
673.000000	1.428132	0.000000
674.000000	1.428100	0.000000
675.000000	1.428068	0.000000
676.000000	1.428036	0.000000
677.000000	1.428004	0.000000
678.000000	1.427972	0.000000
679.000000	1.427940	0.000000
680.000000	1.427909	0.000000
681.000000	1.427878	0.000000
682.000000	1.427846	0.000000
683.000000	1.427815	0.000000
684.000000	1.427785	0.000000
685.000000	1.427754	0.000000
686.000000	1.427723	0.000000
687.000000	1.427693	0.000000
688.000000	1.427662	0.000000
689.000000	1.427632	0.000000
690.000000	1.427602	0.000000
691.000000	1.427572	0.000000
692.000000	1.427542	0.000000
693.000000	1.427513	0.000000
694.000000	1.427483	0.000000
695.000000	1.427454	0.000000
696.000000	1.427424	0.000000
697.000000	1.427395	0.000000
698.000000	1.427366	0.000000
699.000000	1.427337	0.000000
700.000000	1.427308	0.000000
701.000000	1.427280	0.000000
702.000000	1.427251	0.000000
703.000000	1.427223	0.000000
704.000000	1.427195	0.000000
705.000000	1.427166	0.000000
706.000000	1.427138	0.000000
707.000000	1.427111	0.000000
708.000000	1.427083	0.000000
709.000000	1.427055	0.000000
710.000000	1.427028	0.000000
711.000000	1.427000	0.000000
712.000000	1.426973	0.000000
713.000000	1.426946	0.000000
714.000000	1.426919	0.000000
715.000000	1.426892	0.000000
716.000000	1.426865	0.000000
717.000000	1.426838	0.000000
718.000000	1.426812	0.000000
719.000000	1.426785	0.000000
720.000000	1.426759	0.000000
721.000000	1.426732	0.000000
722.000000	1.426706	0.000000
723.000000	1.426680	0.000000
724.000000	1.426654	0.000000
725.000000	1.426629	0.000000
726.000000	1.426603	0.000000
727.000000	1.426577	0.000000
728.000000	1.426552	0.000000
729.000000	1.426526	0.000000
730.000000	1.426501	0.000000
731.000000	1.426476	0.000000
732.000000	1.426451	0.000000
733.000000	1.426426	0.000000
734.000000	1.426401	0.000000
735.000000	1.426376	0.000000
736.000000	1.426352	0.000000
737.000000	1.426327	0.000000
738.000000	1.426303	0.000000
739.000000	1.426279	0.000000
740.000000	1.426254	0.000000
741.000000	1.426230	0.000000
742.000000	1.426206	0.000000
743.000000	1.426182	0.000000
744.000000	1.426158	0.000000
745.000000	1.426135	0.000000
746.000000	1.426111	0.000000
747.000000	1.426087	0.000000
748.000000	1.426064	0.000000
749.000000	1.426041	0.000000
750.000000	1.426017	0.000000
751.000000	1.425994	0.000000
752.000000	1.425971	0.000000
753.000000	1.425948	0.000000
754.000000	1.425925	0.000000
755.000000	1.425903	0.000000
756.000000	1.425880	0.000000
757.000000	1.425857	0.000000
758.000000	1.425835	0.000000
759.000000	1.425813	0.000000
760.000000	1.425790	0.000000
761.000000	1.425768	0.000000
762.000000	1.425746	0.000000
763.000000	1.425724	0.000000
764.000000	1.425702	0.000000
765.000000	1.425680	0.000000
766.000000	1.425658	0.000000
767.000000	1.425637	0.000000
768.000000	1.425615	0.000000
769.000000	1.425593	0.000000
770.000000	1.425572	0.000000
771.000000	1.425551	0.000000
772.000000	1.425529	0.000000
773.000000	1.425508	0.000000
774.000000	1.425487	0.000000
775.000000	1.425466	0.000000
776.000000	1.425445	0.000000
777.000000	1.425424	0.000000
778.000000	1.425404	0.000000
779.000000	1.425383	0.000000
780.000000	1.425362	0.000000
781.000000	1.425342	0.000000
782.000000	1.425321	0.000000
783.000000	1.425301	0.000000
784.000000	1.425281	0.000000
785.000000	1.425261	0.000000
786.000000	1.425240	0.000000
787.000000	1.425220	0.000000
788.000000	1.425200	0.000000
789.000000	1.425181	0.000000
790.000000	1.425161	0.000000
791.000000	1.425141	0.000000
792.000000	1.425121	0.000000
793.000000	1.425102	0.000000
794.000000	1.425082	0.000000
795.000000	1.425063	0.000000
796.000000	1.425044	0.000000
797.000000	1.425024	0.000000
798.000000	1.425005	0.000000
799.000000	1.424986	0.000000
800.000000	1.424967	0.000000
801.000000	1.424948	0.000000
802.000000	1.424929	0.000000
803.000000	1.424910	0.000000
804.000000	1.424891	0.000000
805.000000	1.424873	0.000000
806.000000	1.424854	0.000000
807.000000	1.424836	0.000000
808.000000	1.424817	0.000000
809.000000	1.424799	0.000000
810.000000	1.424780	0.000000
811.000000	1.424762	0.000000
812.000000	1.424744	0.000000
813.000000	1.424726	0.000000
814.000000	1.424708	0.000000
815.000000	1.424690	0.000000
816.000000	1.424672	0.000000
817.000000	1.424654	0.000000
818.000000	1.424636	0.000000
819.000000	1.424618	0.000000
820.000000	1.424601	0.000000
821.000000	1.424583	0.000000
822.000000	1.424566	0.000000
823.000000	1.424548	0.000000
824.000000	1.424531	0.000000
825.000000	1.424513	0.000000
826.000000	1.424496	0.000000
827.000000	1.424479	0.000000
828.000000	1.424462	0.000000
829.000000	1.424445	0.000000
830.000000	1.424428	0.000000
831.000000	1.424411	0.000000
832.000000	1.424394	0.000000
833.000000	1.424377	0.000000
834.000000	1.424360	0.000000
835.000000	1.424344	0.000000
836.000000	1.424327	0.000000
837.000000	1.424310	0.000000
838.000000	1.424294	0.000000
839.000000	1.424277	0.000000
840.000000	1.424261	0.000000
841.000000	1.424245	0.000000
842.000000	1.424228	0.000000
843.000000	1.424212	0.000000
844.000000	1.424196	0.000000
845.000000	1.424180	0.000000
846.000000	1.424164	0.000000
847.000000	1.424148	0.000000
848.000000	1.424132	0.000000
849.000000	1.424116	0.000000
850.000000	1.424100	0.000000
851.000000	1.424084	0.000000
852.000000	1.424069	0.000000
853.000000	1.424053	0.000000
854.000000	1.424037	0.000000
855.000000	1.424022	0.000000
856.000000	1.424006	0.000000
857.000000	1.423991	0.000000
858.000000	1.423976	0.000000
859.000000	1.423960	0.000000
860.000000	1.423945	0.000000
861.000000	1.423930	0.000000
862.000000	1.423915	0.000000
863.000000	1.423900	0.000000
864.000000	1.423885	0.000000
865.000000	1.423870	0.000000
866.000000	1.423855	0.000000
867.000000	1.423840	0.000000
868.000000	1.423825	0.000000
869.000000	1.423810	0.000000
870.000000	1.423795	0.000000
871.000000	1.423781	0.000000
872.000000	1.423766	0.000000
873.000000	1.423752	0.000000
874.000000	1.423737	0.000000
875.000000	1.423723	0.000000
876.000000	1.423708	0.000000
877.000000	1.423694	0.000000
878.000000	1.423679	0.000000
879.000000	1.423665	0.000000
880.000000	1.423651	0.000000
881.000000	1.423637	0.000000
882.000000	1.423623	0.000000
883.000000	1.423609	0.000000
884.000000	1.423595	0.000000
885.000000	1.423581	0.000000
886.000000	1.423567	0.000000
887.000000	1.423553	0.000000
888.000000	1.423539	0.000000
889.000000	1.423525	0.000000
890.000000	1.423511	0.000000
891.000000	1.423498	0.000000
892.000000	1.423484	0.000000
893.000000	1.423471	0.000000
894.000000	1.423457	0.000000
895.000000	1.423443	0.000000
896.000000	1.423430	0.000000
897.000000	1.423417	0.000000
898.000000	1.423403	0.000000
899.000000	1.423390	0.000000
900.000000	1.423377	0.000000
901.000000	1.423363	0.000000
902.000000	1.423350	0.000000
903.000000	1.423337	0.000000
904.000000	1.423324	0.000000
905.000000	1.423311	0.000000
906.000000	1.423298	0.000000
907.000000	1.423285	0.000000
908.000000	1.423272	0.000000
909.000000	1.423259	0.000000
910.000000	1.423246	0.000000
911.000000	1.423234	0.000000
912.000000	1.423221	0.000000
913.000000	1.423208	0.000000
914.000000	1.423195	0.000000
915.000000	1.423183	0.000000
916.000000	1.423170	0.000000
917.000000	1.423158	0.000000
918.000000	1.423145	0.000000
919.000000	1.423133	0.000000
920.000000	1.423120	0.000000
921.000000	1.423108	0.000000
922.000000	1.423096	0.000000
923.000000	1.423083	0.000000
924.000000	1.423071	0.000000
925.000000	1.423059	0.000000
926.000000	1.423047	0.000000
927.000000	1.423035	0.000000
928.000000	1.423022	0.000000
929.000000	1.423010	0.000000
930.000000	1.422998	0.000000
931.000000	1.422986	0.000000
932.000000	1.422975	0.000000
933.000000	1.422963	0.000000
934.000000	1.422951	0.000000
935.000000	1.422939	0.000000
936.000000	1.422927	0.000000
937.000000	1.422915	0.000000
938.000000	1.422904	0.000000
939.000000	1.422892	0.000000
940.000000	1.422880	0.000000
941.000000	1.422869	0.000000
942.000000	1.422857	0.000000
943.000000	1.422846	0.000000
944.000000	1.422834	0.000000
945.000000	1.422823	0.000000
946.000000	1.422812	0.000000
947.000000	1.422800	0.000000
948.000000	1.422789	0.000000
949.000000	1.422778	0.000000
950.000000	1.422766	0.000000
951.000000	1.422755	0.000000
952.000000	1.422744	0.000000
953.000000	1.422733	0.000000
954.000000	1.422722	0.000000
955.000000	1.422711	0.000000
956.000000	1.422700	0.000000
957.000000	1.422689	0.000000
958.000000	1.422678	0.000000
959.000000	1.422667	0.000000
960.000000	1.422656	0.000000
961.000000	1.422645	0.000000
962.000000	1.422634	0.000000
963.000000	1.422623	0.000000
964.000000	1.422612	0.000000
965.000000	1.422602	0.000000
966.000000	1.422591	0.000000
967.000000	1.422580	0.000000
968.000000	1.422570	0.000000
969.000000	1.422559	0.000000
970.000000	1.422549	0.000000
971.000000	1.422538	0.000000
972.000000	1.422528	0.000000
973.000000	1.422517	0.000000
974.000000	1.422507	0.000000
975.000000	1.422496	0.000000
976.000000	1.422486	0.000000
977.000000	1.422476	0.000000
978.000000	1.422465	0.000000
979.000000	1.422455	0.000000
980.000000	1.422445	0.000000
981.000000	1.422435	0.000000
982.000000	1.422424	0.000000
983.000000	1.422414	0.000000
984.000000	1.422404	0.000000
985.000000	1.422394	0.000000
986.000000	1.422384	0.000000
987.000000	1.422374	0.000000
988.000000	1.422364	0.000000
989.000000	1.422354	0.000000
990.000000	1.422344	0.000000
991.000000	1.422334	0.000000
992.000000	1.422324	0.000000
993.000000	1.422315	0.000000
994.000000	1.422305	0.000000
995.000000	1.422295	0.000000
996.000000	1.422285	0.000000
997.000000	1.422276	0.000000
998.000000	1.422266	0.000000
999.000000	1.422256	0.000000
1000.000000	1.422247	0.000000
1001.000000	1.422237	0.000000
1002.000000	1.422227	0.000000
1003.000000	1.422218	0.000000
1004.000000	1.422208	0.000000
1005.000000	1.422199	0.000000
1006.000000	1.422189	0.000000
1007.000000	1.422180	0.000000
1008.000000	1.422171	0.000000
1009.000000	1.422161	0.000000
1010.000000	1.422152	0.000000
1011.000000	1.422143	0.000000
1012.000000	1.422133	0.000000
1013.000000	1.422124	0.000000
1014.000000	1.422115	0.000000
1015.000000	1.422106	0.000000
1016.000000	1.422097	0.000000
1017.000000	1.422087	0.000000
1018.000000	1.422078	0.000000
1019.000000	1.422069	0.000000
1020.000000	1.422060	0.000000
1021.000000	1.422051	0.000000
1022.000000	1.422042	0.000000
1023.000000	1.422033	0.000000
1024.000000	1.422024	0.000000
1025.000000	1.422015	0.000000
1026.000000	1.422006	0.000000
1027.000000	1.421997	0.000000
1028.000000	1.421989	0.000000
1029.000000	1.421980	0.000000
1030.000000	1.421971	0.000000
1031.000000	1.421962	0.000000
1032.000000	1.421954	0.000000
1033.000000	1.421945	0.000000
1034.000000	1.421936	0.000000
1035.000000	1.421927	0.000000
1036.000000	1.421919	0.000000
1037.000000	1.421910	0.000000
1038.000000	1.421902	0.000000
1039.000000	1.421893	0.000000
1040.000000	1.421884	0.000000
1041.000000	1.421876	0.000000
1042.000000	1.421867	0.000000
1043.000000	1.421859	0.000000
1044.000000	1.421851	0.000000
1045.000000	1.421842	0.000000
1046.000000	1.421834	0.000000
1047.000000	1.421825	0.000000
1048.000000	1.421817	0.000000
1049.000000	1.421809	0.000000
1050.000000	1.421800	0.000000
1051.000000	1.421792	0.000000
1052.000000	1.421784	0.000000
1053.000000	1.421776	0.000000
1054.000000	1.421768	0.000000
1055.000000	1.421759	0.000000
1056.000000	1.421751	0.000000
1057.000000	1.421743	0.000000
1058.000000	1.421735	0.000000
1059.000000	1.421727	0.000000
1060.000000	1.421719	0.000000
1061.000000	1.421711	0.000000
1062.000000	1.421703	0.000000
1063.000000	1.421695	0.000000
1064.000000	1.421687	0.000000
1065.000000	1.421679	0.000000
1066.000000	1.421671	0.000000
1067.000000	1.421663	0.000000
1068.000000	1.421655	0.000000
1069.000000	1.421647	0.000000
1070.000000	1.421639	0.000000
1071.000000	1.421632	0.000000
1072.000000	1.421624	0.000000
1073.000000	1.421616	0.000000
1074.000000	1.421608	0.000000
1075.000000	1.421601	0.000000
1076.000000	1.421593	0.000000
1077.000000	1.421585	0.000000
1078.000000	1.421578	0.000000
1079.000000	1.421570	0.000000
1080.000000	1.421562	0.000000
1081.000000	1.421555	0.000000
1082.000000	1.421547	0.000000
1083.000000	1.421540	0.000000
1084.000000	1.421532	0.000000
1085.000000	1.421525	0.000000
1086.000000	1.421517	0.000000
1087.000000	1.421510	0.000000
1088.000000	1.421502	0.000000
1089.000000	1.421495	0.000000
1090.000000	1.421487	0.000000
1091.000000	1.421480	0.000000
1092.000000	1.421473	0.000000
1093.000000	1.421465	0.000000
1094.000000	1.421458	0.000000
1095.000000	1.421451	0.000000
1096.000000	1.421443	0.000000
1097.000000	1.421436	0.000000
1098.000000	1.421429	0.000000
1099.000000	1.421422	0.000000
1100.000000	1.421415	0.000000
1101.000000	1.421407	0.000000
1102.000000	1.421400	0.000000
1103.000000	1.421393	0.000000
1104.000000	1.421386	0.000000
1105.000000	1.421379	0.000000
1106.000000	1.421372	0.000000
1107.000000	1.421365	0.000000
1108.000000	1.421358	0.000000
1109.000000	1.421351	0.000000
1110.000000	1.421344	0.000000
1111.000000	1.421337	0.000000
1112.000000	1.421330	0.000000
1113.000000	1.421323	0.000000
1114.000000	1.421316	0.000000
1115.000000	1.421309	0.000000
1116.000000	1.421302	0.000000
1117.000000	1.421295	0.000000
1118.000000	1.421288	0.000000
1119.000000	1.421281	0.000000
1120.000000	1.421275	0.000000
1121.000000	1.421268	0.000000
1122.000000	1.421261	0.000000
1123.000000	1.421254	0.000000
1124.000000	1.421248	0.000000
1125.000000	1.421241	0.000000
1126.000000	1.421234	0.000000
1127.000000	1.421227	0.000000
1128.000000	1.421221	0.000000
1129.000000	1.421214	0.000000
1130.000000	1.421207	0.000000
1131.000000	1.421201	0.000000
1132.000000	1.421194	0.000000
1133.000000	1.421188	0.000000
1134.000000	1.421181	0.000000
1135.000000	1.421175	0.000000
1136.000000	1.421168	0.000000
1137.000000	1.421161	0.000000
1138.000000	1.421155	0.000000
1139.000000	1.421149	0.000000
1140.000000	1.421142	0.000000
1141.000000	1.421136	0.000000
1142.000000	1.421129	0.000000
1143.000000	1.421123	0.000000
1144.000000	1.421116	0.000000
1145.000000	1.421110	0.000000
1146.000000	1.421104	0.000000
1147.000000	1.421097	0.000000
1148.000000	1.421091	0.000000
1149.000000	1.421085	0.000000
1150.000000	1.421078	0.000000
1151.000000	1.421072	0.000000
1152.000000	1.421066	0.000000
1153.000000	1.421060	0.000000
1154.000000	1.421053	0.000000
1155.000000	1.421047	0.000000
1156.000000	1.421041	0.000000
1157.000000	1.421035	0.000000
1158.000000	1.421029	0.000000
1159.000000	1.421023	0.000000
1160.000000	1.421016	0.000000
1161.000000	1.421010	0.000000
1162.000000	1.421004	0.000000
1163.000000	1.420998	0.000000
1164.000000	1.420992	0.000000
1165.000000	1.420986	0.000000
1166.000000	1.420980	0.000000
1167.000000	1.420974	0.000000
1168.000000	1.420968	0.000000
1169.000000	1.420962	0.000000
1170.000000	1.420956	0.000000
1171.000000	1.420950	0.000000
1172.000000	1.420944	0.000000
1173.000000	1.420938	0.000000
1174.000000	1.420932	0.000000
1175.000000	1.420926	0.000000
1176.000000	1.420921	0.000000
1177.000000	1.420915	0.000000
1178.000000	1.420909	0.000000
1179.000000	1.420903	0.000000
1180.000000	1.420897	0.000000
1181.000000	1.420891	0.000000
1182.000000	1.420886	0.000000
1183.000000	1.420880	0.000000
1184.000000	1.420874	0.000000
1185.000000	1.420868	0.000000
1186.000000	1.420863	0.000000
1187.000000	1.420857	0.000000
1188.000000	1.420851	0.000000
1189.000000	1.420845	0.000000
1190.000000	1.420840	0.000000
1191.000000	1.420834	0.000000
1192.000000	1.420828	0.000000
1193.000000	1.420823	0.000000
1194.000000	1.420817	0.000000
1195.000000	1.420812	0.000000
1196.000000	1.420806	0.000000
1197.000000	1.420800	0.000000
1198.000000	1.420795	0.000000
1199.000000	1.420789	0.000000
1200.000000	1.420784	0.000000
1201.000000	1.420778	0.000000
1202.000000	1.420773	0.000000
1203.000000	1.420767	0.000000
1204.000000	1.420762	0.000000
1205.000000	1.420756	0.000000
1206.000000	1.420751	0.000000
1207.000000	1.420746	0.000000
1208.000000	1.420740	0.000000
1209.000000	1.420735	0.000000
1210.000000	1.420729	0.000000
1211.000000	1.420724	0.000000
1212.000000	1.420719	0.000000
1213.000000	1.420713	0.000000
1214.000000	1.420708	0.000000
1215.000000	1.420703	0.000000
1216.000000	1.420697	0.000000
