Wavelength(nm)	n	k
210.000000	2.299311	0.000000
220.000000	2.286974	0.000000
230.000000	2.274637	0.000000
240.000000	2.262299	0.000000
250.000000	2.249962	0.000000
260.000000	2.237625	0.000000
270.000000	2.225288	0.000000
280.000000	2.212951	0.000000
290.000000	2.200614	0.000000
300.000000	2.188277	0.000000
310.000000	2.175939	0.000000
320.000000	2.163602	0.000000
330.000000	2.152608	0.000000
340.000000	2.142759	0.000000
350.000000	2.133897	0.000000
360.000000	2.125887	0.000000
370.000000	2.118621	0.000000
380.000000	2.112005	0.000000
390.000000	2.105960	0.000000
400.974854	2.099925	0.000000
402.867253	2.098962	0.000000
404.777600	2.097989	0.000000
406.705599	2.097007	0.000000
408.652609	2.096016	0.000000
410.618351	2.095040	0.000000
412.602528	2.094109	0.000000
414.606547	2.093169	0.000000
416.630128	2.092220	0.000000
418.672974	2.091261	0.000000
420.736543	2.090319	0.000000
422.820555	2.089416	0.000000
424.925314	2.088503	0.000000
427.050525	2.087582	0.000000
429.197715	2.086651	0.000000
431.366606	2.085755	0.000000
433.556902	2.084875	0.000000
435.770187	2.083987	0.000000
438.006186	2.083089	0.000000
440.265250	2.082190	0.000000
442.547083	2.081339	0.000000
444.853353	2.080480	0.000000
447.183787	2.079611	0.000000
449.538092	2.078733	0.000000
451.917998	2.077896	0.000000
454.323238	2.077062	0.000000
456.753522	2.076220	0.000000
459.210649	2.075368	0.000000
461.694356	2.074546	0.000000
464.205076	2.073735	0.000000
466.742525	2.072915	0.000000
469.308602	2.072085	0.000000
471.903051	2.071287	0.000000
474.525594	2.070496	0.000000
477.178208	2.069695	0.000000
479.860645	2.068885	0.000000
482.573411	2.068116	0.000000
485.316237	2.067341	0.000000
488.091216	2.066557	0.000000
490.898111	2.065780	0.000000
493.736663	2.065028	0.000000
496.609055	2.064268	0.000000
499.515065	2.063498	0.000000
502.454443	2.062760	0.000000
505.429471	2.062020	0.000000
508.439939	2.061271	0.000000
511.486484	2.060536	0.000000
514.568876	2.059815	0.000000
517.689537	2.059085	0.000000
520.848281	2.058358	0.000000
524.044893	2.057654	0.000000
527.281911	2.056941	0.000000
530.559168	2.056226	0.000000
533.877419	2.055536	0.000000
537.236474	2.054838	0.000000
540.639041	2.054138	0.000000
544.084983	2.053462	0.000000
547.574134	2.052777	0.000000
551.109339	2.052094	0.000000
554.690487	2.051429	0.000000
558.317441	2.050756	0.000000
561.993191	2.050092	0.000000
565.717662	2.049437	0.000000
569.491829	2.048773	0.000000
573.315595	2.048130	0.000000
577.192169	2.047483	0.000000
581.121523	2.046837	0.000000
585.103602	2.046206	0.000000
589.141789	2.045566	0.000000
593.236103	2.044942	0.000000
597.387724	2.044316	0.000000
601.596655	2.043693	0.000000
605.866540	2.043081	0.000000
610.197470	2.042461	0.000000
614.589504	2.041860	0.000000
619.046500	2.041250	0.000000
623.568612	2.040654	0.000000
628.155962	2.040056	0.000000
632.812642	2.039465	0.000000
637.538881	2.038875	0.000000
642.336247	2.038290	0.000000
647.204963	2.037710	0.000000
652.149467	2.037132	0.000000
657.170103	2.036559	0.000000
662.267180	2.035988	0.000000
667.445428	2.035422	0.000000
672.705290	2.034859	0.000000
678.048713	2.034299	0.000000
683.476145	2.033745	0.000000
688.992749	2.033190	0.000000
694.599131	2.032644	0.000000
700.295865	2.032094	0.000000
706.088478	2.031555	0.000000
711.977719	2.031014	0.000000
717.964307	2.030478	0.000000
724.054173	2.029946	0.000000
730.248232	2.029412	0.000000
736.549183	2.028888	0.000000
742.957974	2.028364	0.000000
749.481145	2.027840	0.000000
760.000000	2.027023	0.000000
802.000000	2.024032	0.000000
844.000000	2.021401	0.000000
886.000000	2.019056	0.000000
928.000000	2.016942	0.000000
950.000000	2.015911	0.000000
970.000000	2.015014	0.000000
1012.000000	2.013239	0.000000
1054.000000	2.011586	0.000000
1096.000000	2.010035	0.000000
1135.000000	2.008668	0.000000
1180.000000	2.007164	0.000000
1222.000000	2.005817	0.000000
1264.000000	2.004515	0.000000
1306.000000	2.003249	0.000000
1348.000000	2.002011	0.000000
1390.000000	2.000795	0.000000
1432.000000	1.999596	0.000000
1474.000000	1.998409	0.000000
1516.000000	1.997230	0.000000
1558.000000	1.996056	0.000000
1600.000000	1.994884	0.000000
1642.000000	1.993711	0.000000
1684.000000	1.992534	0.000000
1726.000000	1.991353	0.000000
1768.000000	1.990164	0.000000
1810.000000	1.988967	0.000000
1852.000000	1.987760	0.000000
1894.000000	1.986542	0.000000
1936.000000	1.985311	0.000000
1978.000000	1.984067	0.000000
2020.000000	1.982808	0.000000
2062.000000	1.981535	0.000000
2104.000000	1.980245	0.000000
2146.000000	1.978940	0.000000
2188.000000	1.977617	0.000000
2230.000000	1.976276	0.000000
2272.000000	1.974917	0.000000
2314.000000	1.973539	0.000000
2356.000000	1.972142	0.000000
2398.000000	1.970725	0.000000
2450.000000	1.968944	0.000000
2552.000000	1.965358	0.000000
2654.000000	1.961647	0.000000
2756.000000	1.957809	0.000000
2858.000000	1.953838	0.000000
2960.000000	1.949733	0.000000
3062.000000	1.945491	0.000000
3164.000000	1.941108	0.000000
3266.000000	1.936585	0.000000
3368.000000	1.931917	0.000000
3470.000000	1.927104	0.000000
3572.000000	1.922142	0.000000
3674.000000	1.917031	0.000000
3776.000000	1.911769	0.000000
3878.000000	1.906353	0.000000
3980.000000	1.900783	0.000000
4082.000000	1.895056	0.000000
4184.000000	1.889170	0.000000
4286.000000	1.883124	0.000000
4388.000000	1.876916	0.000000
4490.000000	1.870544	0.000000
4592.000000	1.864006	0.000000
4694.000000	1.857301	0.000000
4796.000000	1.850425	0.000000
4898.000000	1.843378	0.000000
5000.000000	1.836156	0.000000
5102.000000	1.828759	0.000000
5204.000000	1.821183	0.000000
5306.000000	1.813426	0.000000
5408.000000	1.805486	0.000000
