Wavelength(nm)	n	k
1012.000000	1.484318	0.000002
1054.000000	1.484258	0.000002
1096.000000	1.484196	0.000002
1135.000000	1.484135	0.000003
1180.000000	1.484063	0.000003
1222.000000	1.483992	0.000003
1264.000000	1.483918	0.000004
1306.000000	1.483842	0.000004
1348.000000	1.483762	0.000004
1390.000000	1.483679	0.000005
1432.000000	1.483593	0.000005
1474.000000	1.483504	0.000006
1516.000000	1.483412	0.000006
1558.000000	1.483316	0.000007
1600.000000	1.483217	0.000008
1642.000000	1.483114	0.000008
1684.000000	1.483008	0.000009
1726.000000	1.482897	0.000010
1768.000000	1.482783	0.000011
1810.000000	1.482665	0.000012
1852.000000	1.482543	0.000013
1894.000000	1.482416	0.000014
1936.000000	1.482285	0.000015
1978.000000	1.482150	0.000016
2020.000000	1.482009	0.000017
2062.000000	1.481864	0.000019
2104.000000	1.481713	0.000020
2146.000000	1.481557	0.000022
2188.000000	1.481395	0.000024
2230.000000	1.481226	0.000026
2272.000000	1.481051	0.000028
2314.000000	1.480869	0.000030
2356.000000	1.480680	0.000032
2398.000000	1.480482	0.000035
2450.000000	1.480225	0.000039
2552.000000	1.479676	0.000048
2654.000000	1.479053	0.000060
2756.000000	1.478329	0.000077
2858.000000	1.477458	0.000103
2960.000000	1.476346	0.000149
3062.000000	1.474775	0.000248
3164.000000	1.472073	0.000544
3266.000000	1.464616	0.002571
3368.000000	1.470213	0.023910
3470.000000	1.488204	0.002001
3572.000000	1.481604	0.000612
3674.000000	1.478865	0.000366
3776.000000	1.477039	0.000289
3878.000000	1.475537	0.000263
3980.000000	1.474155	0.000260
4082.000000	1.472800	0.000271
4184.000000	1.471419	0.000292
4286.000000	1.469973	0.000321
4388.000000	1.468429	0.000359
4490.000000	1.466754	0.000408
4592.000000	1.464911	0.000469
4694.000000	1.462854	0.000547
4796.000000	1.460520	0.000647
4898.000000	1.457825	0.000781
5000.000000	1.454643	0.000964
5102.000000	1.450776	0.001229
5204.000000	1.445892	0.001636
5306.000000	1.439386	0.002320
5408.000000	1.429997	0.003632
5510.000000	1.414619	0.006716
5612.000000	1.383128	0.017256
5714.000000	1.291340	0.105314
5816.000000	1.631263	0.135928
5918.000000	1.535381	0.021540
6020.000000	1.500480	0.009161
6122.000000	1.482330	0.005884
6224.000000	1.469583	0.004823
6326.000000	1.458574	0.004702
6428.000000	1.447388	0.005288
6530.000000	1.434225	0.006859
6632.000000	1.416052	0.010695
6734.000000	1.385068	0.022868
6836.000000	1.325683	0.096135
6938.000000	1.476261	0.214028
7040.000000	1.520733	0.041709
7142.000000	1.464383	0.044361
7244.000000	1.495500	0.052815
7346.000000	1.470997	0.021642
7448.000000	1.444721	0.018466
7550.000000	1.418865	0.022773
7652.000000	1.387443	0.036319
7754.000000	1.348320	0.076926
7856.000000	1.364120	0.170416
7958.000000	1.411727	0.192381
8010.000000	1.478661	0.228909
8110.000000	1.504260	0.100917
8210.000000	1.426140	0.095941
8310.000000	1.378832	0.193951
8410.000000	1.518622	0.238520
8510.000000	1.492418	0.174076
8610.000000	1.466858	0.267227
8710.000000	1.648238	0.326643
8810.000000	1.730570	0.174065
8910.000000	1.695801	0.087280
9010.000000	1.659053	0.051369
9110.000000	1.631611	0.034386
9210.000000	1.610996	0.025253
9310.000000	1.594774	0.019918
9410.000000	1.581323	0.016706
9510.000000	1.569540	0.014880
9610.000000	1.558563	0.014176
9710.000000	1.547548	0.014709
9810.000000	1.535405	0.017235
9910.000000	1.520471	0.024518
10010.000000	1.503707	0.048316
10110.000000	1.535506	0.089097
10210.000000	1.554019	0.066282
10310.000000	1.560939	0.072973
10410.000000	1.584753	0.060513
10510.000000	1.586437	0.036516
10610.000000	1.577972	0.022720
10710.000000	1.569274	0.015749
10810.000000	1.561841	0.011989
10910.000000	1.555496	0.009816
11010.000000	1.549897	0.008523
11110.000000	1.544754	0.007789
11210.000000	1.539822	0.007483
11310.000000	1.534868	0.007595
11410.000000	1.529631	0.008250
11510.000000	1.523772	0.009833
11610.000000	1.516896	0.013407
11710.000000	1.509410	0.022063
11810.000000	1.509980	0.041521
11910.000000	1.536668	0.047979
12010.000000	1.544696	0.027718
12110.000000	1.537622	0.016856
12210.000000	1.529635	0.012691
12310.000000	1.522154	0.011279
12410.000000	1.514764	0.011279
12510.000000	1.506924	0.012330
12610.000000	1.498057	0.014526
12710.000000	1.487449	0.018361
12810.000000	1.474108	0.024997
12910.000000	1.456668	0.037096
13010.000000	1.433926	0.061204
13210.000000	1.433454	0.219422
13410.000000	1.679212	0.163826
13610.000000	1.647438	0.050208
13810.000000	1.614841	0.022828
14010.000000	1.596087	0.013272
14210.000000	1.584261	0.008894
14410.000000	1.576123	0.006521
14610.000000	1.570149	0.005080
14810.000000	1.565550	0.004133
15010.000000	1.561882	0.003472
15210.000000	1.558872	0.002989
15410.000000	1.556349	0.002623
15610.000000	1.554195	0.002337
15810.000000	1.552331	0.002109
16010.000000	1.550696	0.001922
16210.000000	1.549249	0.001767
16410.000000	1.547957	0.001637
16610.000000	1.546794	0.001525
16810.000000	1.545740	0.001428
17010.000000	1.544781	0.001344
17210.000000	1.543903	0.001270
17410.000000	1.543095	0.001205
17610.000000	1.542349	0.001146
17810.000000	1.541658	0.001093
18010.000000	1.541016	0.001046
18210.000000	1.540417	0.001002
18410.000000	1.539857	0.000963
18610.000000	1.539333	0.000927
18810.000000	1.538840	0.000893
19010.000000	1.538376	0.000863
19210.000000	1.537939	0.000834
19410.000000	1.537526	0.000808
19610.000000	1.537135	0.000783
19810.000000	1.536764	0.000760
