Wavelength(nm)	n	k
3.01450e+03	1.63382e+00	0.00000e+00
3.03570e+03	1.63335e+00	0.00000e+00
3.05710e+03	1.63287e+00	0.00000e+00
3.07890e+03	1.63238e+00	0.00000e+00
3.09360e+03	1.63205e+00	0.00000e+00
3.11590e+03	1.63153e+00	0.00000e+00
3.13860e+03	1.63101e+00	0.00000e+00
3.15380e+03	1.63066e+00	0.00000e+00
3.17700e+03	1.63012e+00	0.00000e+00
3.19270e+03	1.62975e+00	0.00000e+00
3.21640e+03	1.62918e+00	0.00000e+00
3.23250e+03	1.62880e+00	0.00000e+00
3.25690e+03	1.62821e+00	0.00000e+00
3.27330e+03	1.62781e+00	0.00000e+00
3.29830e+03	1.62720e+00	0.00000e+00
3.31520e+03	1.62679e+00	0.00000e+00
3.33220e+03	1.62636e+00	0.00000e+00
3.35810e+03	1.62572e+00	0.00000e+00
3.37560e+03	1.62528e+00	0.00000e+00
3.39330e+03	1.62483e+00	0.00000e+00
3.41110e+03	1.62437e+00	0.00000e+00
3.43830e+03	1.62368e+00	0.00000e+00
3.45660e+03	1.62320e+00	0.00000e+00
3.47510e+03	1.62272e+00	0.00000e+00
3.49390e+03	1.62223e+00	0.00000e+00
3.51280e+03	1.62172e+00	0.00000e+00
3.53200e+03	1.62122e+00	0.00000e+00
3.55130e+03	1.62070e+00	0.00000e+00
3.57090e+03	1.62017e+00	0.00000e+00
3.59070e+03	1.61963e+00	0.00000e+00
3.61070e+03	1.61908e+00	0.00000e+00
3.63090e+03	1.61853e+00	0.00000e+00
3.65130e+03	1.61796e+00	0.00000e+00
3.67200e+03	1.61738e+00	0.00000e+00
3.69300e+03	1.61679e+00	0.00000e+00
3.71410e+03	1.61619e+00	0.00000e+00
3.73550e+03	1.61558e+00	0.00000e+00
3.75720e+03	1.61496e+00	0.00000e+00
3.77910e+03	1.61432e+00	0.00000e+00
3.79010e+03	1.61400e+00	0.00000e+00
3.81240e+03	1.61335e+00	0.00000e+00
3.83500e+03	1.61268e+00	0.00000e+00
3.85780e+03	1.61200e+00	0.00000e+00
3.86930e+03	1.61165e+00	0.00000e+00
3.89260e+03	1.61095e+00	0.00000e+00
3.91610e+03	1.61024e+00	0.00000e+00
3.93990e+03	1.60951e+00	0.00000e+00
3.95190e+03	1.60914e+00	0.00000e+00
3.97620e+03	1.60839e+00	0.00000e+00
3.98840e+03	1.60800e+00	0.00000e+00
4.01310e+03	1.60723e+00	0.00000e+00
4.03810e+03	1.60644e+00	0.00000e+00
4.05070e+03	1.60603e+00	0.00000e+00
4.07620e+03	1.60522e+00	0.00000e+00
4.08900e+03	1.60480e+00	0.00000e+00
4.11500e+03	1.60396e+00	0.00000e+00
4.12810e+03	1.60353e+00	0.00000e+00
4.15460e+03	1.60266e+00	0.00000e+00
4.16790e+03	1.60221e+00	0.00000e+00
4.19490e+03	1.60131e+00	0.00000e+00
4.20850e+03	1.60086e+00	0.00000e+00
4.23600e+03	1.59992e+00	0.00000e+00
4.24990e+03	1.59945e+00	0.00000e+00
4.27800e+03	1.59849e+00	0.00000e+00
4.29210e+03	1.59800e+00	0.00000e+00
4.30640e+03	1.59750e+00	0.00000e+00
4.33520e+03	1.59649e+00	0.00000e+00
4.34980e+03	1.59598e+00	0.00000e+00
4.37910e+03	1.59494e+00	0.00000e+00
4.39400e+03	1.59441e+00	0.00000e+00
4.40890e+03	1.59387e+00	0.00000e+00
4.43910e+03	1.59278e+00	0.00000e+00
4.45440e+03	1.59222e+00	0.00000e+00
4.46970e+03	1.59166e+00	0.00000e+00
4.48520e+03	1.59109e+00	0.00000e+00
4.51650e+03	1.58993e+00	0.00000e+00
4.53230e+03	1.58933e+00	0.00000e+00
4.54820e+03	1.58874e+00	0.00000e+00
4.56420e+03	1.58813e+00	0.00000e+00
4.59650e+03	1.58690e+00	0.00000e+00
4.61290e+03	1.58627e+00	0.00000e+00
4.62940e+03	1.58563e+00	0.00000e+00
4.64600e+03	1.58498e+00	0.00000e+00
4.67950e+03	1.58367e+00	0.00000e+00
4.69650e+03	1.58300e+00	0.00000e+00
4.71360e+03	1.58232e+00	0.00000e+00
4.73080e+03	1.58163e+00	0.00000e+00
4.74810e+03	1.58093e+00	0.00000e+00
4.76550e+03	1.58023e+00	0.00000e+00
4.78310e+03	1.57951e+00	0.00000e+00
4.81870e+03	1.57805e+00	0.00000e+00
4.83670e+03	1.57731e+00	0.00000e+00
4.85480e+03	1.57655e+00	0.00000e+00
4.87300e+03	1.57579e+00	0.00000e+00
4.89140e+03	1.57501e+00	0.00000e+00
4.91000e+03	1.57423e+00	0.00000e+00
4.92860e+03	1.57343e+00	0.00000e+00
4.94740e+03	1.57262e+00	0.00000e+00
4.96640e+03	1.57180e+00	0.00000e+00
4.98550e+03	1.57097e+00	0.00000e+00
5.00470e+03	1.57013e+00	0.00000e+00
5.02410e+03	1.56928e+00	0.00000e+00
5.04370e+03	1.56841e+00	0.00000e+00
5.06340e+03	1.56753e+00	0.00000e+00
5.08320e+03	1.56664e+00	0.00000e+00
5.10330e+03	1.56573e+00	0.00000e+00
5.12340e+03	1.56482e+00	0.00000e+00
5.14380e+03	1.56388e+00	0.00000e+00
5.16430e+03	1.56294e+00	0.00000e+00
5.18490e+03	1.56198e+00	0.00000e+00
5.20570e+03	1.56100e+00	0.00000e+00
5.22670e+03	1.56002e+00	0.00000e+00
5.24790e+03	1.55901e+00	0.00000e+00
5.26920e+03	1.55799e+00	0.00000e+00
5.29070e+03	1.55696e+00	0.00000e+00
5.31240e+03	1.55591e+00	0.00000e+00
5.33430e+03	1.55484e+00	0.00000e+00
5.35630e+03	1.55375e+00	0.00000e+00
5.37850e+03	1.55265e+00	0.00000e+00
5.40090e+03	1.55153e+00	0.00000e+00
5.42350e+03	1.55040e+00	0.00000e+00
5.44630e+03	1.54924e+00	0.00000e+00
5.46930e+03	1.54807e+00	0.00000e+00
5.49250e+03	1.54687e+00	0.00000e+00
5.51590e+03	1.54566e+00	0.00000e+00
5.53940e+03	1.54443e+00	0.00000e+00
5.56320e+03	1.54317e+00	0.00000e+00
5.58720e+03	1.54190e+00	0.00000e+00
5.61140e+03	1.54060e+00	0.00000e+00
5.63580e+03	1.53928e+00	0.00000e+00
5.66040e+03	1.53794e+00	0.00000e+00
5.68520e+03	1.53657e+00	0.00000e+00
5.71030e+03	1.53518e+00	0.00000e+00
5.73550e+03	1.53377e+00	0.00000e+00
5.76100e+03	1.53233e+00	0.00000e+00
5.78670e+03	1.53087e+00	0.00000e+00
5.81270e+03	1.52937e+00	0.00000e+00
5.83890e+03	1.52786e+00	0.00000e+00
5.86530e+03	1.52631e+00	0.00000e+00
5.89190e+03	1.52473e+00	0.00000e+00
5.91880e+03	1.52313e+00	0.00000e+00
5.94600e+03	1.52150e+00	0.00000e+00
5.97340e+03	1.51983e+00	0.00000e+00
6.00110e+03	1.51813e+00	0.00000e+00
6.02900e+03	1.51640e+00	0.00000e+00
6.05710e+03	1.51464e+00	0.00000e+00
6.08560e+03	1.51284e+00	0.00000e+00
6.11430e+03	1.51100e+00	0.00000e+00
6.14330e+03	1.50913e+00	0.00000e+00
6.17250e+03	1.50722e+00	0.00000e+00
6.20200e+03	1.50527e+00	0.00000e+00
6.23190e+03	1.50329e+00	0.00000e+00
6.26200e+03	1.50126e+00	0.00000e+00
6.29240e+03	1.49918e+00	0.00000e+00
6.32310e+03	1.49707e+00	0.00000e+00
6.35410e+03	1.49490e+00	0.00000e+00
6.38540e+03	1.49270e+00	0.00000e+00
6.41700e+03	1.49044e+00	0.00000e+00
6.44890e+03	1.48813e+00	0.00000e+00
6.48110e+03	1.48577e+00	0.00000e+00
6.51370e+03	1.48336e+00	0.00000e+00
6.54660e+03	1.48089e+00	0.00000e+00
6.57980e+03	1.47837e+00	0.00000e+00
6.61340e+03	1.47579e+00	0.00000e+00
6.64730e+03	1.47315e+00	0.00000e+00
6.68160e+03	1.47044e+00	0.00000e+00
6.71620e+03	1.46767e+00	0.00000e+00
6.75120e+03	1.46483e+00	0.00000e+00
6.78650e+03	1.46192e+00	0.00000e+00
6.82230e+03	1.45894e+00	0.00000e+00
6.85830e+03	1.45589e+00	0.00000e+00
6.89480e+03	1.45276e+00	0.00000e+00
6.93170e+03	1.44954e+00	0.00000e+00
6.96900e+03	1.44625e+00	0.00000e+00
7.00660e+03	1.44286e+00	0.00000e+00
7.04470e+03	1.43939e+00	0.00000e+00
7.08320e+03	1.43582e+00	0.00000e+00
7.12210e+03	1.43216e+00	0.00000e+00
7.16150e+03	1.42839e+00	0.00000e+00
7.20130e+03	1.42452e+00	0.00000e+00
7.24150e+03	1.42054e+00	0.00000e+00
7.28220e+03	1.41644e+00	0.00000e+00
7.32330e+03	1.41223e+00	0.00000e+00
7.36490e+03	1.40789e+00	0.00000e+00
7.40700e+03	1.40342e+00	0.00000e+00
7.44960e+03	1.39882e+00	0.00000e+00
7.49260e+03	1.39408e+00	0.00000e+00
7.53620e+03	1.38919e+00	0.00000e+00
7.58030e+03	1.38414e+00	0.00000e+00
7.62490e+03	1.37893e+00	0.00000e+00
7.67000e+03	1.37356e+00	0.00000e+00
7.71560e+03	1.36801e+00	0.00000e+00
7.76180e+03	1.36227e+00	0.00000e+00
7.80860e+03	1.35634e+00	0.00000e+00
7.85590e+03	1.35021e+00	0.00000e+00
7.90380e+03	1.34386e+00	0.00000e+00
7.95230e+03	1.33728e+00	0.00000e+00
8.00140e+03	1.33047e+00	0.00000e+00
8.05110e+03	1.32340e+00	0.00000e+00
8.10140e+03	1.31607e+00	0.00000e+00
8.15240e+03	1.30846e+00	0.00000e+00
8.20400e+03	1.30055e+00	0.00000e+00
8.25620e+03	1.29233e+00	0.00000e+00
8.30910e+03	1.28377e+00	0.00000e+00
8.36280e+03	1.27485e+00	0.00000e+00
8.41710e+03	1.26556e+00	0.00000e+00
8.47210e+03	1.25586e+00	0.00000e+00
8.52780e+03	1.24573e+00	0.00000e+00
8.58430e+03	1.23514e+00	0.00000e+00
8.64150e+03	1.22405e+00	0.00000e+00
8.69950e+03	1.21243e+00	0.00000e+00
8.75830e+03	1.20023e+00	0.00000e+00
8.81790e+03	1.18742e+00	0.00000e+00
8.87830e+03	1.17394e+00	0.00000e+00
8.93950e+03	1.15975e+00	0.00000e+00
9.00160e+03	1.14477e+00	0.00000e+00
9.06450e+03	1.12895e+00	0.00000e+00
9.12840e+03	1.11222e+00	0.00000e+00
9.19310e+03	1.09450e+00	0.00000e+00
9.25880e+03	1.07570e+00	0.00000e+00
9.32540e+03	1.05574e+00	0.00000e+00
9.39300e+03	1.03453e+00	0.00000e+00
9.46150e+03	1.01195e+00	0.00000e+00
9.53110e+03	9.87910e-01	0.00000e+00
9.60170e+03	9.62300e-01	0.00000e+00
9.67330e+03	9.35010e-01	0.00000e+00
9.74610e+03	9.05980e-01	0.00000e+00
9.81990e+03	8.75150e-01	0.00000e+00
9.89490e+03	8.42540e-01	0.00000e+00
9.97100e+03	8.08280e-01	0.00000e+00
1.00480e+04	7.72680e-01	0.00000e+00
1.01270e+04	7.36360e-01	0.00000e+00
1.02070e+04	7.00350e-01	0.00000e+00
1.02880e+04	6.66160e-01	0.00000e+00
1.03700e+04	6.35670e-01	0.00000e+00
1.04530e+04	6.10800e-01	0.00000e+00
1.05380e+04	5.92890e-01	0.00000e+00
1.06250e+04	5.82420e-01	0.00000e+00
1.07130e+04	5.79130e-01	0.00000e+00
1.08020e+04	5.82310e-01	0.00000e+00
1.08930e+04	5.91160e-01	0.00000e+00
1.09850e+04	6.04930e-01	0.00000e+00
1.10790e+04	6.23010e-01	0.00000e+00
1.11740e+04	6.44910e-01	0.00000e+00
1.12720e+04	6.70240e-01	0.00000e+00
1.13700e+04	6.98700e-01	0.00000e+00
1.14710e+04	7.30040e-01	0.00000e+00
1.15730e+04	7.64070e-01	0.00000e+00
1.16780e+04	8.00600e-01	0.00000e+00
1.17840e+04	8.39460e-01	0.00000e+00
1.18920e+04	8.80530e-01	0.00000e+00
1.20020e+04	9.23650e-01	0.00000e+00
1.21140e+04	9.68670e-01	0.00000e+00
1.22290e+04	1.01545e+00	0.00000e+00
1.23450e+04	1.06385e+00	0.00000e+00
1.24640e+04	1.11369e+00	0.00000e+00
1.25850e+04	1.16482e+00	0.00000e+00
1.27080e+04	1.21708e+00	0.00000e+00
1.28340e+04	1.27028e+00	0.00000e+00
1.29620e+04	1.32423e+00	0.00000e+00
1.30930e+04	1.37875e+00	0.00000e+00
1.32270e+04	1.43366e+00	0.00000e+00
1.33630e+04	1.48873e+00	0.00000e+00
1.35020e+04	1.54378e+00	0.00000e+00
1.36450e+04	1.59860e+00	0.00000e+00
1.37900e+04	1.65299e+00	0.00000e+00
1.39380e+04	1.70675e+00	0.00000e+00
1.40890e+04	1.75969e+00	0.00000e+00
1.42440e+04	1.81159e+00	0.00000e+00
1.44030e+04	1.86229e+00	0.00000e+00
1.45640e+04	1.91161e+00	0.00000e+00
1.47300e+04	1.95938e+00	0.00000e+00
1.48990e+04	2.00542e+00	0.00000e+00
1.50720e+04	2.04962e+00	0.00000e+00
1.52500e+04	2.09184e+00	0.00000e+00
1.54310e+04	2.13195e+00	0.00000e+00
1.56170e+04	2.16987e+00	0.00000e+00
1.58080e+04	2.20551e+00	0.00000e+00
1.60030e+04	2.23881e+00	0.00000e+00
1.62030e+04	2.26973e+00	0.00000e+00
1.64080e+04	2.29825e+00	0.00000e+00
1.66180e+04	2.32436e+00	0.00000e+00
1.68340e+04	2.34808e+00	0.00000e+00
1.70560e+04	2.36943e+00	0.00000e+00
1.72830e+04	2.38848e+00	0.00000e+00
1.75170e+04	2.40530e+00	0.00000e+00
1.77570e+04	2.41997e+00	0.00000e+00
1.80030e+04	2.43259e+00	0.00000e+00
