Wavelength(nm)	n	k
5.91000e+03	1.75564e+00	0.00000e+00
5.92000e+03	1.75492e+00	0.00000e+00
5.93000e+03	1.75415e+00	0.00000e+00
5.94000e+03	1.75343e+00	0.00000e+00
5.95000e+03	1.75271e+00	0.00000e+00
5.96000e+03	1.75200e+00	0.00000e+00
5.97000e+03	1.75123e+00	0.00000e+00
5.98000e+03	1.75050e+00	0.00000e+00
5.99000e+03	1.74979e+00	0.00000e+00
6.00000e+03	1.74907e+00	0.00000e+00
6.01000e+03	1.74836e+00	0.00000e+00
6.02000e+03	1.74764e+00	0.00000e+00
6.03000e+03	1.74693e+00	0.00000e+00
6.04000e+03	1.74621e+00	0.00000e+00
6.05000e+03	1.74550e+00	0.00000e+00
6.06000e+03	1.74479e+00	0.00000e+00
6.07000e+03	1.74407e+00	0.00000e+00
6.08000e+03	1.74340e+00	0.00000e+00
6.09000e+03	1.74271e+00	0.00000e+00
6.10000e+03	1.74200e+00	0.00000e+00
6.11000e+03	1.74129e+00	0.00000e+00
6.12000e+03	1.74060e+00	0.00000e+00
6.13000e+03	1.73993e+00	0.00000e+00
6.14000e+03	1.73921e+00	0.00000e+00
6.15000e+03	1.73807e+00	0.00000e+00
6.16000e+03	1.73687e+00	0.00000e+00
6.17000e+03	1.73620e+00	0.00000e+00
6.18000e+03	1.73550e+00	0.00000e+00
6.19000e+03	1.73480e+00	0.00000e+00
6.20000e+03	1.73413e+00	0.00000e+00
6.21000e+03	1.73347e+00	0.00000e+00
6.22000e+03	1.73280e+00	0.00000e+00
6.23000e+03	1.73213e+00	0.00000e+00
6.24000e+03	1.73093e+00	0.00000e+00
6.25000e+03	1.72980e+00	0.00000e+00
6.26000e+03	1.72913e+00	0.00000e+00
6.27000e+03	1.72847e+00	0.00000e+00
6.28000e+03	1.72780e+00	0.00000e+00
6.29000e+03	1.72713e+00	0.00000e+00
6.30000e+03	1.72600e+00	0.00000e+00
6.31000e+03	1.72487e+00	0.00000e+00
6.32000e+03	1.72420e+00	0.00000e+00
6.33000e+03	1.72356e+00	0.00000e+00
6.34000e+03	1.72293e+00	0.00000e+00
6.35000e+03	1.72227e+00	0.00000e+00
6.36000e+03	1.72125e+00	0.00000e+00
6.37000e+03	1.72000e+00	0.00000e+00
6.38000e+03	1.71933e+00	0.00000e+00
6.39000e+03	1.71837e+00	0.00000e+00
6.40000e+03	1.71712e+00	0.00000e+00
6.41000e+03	1.71644e+00	0.00000e+00
6.42000e+03	1.71581e+00	0.00000e+00
6.43000e+03	1.71519e+00	0.00000e+00
6.44000e+03	1.71412e+00	0.00000e+00
6.45000e+03	1.71294e+00	0.00000e+00
6.46000e+03	1.71231e+00	0.00000e+00
6.47000e+03	1.71137e+00	0.00000e+00
6.48000e+03	1.71012e+00	0.00000e+00
6.49000e+03	1.70944e+00	0.00000e+00
6.50000e+03	1.70865e+00	0.00000e+00
6.51000e+03	1.70747e+00	0.00000e+00
6.52000e+03	1.70662e+00	0.00000e+00
6.53000e+03	1.70600e+00	0.00000e+00
6.54000e+03	1.70482e+00	0.00000e+00
6.55000e+03	1.70381e+00	0.00000e+00
6.56000e+03	1.70319e+00	0.00000e+00
6.57000e+03	1.70218e+00	0.00000e+00
6.58000e+03	1.70100e+00	0.00000e+00
6.59000e+03	1.69982e+00	0.00000e+00
6.60000e+03	1.69881e+00	0.00000e+00
6.61000e+03	1.69819e+00	0.00000e+00
6.62000e+03	1.69718e+00	0.00000e+00
6.63000e+03	1.69600e+00	0.00000e+00
6.64000e+03	1.69482e+00	0.00000e+00
6.65000e+03	1.69365e+00	0.00000e+00
6.66000e+03	1.69247e+00	0.00000e+00
6.67000e+03	1.69167e+00	0.00000e+00
6.68000e+03	1.69111e+00	0.00000e+00
6.69000e+03	1.69006e+00	0.00000e+00
6.70000e+03	1.68888e+00	0.00000e+00
6.71000e+03	1.68770e+00	0.00000e+00
6.72000e+03	1.68655e+00	0.00000e+00
6.73000e+03	1.68544e+00	0.00000e+00
6.74000e+03	1.68429e+00	0.00000e+00
6.75000e+03	1.68312e+00	0.00000e+00
6.76000e+03	1.68200e+00	0.00000e+00
6.77000e+03	1.68089e+00	0.00000e+00
6.78000e+03	1.67978e+00	0.00000e+00
6.79000e+03	1.67865e+00	0.00000e+00
6.80000e+03	1.67747e+00	0.00000e+00
6.81000e+03	1.67633e+00	0.00000e+00
6.82000e+03	1.67522e+00	0.00000e+00
6.83000e+03	1.67411e+00	0.00000e+00
6.84000e+03	1.67300e+00	0.00000e+00
6.85000e+03	1.67189e+00	0.00000e+00
6.86000e+03	1.67079e+00	0.00000e+00
6.87000e+03	1.66974e+00	0.00000e+00
6.88000e+03	1.66867e+00	0.00000e+00
6.89000e+03	1.66755e+00	0.00000e+00
6.90000e+03	1.66644e+00	0.00000e+00
6.91000e+03	1.66533e+00	0.00000e+00
6.92000e+03	1.66389e+00	0.00000e+00
6.93000e+03	1.66232e+00	0.00000e+00
6.94000e+03	1.66111e+00	0.00000e+00
6.95000e+03	1.66000e+00	0.00000e+00
6.96000e+03	1.65895e+00	0.00000e+00
6.97000e+03	1.65784e+00	0.00000e+00
6.98000e+03	1.65626e+00	0.00000e+00
6.99000e+03	1.65479e+00	0.00000e+00
7.00000e+03	1.65374e+00	0.00000e+00
7.01000e+03	1.65253e+00	0.00000e+00
7.02000e+03	1.65095e+00	0.00000e+00
7.03000e+03	1.64958e+00	0.00000e+00
7.04000e+03	1.64853e+00	0.00000e+00
7.05000e+03	1.64721e+00	0.00000e+00
7.06000e+03	1.64563e+00	0.00000e+00
7.07000e+03	1.64405e+00	0.00000e+00
7.08000e+03	1.64247e+00	0.00000e+00
7.09000e+03	1.64130e+00	0.00000e+00
7.10000e+03	1.64030e+00	0.00000e+00
7.11000e+03	1.63889e+00	0.00000e+00
7.12000e+03	1.63732e+00	0.00000e+00
7.13000e+03	1.63580e+00	0.00000e+00
7.14000e+03	1.63430e+00	0.00000e+00
7.15000e+03	1.63280e+00	0.00000e+00
7.16000e+03	1.63130e+00	0.00000e+00
7.17000e+03	1.62974e+00	0.00000e+00
7.18000e+03	1.62816e+00	0.00000e+00
7.19000e+03	1.62665e+00	0.00000e+00
7.20000e+03	1.62515e+00	0.00000e+00
7.21000e+03	1.62365e+00	0.00000e+00
7.22000e+03	1.62215e+00	0.00000e+00
7.23000e+03	1.62071e+00	0.00000e+00
7.24000e+03	1.61929e+00	0.00000e+00
7.25000e+03	1.61740e+00	0.00000e+00
7.26000e+03	1.61540e+00	0.00000e+00
7.27000e+03	1.61380e+00	0.00000e+00
7.28000e+03	1.61230e+00	0.00000e+00
7.29000e+03	1.61047e+00	0.00000e+00
7.30000e+03	1.60857e+00	0.00000e+00
7.31000e+03	1.60695e+00	0.00000e+00
7.32000e+03	1.60545e+00	0.00000e+00
7.33000e+03	1.60367e+00	0.00000e+00
7.34000e+03	1.60176e+00	0.00000e+00
7.35000e+03	1.59986e+00	0.00000e+00
7.36000e+03	1.59795e+00	0.00000e+00
7.37000e+03	1.59605e+00	0.00000e+00
7.38000e+03	1.59414e+00	0.00000e+00
7.39000e+03	1.59224e+00	0.00000e+00
7.40000e+03	1.59033e+00	0.00000e+00
7.41000e+03	1.58843e+00	0.00000e+00
7.42000e+03	1.58652e+00	0.00000e+00
7.43000e+03	1.58464e+00	0.00000e+00
7.44000e+03	1.58282e+00	0.00000e+00
7.45000e+03	1.58100e+00	0.00000e+00
7.46000e+03	1.57862e+00	0.00000e+00
7.47000e+03	1.57624e+00	0.00000e+00
7.48000e+03	1.57395e+00	4.09033e-04
7.49000e+03	1.57168e+00	8.63608e-04
7.50000e+03	1.56933e+00	9.99999e-04
7.51000e+03	1.56695e+00	9.99999e-04
7.52000e+03	1.56464e+00	9.99999e-04
7.53000e+03	1.56236e+00	9.99999e-04
7.54000e+03	1.56009e+00	9.99999e-04
7.55000e+03	1.55782e+00	9.99999e-04
7.56000e+03	1.55545e+00	1.09083e-03
7.57000e+03	1.55273e+00	1.54521e-03
7.58000e+03	1.55000e+00	2.00000e-03
7.59000e+03	1.54782e+00	2.00000e-03
7.60000e+03	1.54565e+00	2.00000e-03
7.61000e+03	1.54277e+00	2.31782e-03
7.62000e+03	1.53959e+00	2.77243e-03
7.63000e+03	1.53664e+00	3.22709e-03
7.64000e+03	1.53391e+00	3.68159e-03
7.65000e+03	1.53122e+00	4.13033e-03
7.66000e+03	1.52861e+00	4.56498e-03
7.67000e+03	1.52600e+00	5.00000e-03
7.68000e+03	1.52296e+00	5.43437e-03
7.69000e+03	1.51991e+00	5.86938e-03
7.70000e+03	1.51656e+00	6.30384e-03
7.71000e+03	1.51309e+00	6.73867e-03
7.72000e+03	1.50978e+00	7.34734e-03
7.73000e+03	1.50674e+00	8.21658e-03
7.74000e+03	1.50365e+00	9.08675e-03
7.75000e+03	1.50017e+00	9.95531e-03
7.76000e+03	1.49670e+00	1.08257e-02
7.77000e+03	1.49322e+00	1.20418e-02
7.78000e+03	1.48974e+00	1.33466e-02
7.79000e+03	1.48633e+00	1.44159e-02
7.80000e+03	1.48300e+00	1.52489e-02
7.81000e+03	1.47961e+00	1.61734e-02
7.82000e+03	1.47569e+00	1.79098e-02
7.83000e+03	1.47178e+00	1.96511e-02
7.84000e+03	1.46833e+00	2.13312e-02
7.85000e+03	1.46500e+00	2.29982e-02
7.86000e+03	1.46150e+00	2.46649e-02
7.87000e+03	1.45775e+00	2.63302e-02
7.88000e+03	1.45400e+00	2.80000e-02
7.89000e+03	1.45025e+00	3.04953e-02
7.90000e+03	1.44650e+00	3.29973e-02
7.91000e+03	1.44275e+00	3.54963e-02
7.92000e+03	1.43900e+00	3.79956e-02
7.93000e+03	1.43525e+00	4.04985e-02
7.94000e+03	1.43150e+00	4.29950e-02
7.95000e+03	1.42775e+00	4.54985e-02
7.96000e+03	1.42411e+00	4.85544e-02
7.97000e+03	1.42052e+00	5.17548e-02
7.98000e+03	1.41700e+00	5.49977e-02
7.99000e+03	1.41366e+00	5.83281e-02
8.00000e+03	1.41033e+00	6.16658e-02
8.01000e+03	1.40711e+00	6.52348e-02
8.02000e+03	1.40391e+00	6.88359e-02
8.03000e+03	1.40087e+00	7.25976e-02
8.04000e+03	1.39807e+00	7.65956e-02
8.05000e+03	1.39528e+00	8.05993e-02
8.06000e+03	1.39247e+00	8.45959e-02
8.07000e+03	1.38967e+00	8.85967e-02
8.08000e+03	1.38703e+00	9.27585e-02
8.09000e+03	1.38463e+00	9.71572e-02
8.10000e+03	1.38224e+00	1.01560e-01
8.11000e+03	1.37991e+00	1.06151e-01
8.12000e+03	1.37760e+00	1.10767e-01
8.13000e+03	1.37551e+00	1.15441e-01
8.14000e+03	1.37390e+00	1.20242e-01
8.15000e+03	1.37232e+00	1.25040e-01
8.16000e+03	1.37106e+00	1.29696e-01
8.17000e+03	1.36991e+00	1.34311e-01
8.18000e+03	1.36884e+00	1.38925e-01
8.19000e+03	1.36806e+00	1.43545e-01
8.20000e+03	1.36730e+00	1.48157e-01
8.21000e+03	1.36676e+00	1.53007e-01
8.22000e+03	1.36637e+00	1.58009e-01
8.23000e+03	1.36600e+00	1.63000e-01
8.24000e+03	1.36599e+00	1.67240e-01
8.25000e+03	1.36599e+00	1.71469e-01
8.26000e+03	1.36629e+00	1.75786e-01
8.27000e+03	1.36703e+00	1.80238e-01
8.28000e+03	1.36777e+00	1.84673e-01
8.29000e+03	1.36853e+00	1.88973e-01
8.30000e+03	1.36930e+00	1.93205e-01
8.31000e+03	1.37015e+00	1.97373e-01
8.32000e+03	1.37163e+00	2.01090e-01
8.33000e+03	1.37311e+00	2.04789e-01
8.34000e+03	1.37459e+00	2.08341e-01
8.35000e+03	1.37607e+00	2.11681e-01
8.36000e+03	1.37755e+00	2.15006e-01
8.37000e+03	1.37904e+00	2.18084e-01
8.38000e+03	1.38052e+00	2.21049e-01
8.39000e+03	1.38200e+00	2.24000e-01
8.40000e+03	1.38423e+00	2.26605e-01
8.41000e+03	1.38645e+00	2.29195e-01
8.42000e+03	1.38854e+00	2.31539e-01
8.43000e+03	1.39033e+00	2.33330e-01
8.44000e+03	1.39211e+00	2.35112e-01
8.45000e+03	1.39393e+00	2.36931e-01
8.46000e+03	1.39578e+00	2.38786e-01
8.47000e+03	1.39763e+00	2.40632e-01
8.48000e+03	1.39972e+00	2.41861e-01
8.49000e+03	1.40186e+00	2.42933e-01
8.50000e+03	1.40400e+00	2.44000e-01
8.51000e+03	1.40579e+00	2.44358e-01
8.52000e+03	1.40758e+00	2.44715e-01
8.53000e+03	1.40929e+00	2.45072e-01
8.54000e+03	1.41072e+00	2.45430e-01
8.55000e+03	1.41215e+00	2.45787e-01
8.56000e+03	1.41357e+00	2.45856e-01
8.57000e+03	1.41500e+00	2.45498e-01
8.58000e+03	1.41643e+00	2.45142e-01
8.59000e+03	1.41741e+00	2.44585e-01
8.60000e+03	1.41810e+00	2.43894e-01
8.61000e+03	1.41879e+00	2.43206e-01
8.62000e+03	1.41948e+00	2.42516e-01
8.63000e+03	1.42017e+00	2.41825e-01
8.64000e+03	1.42086e+00	2.41137e-01
8.65000e+03	1.42129e+00	2.39854e-01
8.66000e+03	1.42164e+00	2.38425e-01
8.67000e+03	1.42200e+00	2.37000e-01
8.68000e+03	1.42166e+00	2.35664e-01
8.69000e+03	1.42133e+00	2.34331e-01
8.70000e+03	1.42100e+00	2.33000e-01
8.71000e+03	1.42031e+00	2.31619e-01
8.72000e+03	1.41962e+00	2.30240e-01
8.73000e+03	1.41886e+00	2.28828e-01
8.74000e+03	1.41748e+00	2.27103e-01
8.75000e+03	1.41610e+00	2.25379e-01
8.76000e+03	1.41467e+00	2.23733e-01
8.77000e+03	1.41300e+00	2.22400e-01
8.78000e+03	1.41133e+00	2.21067e-01
8.79000e+03	1.40953e+00	2.19667e-01
8.80000e+03	1.40720e+00	2.18001e-01
8.81000e+03	1.40486e+00	2.16335e-01
8.82000e+03	1.40247e+00	2.14734e-01
8.83000e+03	1.39980e+00	2.13401e-01
8.84000e+03	1.39713e+00	2.12068e-01
8.85000e+03	1.39440e+00	2.10734e-01
8.86000e+03	1.39140e+00	2.09402e-01
8.87000e+03	1.38840e+00	2.08068e-01
8.88000e+03	1.38529e+00	2.06807e-01
8.89000e+03	1.38174e+00	2.05840e-01
8.90000e+03	1.37819e+00	2.04872e-01
8.91000e+03	1.37458e+00	2.03904e-01
8.92000e+03	1.37039e+00	2.02938e-01
8.93000e+03	1.36620e+00	2.01970e-01
8.94000e+03	1.36200e+00	2.01000e-01
8.95000e+03	1.35734e+00	2.00666e-01
8.96000e+03	1.35267e+00	2.00333e-01
8.97000e+03	1.34800e+00	2.00000e-01
8.98000e+03	1.34332e+00	1.99997e-01
8.99000e+03	1.33863e+00	1.99997e-01
9.00000e+03	1.33394e+00	1.99999e-01
9.01000e+03	1.32862e+00	2.00253e-01
9.02000e+03	1.32314e+00	2.00575e-01
9.03000e+03	1.31765e+00	2.00901e-01
9.04000e+03	1.31229e+00	2.01432e-01
9.05000e+03	1.30698e+00	2.02054e-01
9.06000e+03	1.30166e+00	2.02683e-01
9.07000e+03	1.29594e+00	2.03796e-01
9.08000e+03	1.28982e+00	2.05401e-01
9.09000e+03	1.28369e+00	2.07020e-01
9.10000e+03	1.27763e+00	2.08617e-01
9.11000e+03	1.27170e+00	2.10169e-01
9.12000e+03	1.26576e+00	2.11736e-01
9.13000e+03	1.25979e+00	2.13478e-01
9.14000e+03	1.25374e+00	2.15882e-01
9.15000e+03	1.24767e+00	2.18307e-01
9.16000e+03	1.24161e+00	2.20754e-01
9.17000e+03	1.23538e+00	2.23784e-01
9.18000e+03	1.22913e+00	2.26903e-01
9.19000e+03	1.22288e+00	2.30050e-01
9.20000e+03	1.21655e+00	2.33305e-01
9.21000e+03	1.21019e+00	2.36624e-01
9.22000e+03	1.20382e+00	2.39975e-01
9.23000e+03	1.19745e+00	2.43675e-01
9.24000e+03	1.19108e+00	2.47889e-01
9.25000e+03	1.18472e+00	2.52141e-01
9.26000e+03	1.17839e+00	2.56479e-01
9.27000e+03	1.17232e+00	2.61285e-01
9.28000e+03	1.16626e+00	2.66132e-01
9.29000e+03	1.16021e+00	2.71018e-01
9.30000e+03	1.15413e+00	2.76560e-01
9.31000e+03	1.14806e+00	2.82302e-01
9.32000e+03	1.14201e+00	2.88089e-01
9.33000e+03	1.13604e+00	2.93909e-01
9.34000e+03	1.13014e+00	2.99760e-01
9.35000e+03	1.12426e+00	3.05656e-01
9.36000e+03	1.11843e+00	3.11669e-01
9.37000e+03	1.11280e+00	3.18384e-01
9.38000e+03	1.10721e+00	3.25145e-01
9.39000e+03	1.10166e+00	3.31950e-01
9.40000e+03	1.09624e+00	3.39107e-01
9.41000e+03	1.09092e+00	3.46439e-01
9.42000e+03	1.08565e+00	3.53813e-01
9.43000e+03	1.08060e+00	3.61214e-01
9.44000e+03	1.07597e+00	3.68613e-01
9.45000e+03	1.07141e+00	3.76043e-01
9.46000e+03	1.06690e+00	3.83504e-01
9.47000e+03	1.06239e+00	3.91794e-01
9.48000e+03	1.05795e+00	4.00313e-01
9.49000e+03	1.05358e+00	4.08860e-01
9.50000e+03	1.04958e+00	4.17537e-01
9.51000e+03	1.04608e+00	4.26387e-01
9.52000e+03	1.04266e+00	4.35246e-01
9.53000e+03	1.03933e+00	4.44113e-01
9.54000e+03	1.03607e+00	4.53227e-01
9.55000e+03	1.03290e+00	4.62371e-01
9.56000e+03	1.02981e+00	4.71514e-01
9.57000e+03	1.02695e+00	4.80674e-01
9.58000e+03	1.02437e+00	4.89852e-01
9.59000e+03	1.02188e+00	4.99019e-01
9.60000e+03	1.01947e+00	5.08171e-01
9.61000e+03	1.01753e+00	5.17804e-01
9.62000e+03	1.01578e+00	5.27533e-01
9.63000e+03	1.01411e+00	5.37231e-01
9.64000e+03	1.01263e+00	5.46853e-01
9.65000e+03	1.01144e+00	5.56338e-01
9.66000e+03	1.01033e+00	5.65783e-01
9.67000e+03	1.00930e+00	5.75187e-01
9.68000e+03	1.00874e+00	5.84679e-01
9.69000e+03	1.00842e+00	5.94174e-01
9.70000e+03	1.00818e+00	6.03615e-01
9.71000e+03	1.00800e+00	6.13000e-01
9.72000e+03	1.00791e+00	6.22803e-01
9.73000e+03	1.00789e+00	6.32544e-01
9.74000e+03	1.00794e+00	6.42223e-01
9.75000e+03	1.00829e+00	6.51830e-01
9.76000e+03	1.00905e+00	6.61357e-01
9.77000e+03	1.00986e+00	6.70812e-01
9.78000e+03	1.01073e+00	6.80198e-01
9.79000e+03	1.01190e+00	6.89510e-01
9.80000e+03	1.01323e+00	6.98747e-01
9.81000e+03	1.01459e+00	7.07910e-01
