Wavelength(nm)	n	k
3.42639e+03	2.21097e+00	1.29000e-25
3.44617e+03	2.21007e+00	4.38000e-25
3.46606e+03	2.20916e+00	1.46000e-24
3.48607e+03	2.20824e+00	4.77000e-24
3.50620e+03	2.20731e+00	1.53000e-23
3.52644e+03	2.20637e+00	4.79000e-23
3.54680e+03	2.20542e+00	1.47000e-22
3.56727e+03	2.20445e+00	4.45000e-22
3.58787e+03	2.20348e+00	1.32000e-21
3.60858e+03	2.20249e+00	3.82000e-21
3.62941e+03	2.20149e+00	1.09000e-20
3.65037e+03	2.20048e+00	3.04000e-20
3.67144e+03	2.19945e+00	8.33000e-20
3.69263e+03	2.19842e+00	2.25000e-19
3.71395e+03	2.19737e+00	5.95000e-19
3.73539e+03	2.19630e+00	1.55000e-18
3.75696e+03	2.19523e+00	3.95000e-18
3.77865e+03	2.19414e+00	9.93000e-18
3.80046e+03	2.19304e+00	2.45000e-17
3.82240e+03	2.19192e+00	5.96000e-17
3.84447e+03	2.19079e+00	1.43000e-16
3.86666e+03	2.18964e+00	3.35000e-16
3.88899e+03	2.18848e+00	7.76000e-16
3.91144e+03	2.18731e+00	1.77000e-15
3.93402e+03	2.18612e+00	3.96000e-15
3.95673e+03	2.18491e+00	8.75000e-15
3.97957e+03	2.18369e+00	1.90000e-14
4.00255e+03	2.18245e+00	4.08000e-14
4.02565e+03	2.18120e+00	8.62000e-14
4.04889e+03	2.17993e+00	1.79000e-13
4.07227e+03	2.17864e+00	3.68000e-13
4.09578e+03	2.17734e+00	7.45000e-13
4.11942e+03	2.17602e+00	1.49000e-12
4.14320e+03	2.17468e+00	2.92000e-12
4.16712e+03	2.17333e+00	5.68000e-12
4.19118e+03	2.17195e+00	1.09000e-11
4.21538e+03	2.17056e+00	2.06000e-11
4.23971e+03	2.16915e+00	3.84000e-11
4.26419e+03	2.16772e+00	7.07000e-11
4.28881e+03	2.16627e+00	1.29000e-10
4.31356e+03	2.16480e+00	2.31000e-10
4.33847e+03	2.16331e+00	4.10000e-10
4.36351e+03	2.16180e+00	7.19000e-10
4.38870e+03	2.16026e+00	1.25000e-09
4.41404e+03	2.15871e+00	2.13000e-09
4.43952e+03	2.15714e+00	3.61000e-09
4.46515e+03	2.15554e+00	6.05000e-09
4.49093e+03	2.15392e+00	1.00000e-08
4.51686e+03	2.15227e+00	1.64000e-08
4.54293e+03	2.15061e+00	2.65000e-08
4.56916e+03	2.14892e+00	4.25000e-08
4.59554e+03	2.14720e+00	6.73000e-08
4.62207e+03	2.14546e+00	1.05000e-07
4.64875e+03	2.14369e+00	1.64000e-07
4.67559e+03	2.14190e+00	2.51000e-07
4.70258e+03	2.14008e+00	3.82000e-07
4.72973e+03	2.13823e+00	5.76000e-07
4.75703e+03	2.13635e+00	8.58000e-07
4.78450e+03	2.13444e+00	1.27000e-06
4.81212e+03	2.13251e+00	1.85000e-06
4.83990e+03	2.13054e+00	2.69000e-06
4.86784e+03	2.12854e+00	3.86000e-06
4.89594e+03	2.12651e+00	5.49000e-06
4.92421e+03	2.12445e+00	7.75000e-06
4.95264e+03	2.12235e+00	1.08000e-05
4.98123e+03	2.12021e+00	1.50000e-05
5.00998e+03	2.11804e+00	2.06000e-05
5.03891e+03	2.11582e+00	2.81000e-05
5.06800e+03	2.11357e+00	3.80000e-05
5.09725e+03	2.11128e+00	5.09000e-05
5.12668e+03	2.10894e+00	6.77000e-05
5.15628e+03	2.10656e+00	8.93000e-05
5.18605e+03	2.10413e+00	1.16923e-04
5.21598e+03	2.10166e+00	1.51879e-04
5.24610e+03	2.09913e+00	1.95796e-04
5.27638e+03	2.09656e+00	2.50538e-04
5.30684e+03	2.09393e+00	3.18239e-04
5.33748e+03	2.09125e+00	4.01321e-04
5.36829e+03	2.08851e+00	5.02500e-04
5.39929e+03	2.08572e+00	6.24789e-04
5.43046e+03	2.08287e+00	7.71491e-04
5.46181e+03	2.07996e+00	9.46180e-04
5.49334e+03	2.07700e+00	1.15268e-03
5.52505e+03	2.07398e+00	1.39500e-03
5.55695e+03	2.07090e+00	1.67735e-03
5.58903e+03	2.06777e+00	2.00397e-03
5.62129e+03	2.06458e+00	2.37916e-03
5.65375e+03	2.06135e+00	2.80713e-03
5.68639e+03	2.05807e+00	3.29191e-03
5.71921e+03	2.05474e+00	3.83725e-03
5.75223e+03	2.05138e+00	4.44651e-03
5.78544e+03	2.04799e+00	5.12252e-03
5.81884e+03	2.04458e+00	5.86748e-03
5.85243e+03	2.04114e+00	6.68284e-03
5.88622e+03	2.03769e+00	7.56918e-03
5.92020e+03	2.03424e+00	8.52613e-03
5.95438e+03	2.03079e+00	9.55225e-03
5.98875e+03	2.02736e+00	1.06450e-02
6.02333e+03	2.02394e+00	1.18007e-02
6.05810e+03	2.02055e+00	1.30143e-02
6.09307e+03	2.01719e+00	1.42800e-02
6.12825e+03	2.01387e+00	1.55904e-02
6.16363e+03	2.01060e+00	1.69372e-02
6.19921e+03	2.00738e+00	1.83112e-02
6.23500e+03	2.00421e+00	1.97023e-02
6.27099e+03	2.00110e+00	2.10994e-02
6.30720e+03	1.99805e+00	2.24911e-02
6.34361e+03	1.99506e+00	2.38656e-02
6.38023e+03	1.99212e+00	2.52109e-02
6.41706e+03	1.98923e+00	2.65148e-02
6.45411e+03	1.98640e+00	2.77655e-02
6.49137e+03	1.98360e+00	2.89517e-02
6.52884e+03	1.98084e+00	3.00623e-02
6.56654e+03	1.97810e+00	3.10874e-02
6.60444e+03	1.97538e+00	3.20178e-02
6.64257e+03	1.97266e+00	3.28455e-02
6.68092e+03	1.96993e+00	3.35636e-02
6.71949e+03	1.96718e+00	3.41666e-02
6.75828e+03	1.96440e+00	3.46501e-02
6.79730e+03	1.96157e+00	3.50114e-02
6.83654e+03	1.95868e+00	3.52490e-02
6.87601e+03	1.95570e+00	3.53627e-02
6.91570e+03	1.95264e+00	3.53538e-02
6.95563e+03	1.94948e+00	3.52247e-02
6.99578e+03	1.94620e+00	3.49792e-02
7.03617e+03	1.94279e+00	3.46219e-02
7.07679e+03	1.93923e+00	3.41584e-02
7.11765e+03	1.93553e+00	3.35953e-02
7.15874e+03	1.93166e+00	3.29398e-02
7.20006e+03	1.92762e+00	3.21997e-02
7.24163e+03	1.92340e+00	3.13831e-02
7.28344e+03	1.91899e+00	3.04985e-02
7.32548e+03	1.91438e+00	2.95547e-02
7.36777e+03	1.90958e+00	2.85604e-02
7.41031e+03	1.90456e+00	2.75243e-02
7.45309e+03	1.89934e+00	2.64548e-02
7.49612e+03	1.89390e+00	2.53604e-02
7.53939e+03	1.88824e+00	2.42489e-02
7.58292e+03	1.88236e+00	2.31279e-02
7.62669e+03	1.87625e+00	2.20046e-02
7.67072e+03	1.86992e+00	2.08857e-02
7.71501e+03	1.86336e+00	1.97772e-02
7.75955e+03	1.85657e+00	1.86849e-02
7.80434e+03	1.84955e+00	1.76139e-02
7.84940e+03	1.84229e+00	1.65688e-02
7.89471e+03	1.83479e+00	1.55538e-02
7.94029e+03	1.82706e+00	1.45726e-02
7.98613e+03	1.81907e+00	1.36286e-02
8.03223e+03	1.81084e+00	1.27247e-02
8.07860e+03	1.80236e+00	1.18639e-02
8.12524e+03	1.79362e+00	1.10487e-02
8.17215e+03	1.78461e+00	1.02818e-02
8.21933e+03	1.77533e+00	9.56593e-03
8.26678e+03	1.76576e+00	8.90408e-03
8.31450e+03	1.75591e+00	8.29959e-03
8.36250e+03	1.74575e+00	7.75639e-03
8.41078e+03	1.73528e+00	7.27917e-03
8.45934e+03	1.72447e+00	6.87359e-03
8.50817e+03	1.71333e+00	6.54651e-03
8.55729e+03	1.70182e+00	6.30623e-03
8.60669e+03	1.68994e+00	6.16275e-03
8.65638e+03	1.67766e+00	6.12808e-03
8.70635e+03	1.66496e+00	6.21648e-03
8.75662e+03	1.65183e+00	6.44479e-03
8.80717e+03	1.63824e+00	6.83274e-03
8.85801e+03	1.62417e+00	7.40326e-03
8.90915e+03	1.60960e+00	8.18280e-03
8.96058e+03	1.59451e+00	9.20162e-03
9.01231e+03	1.57887e+00	1.04941e-02
9.06434e+03	1.56267e+00	1.20992e-02
9.11667e+03	1.54588e+00	1.40602e-02
9.16930e+03	1.52848e+00	1.64257e-02
9.22224e+03	1.51047e+00	1.92493e-02
9.27548e+03	1.49184e+00	2.25898e-02
9.32903e+03	1.47256e+00	2.65114e-02
9.38288e+03	1.45266e+00	3.10839e-02
9.43705e+03	1.43212e+00	3.63825e-02
9.49153e+03	1.41096e+00	4.24874e-02
9.54633e+03	1.38920e+00	4.94839e-02
9.60144e+03	1.36688e+00	5.74617e-02
9.65687e+03	1.34404e+00	6.65142e-02
9.71262e+03	1.32072e+00	7.67375e-02
9.76869e+03	1.29701e+00	8.82287e-02
9.82509e+03	1.27299e+00	1.01084e-01
9.88181e+03	1.24878e+00	1.15397e-01
9.93885e+03	1.22449e+00	1.31252e-01
9.99623e+03	1.20029e+00	1.48725e-01
1.00539e+04	1.17635e+00	1.67873e-01
1.01120e+04	1.15285e+00	1.88729e-01
1.01704e+04	1.13003e+00	2.11297e-01
1.02291e+04	1.10810e+00	2.35541e-01
1.02881e+04	1.08731e+00	2.61381e-01
1.03475e+04	1.06788e+00	2.88688e-01
1.04073e+04	1.05002e+00	3.17279e-01
1.04673e+04	1.03393e+00	3.46924e-01
1.05278e+04	1.01972e+00	3.77353e-01
1.05885e+04	1.00747e+00	4.08269e-01
1.06497e+04	9.97195e-01	4.39364e-01
1.07112e+04	9.88837e-01	4.70336e-01
1.07730e+04	9.82284e-01	5.00905e-01
1.08352e+04	9.77371e-01	5.30828e-01
1.08977e+04	9.73898e-01	5.59903e-01
1.09607e+04	9.71638e-01	5.87977e-01
1.10239e+04	9.70347e-01	6.14942e-01
1.10876e+04	9.69778e-01	6.40742e-01
1.11516e+04	9.69684e-01	6.65361e-01
1.12160e+04	9.69828e-01	6.88828e-01
1.12807e+04	9.69987e-01	7.11209e-01
1.13458e+04	9.69954e-01	7.32608e-01
1.14113e+04	9.69549e-01	7.53161e-01
1.14772e+04	9.68620e-01	7.73036e-01
1.15435e+04	9.67048e-01	7.92428e-01
1.16101e+04	9.64760e-01	8.11553e-01
1.16771e+04	9.61728e-01	8.30643e-01
1.17445e+04	9.57981e-01	8.49931e-01
1.18124e+04	9.53603e-01	8.69646e-01
1.18805e+04	9.48740e-01	8.89990e-01
1.19491e+04	9.43592e-01	9.11122e-01
1.20181e+04	9.38404e-01	9.33146e-01
1.20875e+04	9.33448e-01	9.56087e-01
1.21573e+04	9.29005e-01	9.79889e-01
1.22275e+04	9.25332e-01	1.00441e+00
1.22981e+04	9.22642e-01	1.02941e+00
1.23690e+04	9.21071e-01	1.05462e+00
1.24405e+04	9.20667e-01	1.07969e+00
1.25123e+04	9.21372e-01	1.10427e+00
1.25845e+04	9.23026e-01	1.12804e+00
1.26572e+04	9.25369e-01	1.15071e+00
1.27302e+04	9.28060e-01	1.17206e+00
1.28037e+04	9.30695e-01	1.19196e+00
1.28776e+04	9.32831e-01	1.21041e+00
1.29520e+04	9.34015e-01	1.22750e+00
1.30268e+04	9.33807e-01	1.24343e+00
1.31020e+04	9.31812e-01	1.25853e+00
1.31776e+04	9.27704e-01	1.27323e+00
1.32537e+04	9.21252e-01	1.28804e+00
1.33302e+04	9.12339e-01	1.30352e+00
1.34071e+04	9.00984e-01	1.32031e+00
1.34845e+04	8.87352e-01	1.33903e+00
1.35624e+04	8.71758e-01	1.36026e+00
1.36407e+04	8.54660e-01	1.38453e+00
1.37194e+04	8.36641e-01	1.41224e+00
1.37986e+04	8.18373e-01	1.44367e+00
1.38783e+04	8.00577e-01	1.47891e+00
1.39584e+04	7.83974e-01	1.51789e+00
1.40390e+04	7.69234e-01	1.56039e+00
1.41201e+04	7.56941e-01	1.60603e+00
1.42016e+04	7.47563e-01	1.65437e+00
1.42836e+04	7.41446e-01	1.70488e+00
1.43660e+04	7.38812e-01	1.75701e+00
1.44490e+04	7.39773e-01	1.81025e+00
1.45324e+04	7.44347e-01	1.86407e+00
1.46163e+04	7.52476e-01	1.91801e+00
1.47006e+04	7.64041e-01	1.97165e+00
1.47855e+04	7.78880e-01	2.02460e+00
1.48709e+04	7.96796e-01	2.07655e+00
1.49567e+04	8.17567e-01	2.12721e+00
1.50431e+04	8.40954e-01	2.17632e+00
1.51299e+04	8.66703e-01	2.22368e+00
1.52173e+04	8.94549e-01	2.26914e+00
1.53051e+04	9.24222e-01	2.31254e+00
1.53935e+04	9.55446e-01	2.35381e+00
1.54823e+04	9.87948e-01	2.39287e+00
1.55717e+04	1.02145e+00	2.42969e+00
1.56616e+04	1.05570e+00	2.46429e+00
1.57520e+04	1.09042e+00	2.49670e+00
1.58430e+04	1.12538e+00	2.52699e+00
1.59344e+04	1.16036e+00	2.55526e+00
1.60264e+04	1.19515e+00	2.58163e+00
1.61189e+04	1.22957e+00	2.60624e+00
1.62120e+04	1.26347e+00	2.62926e+00
1.63056e+04	1.29673e+00	2.65086e+00
1.63997e+04	1.32926e+00	2.67123e+00
1.64944e+04	1.36100e+00	2.69057e+00
1.65896e+04	1.39193e+00	2.70904e+00
1.66854e+04	1.42203e+00	2.72685e+00
1.67817e+04	1.45135e+00	2.74416e+00
1.68786e+04	1.47994e+00	2.76112e+00
1.69760e+04	1.50786e+00	2.77786e+00
1.70740e+04	1.53520e+00	2.79451e+00
1.71726e+04	1.56208e+00	2.81116e+00
1.72717e+04	1.58860e+00	2.82788e+00
1.73715e+04	1.61486e+00	2.84471e+00
1.74717e+04	1.64099e+00	2.86168e+00
1.75726e+04	1.66709e+00	2.87880e+00
1.76741e+04	1.69326e+00	2.89604e+00
1.77761e+04	1.71958e+00	2.91338e+00
1.78787e+04	1.74614e+00	2.93078e+00
1.79819e+04	1.77300e+00	2.94818e+00
1.80857e+04	1.80020e+00	2.96553e+00
1.81902e+04	1.82779e+00	2.98276e+00
1.82952e+04	1.85579e+00	2.99980e+00
1.84008e+04	1.88420e+00	3.01660e+00
1.85070e+04	1.91304e+00	3.03309e+00
1.86139e+04	1.94228e+00	3.04921e+00
1.87213e+04	1.97191e+00	3.06492e+00
1.88294e+04	2.00191e+00	3.08015e+00
1.89381e+04	2.03224e+00	3.09488e+00
1.90474e+04	2.06288e+00	3.10907e+00
1.91574e+04	2.09378e+00	3.12269e+00
1.92680e+04	2.12490e+00	3.13571e+00
1.93792e+04	2.15622e+00	3.14813e+00
1.94911e+04	2.18767e+00	3.15992e+00
1.96036e+04	2.21924e+00	3.17109e+00
1.97168e+04	2.25088e+00	3.18163e+00
1.98306e+04	2.28255e+00	3.19154e+00
1.99451e+04	2.31422e+00	3.20083e+00
2.00602e+04	2.34586e+00	3.20950e+00
2.01761e+04	2.37743e+00	3.21757e+00
2.02925e+04	2.40891e+00	3.22504e+00
2.04097e+04	2.44027e+00	3.23194e+00
2.05275e+04	2.47149e+00	3.23826e+00
2.06460e+04	2.50254e+00	3.24404e+00
2.07652e+04	2.53340e+00	3.24929e+00
2.08851e+04	2.56405e+00	3.25402e+00
2.10057e+04	2.59448e+00	3.25825e+00
2.11269e+04	2.62466e+00	3.26200e+00
2.12489e+04	2.65459e+00	3.26529e+00
2.13716e+04	2.68424e+00	3.26813e+00
2.14949e+04	2.71360e+00	3.27054e+00
2.16190e+04	2.74266e+00	3.27255e+00
2.17438e+04	2.77141e+00	3.27417e+00
2.18694e+04	2.79983e+00	3.27542e+00
2.19956e+04	2.82792e+00	3.27632e+00
2.21226e+04	2.85567e+00	3.27689e+00
2.22503e+04	2.88305e+00	3.27714e+00
2.23788e+04	2.91008e+00	3.27711e+00
2.25080e+04	2.93673e+00	3.27680e+00
2.26379e+04	2.96300e+00	3.27625e+00
2.27686e+04	2.98888e+00	3.27547e+00
2.29000e+04	3.01437e+00	3.27449e+00
2.30322e+04	3.03946e+00	3.27333e+00
2.31652e+04	3.06413e+00	3.27201e+00
2.32989e+04	3.08840e+00	3.27056e+00
2.34335e+04	3.11224e+00	3.26901e+00
2.35687e+04	3.13567e+00	3.26739e+00
2.37048e+04	3.15868e+00	3.26571e+00
2.38417e+04	3.18126e+00	3.26402e+00
2.39793e+04	3.20343e+00	3.26235e+00
2.41177e+04	3.22518e+00	3.26072e+00
2.42570e+04	3.24652e+00	3.25917e+00
2.43970e+04	3.26746e+00	3.25773e+00
2.45378e+04	3.28801e+00	3.25644e+00
2.46795e+04	3.30818e+00	3.25534e+00
2.48220e+04	3.32799e+00	3.25446e+00
2.49653e+04	3.34746e+00	3.25384e+00
2.51094e+04	3.36661e+00	3.25351e+00
2.52544e+04	3.38547e+00	3.25351e+00
2.54002e+04	3.40407e+00	3.25387e+00
2.55468e+04	3.42245e+00	3.25464e+00
2.56943e+04	3.44065e+00	3.25583e+00
2.58426e+04	3.45871e+00	3.25748e+00
2.59918e+04	3.47667e+00	3.25962e+00
2.61419e+04	3.49460e+00	3.26227e+00
2.62928e+04	3.51255e+00	3.26545e+00
2.64446e+04	3.53057e+00	3.26917e+00
2.65972e+04	3.54873e+00	3.27344e+00
2.67508e+04	3.56709e+00	3.27827e+00
2.69052e+04	3.58572e+00	3.28366e+00
2.70605e+04	3.60469e+00	3.28959e+00
2.72168e+04	3.62407e+00	3.29605e+00
2.73739e+04	3.64393e+00	3.30302e+00
2.75319e+04	3.66434e+00	3.31046e+00
2.76909e+04	3.68536e+00	3.31835e+00
2.78507e+04	3.70705e+00	3.32663e+00
2.80115e+04	3.72949e+00	3.33526e+00
2.81732e+04	3.75273e+00	3.34417e+00
2.83359e+04	3.77682e+00	3.35331e+00
2.84994e+04	3.80180e+00	3.36259e+00
2.86640e+04	3.82772e+00	3.37195e+00
2.88294e+04	3.85461e+00	3.38130e+00
2.89959e+04	3.88249e+00	3.39056e+00
2.91633e+04	3.91139e+00	3.39964e+00
2.93316e+04	3.94131e+00	3.40845e+00
2.95010e+04	3.97225e+00	3.41690e+00
2.96713e+04	4.00421e+00	3.42491e+00
2.98426e+04	4.03716e+00	3.43237e+00
3.00149e+04	4.07110e+00	3.43921e+00
3.01881e+04	4.10597e+00	3.44533e+00
3.03624e+04	4.14175e+00	3.45065e+00
3.05377e+04	4.17838e+00	3.45510e+00
3.07140e+04	4.21581e+00	3.45859e+00
3.08913e+04	4.25397e+00	3.46106e+00
3.10696e+04	4.29281e+00	3.46245e+00
3.12490e+04	4.33226e+00	3.46269e+00
3.14294e+04	4.37222e+00	3.46173e+00
3.16109e+04	4.41264e+00	3.45954e+00
3.17934e+04	4.45341e+00	3.45607e+00
3.19769e+04	4.49447e+00	3.45129e+00
3.21615e+04	4.53572e+00	3.44518e+00
3.23472e+04	4.57707e+00	3.43773e+00
3.25339e+04	4.61845e+00	3.42892e+00
3.27217e+04	4.65975e+00	3.41875e+00
3.29106e+04	4.70090e+00	3.40723e+00
3.31006e+04	4.74181e+00	3.39437e+00
3.32917e+04	4.78241e+00	3.38018e+00
3.34839e+04	4.82260e+00	3.36470e+00
3.36772e+04	4.86231e+00	3.34794e+00
3.38716e+04	4.90147e+00	3.32995e+00
3.40672e+04	4.94001e+00	3.31076e+00
3.42639e+04	4.97787e+00	3.29041e+00
3.44617e+04	5.01497e+00	3.26895e+00
3.46606e+04	5.05127e+00	3.24644e+00
3.48607e+04	5.08670e+00	3.22293e+00
3.50620e+04	5.12123e+00	3.19847e+00
3.52644e+04	5.15481e+00	3.17312e+00
3.54680e+04	5.18739e+00	3.14694e+00
3.56727e+04	5.21895e+00	3.12000e+00
3.58787e+04	5.24946e+00	3.09236e+00
3.60858e+04	5.27888e+00	3.06408e+00
3.62941e+04	5.30720e+00	3.03524e+00
3.65037e+04	5.33441e+00	3.00588e+00
3.67144e+04	5.36050e+00	2.97608e+00
3.69263e+04	5.38545e+00	2.94590e+00
3.71395e+04	5.40927e+00	2.91541e+00
3.73539e+04	5.43195e+00	2.88466e+00
3.75696e+04	5.45350e+00	2.85371e+00
3.77865e+04	5.47394e+00	2.82263e+00
3.80046e+04	5.49327e+00	2.79146e+00
3.82240e+04	5.51150e+00	2.76028e+00
3.84447e+04	5.52866e+00	2.72912e+00
3.86666e+04	5.54477e+00	2.69803e+00
3.88899e+04	5.55986e+00	2.66707e+00
3.91144e+04	5.57393e+00	2.63628e+00
3.93402e+04	5.58704e+00	2.60571e+00
3.95673e+04	5.59919e+00	2.57539e+00
3.97957e+04	5.61044e+00	2.54535e+00
4.00255e+04	5.62080e+00	2.51564e+00
4.02565e+04	5.63031e+00	2.48629e+00
4.04889e+04	5.63901e+00	2.45732e+00
4.07227e+04	5.64693e+00	2.42877e+00
4.09578e+04	5.65410e+00	2.40065e+00
4.11942e+04	5.66057e+00	2.37299e+00
4.14320e+04	5.66637e+00	2.34580e+00
4.16712e+04	5.67154e+00	2.31910e+00
4.19118e+04	5.67611e+00	2.29291e+00
4.21538e+04	5.68012e+00	2.26723e+00
4.23971e+04	5.68360e+00	2.24208e+00
4.26419e+04	5.68659e+00	2.21746e+00
4.28881e+04	5.68912e+00	2.19337e+00
4.31356e+04	5.69123e+00	2.16983e+00
4.33847e+04	5.69295e+00	2.14682e+00
4.36351e+04	5.69431e+00	2.12436e+00
4.38870e+04	5.69533e+00	2.10243e+00
4.41404e+04	5.69606e+00	2.08104e+00
4.43952e+04	5.69652e+00	2.06018e+00
4.46515e+04	5.69674e+00	2.03984e+00
4.49093e+04	5.69674e+00	2.02001e+00
4.51686e+04	5.69654e+00	2.00070e+00
4.54293e+04	5.69618e+00	1.98187e+00
4.56916e+04	5.69566e+00	1.96354e+00
4.59554e+04	5.69503e+00	1.94568e+00
4.62207e+04	5.69428e+00	1.92829e+00
4.64875e+04	5.69345e+00	1.91135e+00
4.67559e+04	5.69255e+00	1.89485e+00
4.70258e+04	5.69160e+00	1.87878e+00
4.72973e+04	5.69061e+00	1.86312e+00
4.75703e+04	5.68959e+00	1.84786e+00
4.78450e+04	5.68856e+00	1.83299e+00
4.81212e+04	5.68753e+00	1.81849e+00
4.83990e+04	5.68651e+00	1.80435e+00
4.86784e+04	5.68550e+00	1.79056e+00
4.89594e+04	5.68453e+00	1.77710e+00
4.92421e+04	5.68360e+00	1.76397e+00
4.95264e+04	5.68270e+00	1.75113e+00
4.98123e+04	5.68186e+00	1.73860e+00
5.00998e+04	5.68107e+00	1.72634e+00
5.03891e+04	5.68034e+00	1.71435e+00
5.06800e+04	5.67968e+00	1.70262e+00
5.09725e+04	5.67908e+00	1.69114e+00
5.12668e+04	5.67855e+00	1.67989e+00
5.15628e+04	5.67809e+00	1.66886e+00
5.18605e+04	5.67771e+00	1.65804e+00
5.21598e+04	5.67739e+00	1.64743e+00
5.24610e+04	5.67716e+00	1.63701e+00
5.27638e+04	5.67700e+00	1.62677e+00
5.30684e+04	5.67692e+00	1.61671e+00
5.33748e+04	5.67691e+00	1.60681e+00
5.36829e+04	5.67697e+00	1.59707e+00
5.39929e+04	5.67711e+00	1.58748e+00
5.43046e+04	5.67733e+00	1.57803e+00
5.46181e+04	5.67761e+00	1.56871e+00
5.49334e+04	5.67797e+00	1.55952e+00
5.52505e+04	5.67839e+00	1.55045e+00
5.55695e+04	5.67888e+00	1.54150e+00
5.58903e+04	5.67943e+00	1.53265e+00
5.62129e+04	5.68005e+00	1.52391e+00
5.65375e+04	5.68073e+00	1.51527e+00
5.68639e+04	5.68146e+00	1.50672e+00
5.71921e+04	5.68226e+00	1.49827e+00
5.75223e+04	5.68310e+00	1.48989e+00
5.78544e+04	5.68400e+00	1.48160e+00
5.81884e+04	5.68495e+00	1.47338e+00
5.85243e+04	5.68594e+00	1.46524e+00
5.88622e+04	5.68698e+00	1.45717e+00
5.92020e+04	5.68807e+00	1.44916e+00
5.95438e+04	5.68919e+00	1.44122e+00
5.98875e+04	5.69035e+00	1.43334e+00
6.02333e+04	5.69155e+00	1.42552e+00
6.05810e+04	5.69279e+00	1.41775e+00
6.09307e+04	5.69405e+00	1.41004e+00
6.12825e+04	5.69535e+00	1.40239e+00
6.16363e+04	5.69667e+00	1.39478e+00
6.19921e+04	5.69802e+00	1.38722e+00
6.23500e+04	5.69940e+00	1.37971e+00
6.27099e+04	5.70080e+00	1.37224e+00
6.30720e+04	5.70222e+00	1.36482e+00
6.34361e+04	5.70366e+00	1.35744e+00
6.38023e+04	5.70511e+00	1.35011e+00
6.41706e+04	5.70658e+00	1.34281e+00
6.45411e+04	5.70807e+00	1.33555e+00
6.49137e+04	5.70957e+00	1.32834e+00
6.52884e+04	5.71109e+00	1.32116e+00
6.56654e+04	5.71261e+00	1.31402e+00
6.60444e+04	5.71414e+00	1.30691e+00
6.64257e+04	5.71568e+00	1.29984e+00
6.68092e+04	5.71723e+00	1.29281e+00
6.71949e+04	5.71878e+00	1.28581e+00
6.75828e+04	5.72034e+00	1.27884e+00
6.79730e+04	5.72190e+00	1.27191e+00
6.83654e+04	5.72346e+00	1.26501e+00
6.87601e+04	5.72503e+00	1.25814e+00
6.91570e+04	5.72659e+00	1.25131e+00
6.95563e+04	5.72816e+00	1.24451e+00
6.99578e+04	5.72973e+00	1.23774e+00
7.03617e+04	5.73129e+00	1.23101e+00
7.07679e+04	5.73285e+00	1.22430e+00
7.11765e+04	5.73441e+00	1.21763e+00
7.15874e+04	5.73596e+00	1.21098e+00
7.20006e+04	5.73752e+00	1.20437e+00
7.24163e+04	5.73906e+00	1.19779e+00
7.28344e+04	5.74060e+00	1.19124e+00
7.32548e+04	5.74214e+00	1.18472e+00
7.36777e+04	5.74367e+00	1.17823e+00
7.41031e+04	5.74519e+00	1.17177e+00
7.45309e+04	5.74670e+00	1.16534e+00
7.49612e+04	5.74821e+00	1.15894e+00
7.53939e+04	5.74971e+00	1.15257e+00
7.58292e+04	5.75120e+00	1.14623e+00
7.62669e+04	5.75269e+00	1.13992e+00
7.67072e+04	5.75416e+00	1.13364e+00
7.71501e+04	5.75562e+00	1.12739e+00
7.75955e+04	5.75708e+00	1.12117e+00
7.80434e+04	5.75853e+00	1.11498e+00
7.84940e+04	5.75996e+00	1.10882e+00
7.89471e+04	5.76139e+00	1.10269e+00
7.94029e+04	5.76280e+00	1.09658e+00
7.98613e+04	5.76421e+00	1.09051e+00
8.03223e+04	5.76561e+00	1.08447e+00
8.07860e+04	5.76699e+00	1.07845e+00
8.12524e+04	5.76836e+00	1.07247e+00
8.17215e+04	5.76973e+00	1.06651e+00
8.21933e+04	5.77108e+00	1.06058e+00
8.26678e+04	5.77242e+00	1.05468e+00
8.31450e+04	5.77375e+00	1.04881e+00
8.36250e+04	5.77507e+00	1.04297e+00
8.41078e+04	5.77637e+00	1.03716e+00
8.45934e+04	5.77767e+00	1.03137e+00
8.50817e+04	5.77895e+00	1.02562e+00
8.55729e+04	5.78023e+00	1.01989e+00
8.60669e+04	5.78149e+00	1.01420e+00
8.65638e+04	5.78274e+00	1.00853e+00
8.70635e+04	5.78398e+00	1.00289e+00
8.75662e+04	5.78520e+00	9.97273e-01
8.80717e+04	5.78642e+00	9.91689e-01
8.85801e+04	5.78762e+00	9.86133e-01
8.90915e+04	5.78882e+00	9.80606e-01
8.96058e+04	5.79000e+00	9.75107e-01
9.01231e+04	5.79117e+00	9.69635e-01
9.06434e+04	5.79233e+00	9.64192e-01
9.11667e+04	5.79347e+00	9.58777e-01
9.16930e+04	5.79461e+00	9.53389e-01
9.22224e+04	5.79573e+00	9.48030e-01
9.27548e+04	5.79685e+00	9.42697e-01
9.32903e+04	5.79795e+00	9.37393e-01
9.38288e+04	5.79904e+00	9.32116e-01
9.43705e+04	5.80012e+00	9.26867e-01
9.49153e+04	5.80119e+00	9.21645e-01
9.54633e+04	5.80225e+00	9.16450e-01
9.60144e+04	5.80329e+00	9.11282e-01
9.65687e+04	5.80433e+00	9.06142e-01
9.71262e+04	5.80536e+00	9.01028e-01
