Wavelength(nm)	n	k
3.55000e+02	2.54312e+00	1.18550e-02
3.56000e+02	2.53494e+00	9.34800e-03
3.57000e+02	2.52687e+00	7.14700e-03
3.58000e+02	2.51894e+00	5.24900e-03
3.59000e+02	2.51116e+00	3.65000e-03
3.60000e+02	2.50354e+00	2.34500e-03
3.61000e+02	2.49611e+00	1.33300e-03
3.62000e+02	2.48890e+00	6.07000e-04
3.63000e+02	2.48194e+00	1.65000e-04
3.64000e+02	2.47530e+00	1.00000e-06
3.65000e+02	2.46910e+00	0.00000e+00
3.66000e+02	2.46325e+00	0.00000e+00
3.67000e+02	2.45764e+00	0.00000e+00
3.68000e+02	2.45227e+00	0.00000e+00
3.69000e+02	2.44708e+00	0.00000e+00
3.70000e+02	2.44207e+00	0.00000e+00
3.71000e+02	2.43723e+00	0.00000e+00
3.72000e+02	2.43253e+00	0.00000e+00
3.73000e+02	2.42798e+00	0.00000e+00
3.74000e+02	2.42355e+00	0.00000e+00
3.75000e+02	2.41924e+00	0.00000e+00
3.76000e+02	2.41505e+00	0.00000e+00
3.77000e+02	2.41096e+00	0.00000e+00
3.78000e+02	2.40698e+00	0.00000e+00
3.79000e+02	2.40309e+00	0.00000e+00
3.80000e+02	2.39930e+00	0.00000e+00
3.81000e+02	2.39559e+00	0.00000e+00
3.82000e+02	2.39197e+00	0.00000e+00
3.83000e+02	2.38843e+00	0.00000e+00
3.84000e+02	2.38496e+00	0.00000e+00
3.85000e+02	2.38157e+00	0.00000e+00
3.86000e+02	2.37825e+00	0.00000e+00
3.87000e+02	2.37500e+00	0.00000e+00
3.88000e+02	2.37181e+00	0.00000e+00
3.89000e+02	2.36869e+00	0.00000e+00
3.90000e+02	2.36563e+00	0.00000e+00
3.91000e+02	2.36262e+00	0.00000e+00
3.92000e+02	2.35968e+00	0.00000e+00
3.93000e+02	2.35678e+00	0.00000e+00
3.94000e+02	2.35394e+00	0.00000e+00
3.95000e+02	2.35115e+00	0.00000e+00
3.96000e+02	2.34842e+00	0.00000e+00
3.97000e+02	2.34572e+00	0.00000e+00
3.98000e+02	2.34308e+00	0.00000e+00
3.99000e+02	2.34048e+00	0.00000e+00
4.00000e+02	2.33793e+00	0.00000e+00
4.01000e+02	2.33541e+00	0.00000e+00
4.02000e+02	2.33295e+00	0.00000e+00
4.03000e+02	2.33051e+00	0.00000e+00
4.04000e+02	2.32812e+00	0.00000e+00
4.05000e+02	2.32577e+00	0.00000e+00
4.06000e+02	2.32345e+00	0.00000e+00
4.07000e+02	2.32117e+00	0.00000e+00
4.08000e+02	2.31893e+00	0.00000e+00
4.09000e+02	2.31672e+00	0.00000e+00
4.10000e+02	2.31454e+00	0.00000e+00
4.11000e+02	2.31240e+00	0.00000e+00
4.12000e+02	2.31028e+00	0.00000e+00
4.13000e+02	2.30820e+00	0.00000e+00
4.14000e+02	2.30615e+00	0.00000e+00
4.15000e+02	2.30413e+00	0.00000e+00
4.16000e+02	2.30213e+00	0.00000e+00
4.17000e+02	2.30017e+00	0.00000e+00
4.18000e+02	2.29823e+00	0.00000e+00
4.19000e+02	2.29632e+00	0.00000e+00
4.20000e+02	2.29444e+00	0.00000e+00
4.21000e+02	2.29258e+00	0.00000e+00
4.22000e+02	2.29074e+00	0.00000e+00
4.23000e+02	2.28894e+00	0.00000e+00
4.24000e+02	2.28715e+00	0.00000e+00
4.25000e+02	2.28539e+00	0.00000e+00
4.26000e+02	2.28365e+00	0.00000e+00
4.27000e+02	2.28194e+00	0.00000e+00
4.28000e+02	2.28024e+00	0.00000e+00
4.29000e+02	2.27857e+00	0.00000e+00
4.30000e+02	2.27692e+00	0.00000e+00
4.31000e+02	2.27529e+00	0.00000e+00
4.32000e+02	2.27368e+00	0.00000e+00
4.33000e+02	2.27209e+00	0.00000e+00
4.34000e+02	2.27052e+00	0.00000e+00
4.35000e+02	2.26897e+00	0.00000e+00
4.36000e+02	2.26744e+00	0.00000e+00
4.37000e+02	2.26592e+00	0.00000e+00
4.38000e+02	2.26443e+00	0.00000e+00
4.39000e+02	2.26295e+00	0.00000e+00
4.40000e+02	2.26149e+00	0.00000e+00
4.41000e+02	2.26005e+00	0.00000e+00
4.42000e+02	2.25862e+00	0.00000e+00
4.43000e+02	2.25721e+00	0.00000e+00
4.44000e+02	2.25582e+00	0.00000e+00
4.45000e+02	2.25444e+00	0.00000e+00
4.46000e+02	2.25308e+00	0.00000e+00
4.47000e+02	2.25173e+00	0.00000e+00
4.48000e+02	2.25040e+00	0.00000e+00
4.49000e+02	2.24909e+00	0.00000e+00
4.50000e+02	2.24778e+00	0.00000e+00
4.51000e+02	2.24649e+00	0.00000e+00
4.52000e+02	2.24522e+00	0.00000e+00
4.53000e+02	2.24396e+00	0.00000e+00
4.54000e+02	2.24272e+00	0.00000e+00
4.55000e+02	2.24148e+00	0.00000e+00
4.56000e+02	2.24026e+00	0.00000e+00
4.57000e+02	2.23906e+00	0.00000e+00
4.58000e+02	2.23786e+00	0.00000e+00
4.59000e+02	2.23668e+00	0.00000e+00
4.60000e+02	2.23551e+00	0.00000e+00
4.61000e+02	2.23436e+00	0.00000e+00
4.62000e+02	2.23321e+00	0.00000e+00
4.63000e+02	2.23208e+00	0.00000e+00
4.64000e+02	2.23096e+00	0.00000e+00
4.65000e+02	2.22985e+00	0.00000e+00
4.66000e+02	2.22875e+00	0.00000e+00
4.67000e+02	2.22766e+00	0.00000e+00
4.68000e+02	2.22659e+00	0.00000e+00
4.69000e+02	2.22552e+00	0.00000e+00
4.70000e+02	2.22447e+00	0.00000e+00
4.71000e+02	2.22342e+00	0.00000e+00
4.72000e+02	2.22239e+00	0.00000e+00
4.73000e+02	2.22136e+00	0.00000e+00
4.74000e+02	2.22035e+00	0.00000e+00
4.75000e+02	2.21934e+00	0.00000e+00
4.76000e+02	2.21835e+00	0.00000e+00
4.77000e+02	2.21736e+00	0.00000e+00
4.78000e+02	2.21639e+00	0.00000e+00
4.79000e+02	2.21542e+00	0.00000e+00
4.80000e+02	2.21446e+00	0.00000e+00
4.81000e+02	2.21351e+00	0.00000e+00
4.82000e+02	2.21257e+00	0.00000e+00
4.83000e+02	2.21164e+00	0.00000e+00
4.84000e+02	2.21072e+00	0.00000e+00
4.85000e+02	2.20980e+00	0.00000e+00
4.86000e+02	2.20890e+00	0.00000e+00
4.87000e+02	2.20800e+00	0.00000e+00
4.88000e+02	2.20711e+00	0.00000e+00
4.89000e+02	2.20623e+00	0.00000e+00
4.90000e+02	2.20536e+00	0.00000e+00
4.91000e+02	2.20449e+00	0.00000e+00
4.92000e+02	2.20364e+00	0.00000e+00
4.93000e+02	2.20279e+00	0.00000e+00
4.94000e+02	2.20194e+00	0.00000e+00
4.95000e+02	2.20111e+00	0.00000e+00
4.96000e+02	2.20028e+00	0.00000e+00
4.97000e+02	2.19946e+00	0.00000e+00
4.98000e+02	2.19865e+00	0.00000e+00
4.99000e+02	2.19784e+00	0.00000e+00
5.00000e+02	2.19704e+00	0.00000e+00
5.01000e+02	2.19625e+00	0.00000e+00
5.02000e+02	2.19547e+00	0.00000e+00
5.03000e+02	2.19469e+00	0.00000e+00
5.04000e+02	2.19392e+00	0.00000e+00
5.05000e+02	2.19315e+00	0.00000e+00
5.06000e+02	2.19239e+00	0.00000e+00
5.07000e+02	2.19164e+00	0.00000e+00
5.08000e+02	2.19089e+00	0.00000e+00
5.09000e+02	2.19015e+00	0.00000e+00
5.10000e+02	2.18942e+00	0.00000e+00
5.11000e+02	2.18869e+00	0.00000e+00
5.12000e+02	2.18797e+00	0.00000e+00
5.13000e+02	2.18725e+00	0.00000e+00
5.14000e+02	2.18654e+00	0.00000e+00
5.15000e+02	2.18584e+00	0.00000e+00
5.16000e+02	2.18514e+00	0.00000e+00
5.17000e+02	2.18444e+00	0.00000e+00
5.18000e+02	2.18376e+00	0.00000e+00
5.19000e+02	2.18308e+00	0.00000e+00
5.20000e+02	2.18240e+00	0.00000e+00
5.21000e+02	2.18173e+00	0.00000e+00
5.22000e+02	2.18106e+00	0.00000e+00
5.23000e+02	2.18040e+00	0.00000e+00
5.24000e+02	2.17975e+00	0.00000e+00
5.25000e+02	2.17910e+00	0.00000e+00
5.26000e+02	2.17845e+00	0.00000e+00
5.27000e+02	2.17781e+00	0.00000e+00
5.28000e+02	2.17718e+00	0.00000e+00
5.29000e+02	2.17655e+00	0.00000e+00
5.30000e+02	2.17592e+00	0.00000e+00
5.31000e+02	2.17530e+00	0.00000e+00
5.32000e+02	2.17468e+00	0.00000e+00
5.33000e+02	2.17407e+00	0.00000e+00
5.34000e+02	2.17347e+00	0.00000e+00
5.35000e+02	2.17286e+00	0.00000e+00
5.36000e+02	2.17227e+00	0.00000e+00
5.37000e+02	2.17168e+00	0.00000e+00
5.38000e+02	2.17109e+00	0.00000e+00
5.39000e+02	2.17050e+00	0.00000e+00
5.40000e+02	2.16992e+00	0.00000e+00
5.41000e+02	2.16935e+00	0.00000e+00
5.42000e+02	2.16878e+00	0.00000e+00
5.43000e+02	2.16821e+00	0.00000e+00
5.44000e+02	2.16765e+00	0.00000e+00
5.45000e+02	2.16709e+00	0.00000e+00
5.46000e+02	2.16654e+00	0.00000e+00
5.47000e+02	2.16599e+00	0.00000e+00
5.48000e+02	2.16544e+00	0.00000e+00
5.49000e+02	2.16490e+00	0.00000e+00
5.50000e+02	2.16436e+00	0.00000e+00
5.51000e+02	2.16382e+00	0.00000e+00
5.52000e+02	2.16329e+00	0.00000e+00
5.53000e+02	2.16277e+00	0.00000e+00
5.54000e+02	2.16224e+00	0.00000e+00
5.55000e+02	2.16172e+00	0.00000e+00
5.56000e+02	2.16121e+00	0.00000e+00
5.57000e+02	2.16070e+00	0.00000e+00
5.58000e+02	2.16019e+00	0.00000e+00
5.59000e+02	2.15968e+00	0.00000e+00
5.60000e+02	2.15918e+00	0.00000e+00
5.61000e+02	2.15868e+00	0.00000e+00
5.62000e+02	2.15819e+00	0.00000e+00
5.63000e+02	2.15770e+00	0.00000e+00
5.64000e+02	2.15721e+00	0.00000e+00
5.65000e+02	2.15672e+00	0.00000e+00
5.66000e+02	2.15624e+00	0.00000e+00
5.67000e+02	2.15577e+00	0.00000e+00
5.68000e+02	2.15529e+00	0.00000e+00
5.69000e+02	2.15482e+00	0.00000e+00
5.70000e+02	2.15435e+00	0.00000e+00
5.71000e+02	2.15389e+00	0.00000e+00
5.72000e+02	2.15343e+00	0.00000e+00
5.73000e+02	2.15297e+00	0.00000e+00
5.74000e+02	2.15251e+00	0.00000e+00
5.75000e+02	2.15206e+00	0.00000e+00
5.76000e+02	2.15161e+00	0.00000e+00
5.77000e+02	2.15116e+00	0.00000e+00
5.78000e+02	2.15072e+00	0.00000e+00
5.79000e+02	2.15028e+00	0.00000e+00
5.80000e+02	2.14984e+00	0.00000e+00
5.81000e+02	2.14941e+00	0.00000e+00
5.82000e+02	2.14898e+00	0.00000e+00
5.83000e+02	2.14855e+00	0.00000e+00
5.84000e+02	2.14812e+00	0.00000e+00
5.85000e+02	2.14770e+00	0.00000e+00
5.86000e+02	2.14728e+00	0.00000e+00
5.87000e+02	2.14686e+00	0.00000e+00
5.88000e+02	2.14644e+00	0.00000e+00
5.89000e+02	2.14603e+00	0.00000e+00
5.90000e+02	2.14562e+00	0.00000e+00
5.91000e+02	2.14521e+00	0.00000e+00
5.92000e+02	2.14481e+00	0.00000e+00
5.93000e+02	2.14441e+00	0.00000e+00
5.94000e+02	2.14401e+00	0.00000e+00
5.95000e+02	2.14361e+00	0.00000e+00
5.96000e+02	2.14322e+00	0.00000e+00
5.97000e+02	2.14282e+00	0.00000e+00
5.98000e+02	2.14243e+00	0.00000e+00
5.99000e+02	2.14205e+00	0.00000e+00
6.00000e+02	2.14166e+00	0.00000e+00
6.01000e+02	2.14128e+00	0.00000e+00
6.02000e+02	2.14090e+00	0.00000e+00
6.03000e+02	2.14052e+00	0.00000e+00
6.04000e+02	2.14015e+00	0.00000e+00
6.05000e+02	2.13977e+00	0.00000e+00
6.06000e+02	2.13940e+00	0.00000e+00
6.07000e+02	2.13903e+00	0.00000e+00
6.08000e+02	2.13867e+00	0.00000e+00
6.09000e+02	2.13830e+00	0.00000e+00
6.10000e+02	2.13794e+00	0.00000e+00
6.11000e+02	2.13758e+00	0.00000e+00
6.12000e+02	2.13723e+00	0.00000e+00
6.13000e+02	2.13687e+00	0.00000e+00
6.14000e+02	2.13652e+00	0.00000e+00
6.15000e+02	2.13617e+00	0.00000e+00
6.16000e+02	2.13582e+00	0.00000e+00
6.17000e+02	2.13547e+00	0.00000e+00
6.18000e+02	2.13513e+00	0.00000e+00
6.19000e+02	2.13478e+00	0.00000e+00
6.20000e+02	2.13444e+00	0.00000e+00
6.21000e+02	2.13410e+00	0.00000e+00
6.22000e+02	2.13377e+00	0.00000e+00
6.23000e+02	2.13343e+00	0.00000e+00
6.24000e+02	2.13310e+00	0.00000e+00
6.25000e+02	2.13277e+00	0.00000e+00
6.26000e+02	2.13244e+00	0.00000e+00
6.27000e+02	2.13212e+00	0.00000e+00
6.28000e+02	2.13179e+00	0.00000e+00
6.29000e+02	2.13147e+00	0.00000e+00
6.30000e+02	2.13115e+00	0.00000e+00
6.31000e+02	2.13083e+00	0.00000e+00
6.32000e+02	2.13051e+00	0.00000e+00
6.33000e+02	2.13019e+00	0.00000e+00
6.34000e+02	2.12988e+00	0.00000e+00
6.35000e+02	2.12957e+00	0.00000e+00
6.36000e+02	2.12926e+00	0.00000e+00
6.37000e+02	2.12895e+00	0.00000e+00
6.38000e+02	2.12864e+00	0.00000e+00
6.39000e+02	2.12834e+00	0.00000e+00
6.40000e+02	2.12804e+00	0.00000e+00
6.41000e+02	2.12773e+00	0.00000e+00
6.42000e+02	2.12743e+00	0.00000e+00
6.43000e+02	2.12714e+00	0.00000e+00
6.44000e+02	2.12684e+00	0.00000e+00
6.45000e+02	2.12655e+00	0.00000e+00
6.46000e+02	2.12625e+00	0.00000e+00
6.47000e+02	2.12596e+00	0.00000e+00
6.48000e+02	2.12567e+00	0.00000e+00
6.49000e+02	2.12538e+00	0.00000e+00
6.50000e+02	2.12510e+00	0.00000e+00
6.51000e+02	2.12481e+00	0.00000e+00
6.52000e+02	2.12453e+00	0.00000e+00
6.53000e+02	2.12425e+00	0.00000e+00
6.54000e+02	2.12397e+00	0.00000e+00
6.55000e+02	2.12369e+00	0.00000e+00
6.56000e+02	2.12341e+00	0.00000e+00
6.57000e+02	2.12313e+00	0.00000e+00
6.58000e+02	2.12286e+00	0.00000e+00
6.59000e+02	2.12259e+00	0.00000e+00
6.60000e+02	2.12232e+00	0.00000e+00
6.61000e+02	2.12205e+00	0.00000e+00
6.62000e+02	2.12178e+00	0.00000e+00
6.63000e+02	2.12151e+00	0.00000e+00
6.64000e+02	2.12125e+00	0.00000e+00
6.65000e+02	2.12098e+00	0.00000e+00
6.66000e+02	2.12072e+00	0.00000e+00
6.67000e+02	2.12046e+00	0.00000e+00
6.68000e+02	2.12020e+00	0.00000e+00
6.69000e+02	2.11994e+00	0.00000e+00
6.70000e+02	2.11968e+00	0.00000e+00
6.71000e+02	2.11943e+00	0.00000e+00
6.72000e+02	2.11917e+00	0.00000e+00
6.73000e+02	2.11892e+00	0.00000e+00
6.74000e+02	2.11867e+00	0.00000e+00
6.75000e+02	2.11842e+00	0.00000e+00
6.76000e+02	2.11817e+00	0.00000e+00
6.77000e+02	2.11792e+00	0.00000e+00
6.78000e+02	2.11767e+00	0.00000e+00
6.79000e+02	2.11743e+00	0.00000e+00
6.80000e+02	2.11719e+00	0.00000e+00
6.81000e+02	2.11694e+00	0.00000e+00
6.82000e+02	2.11670e+00	0.00000e+00
6.83000e+02	2.11646e+00	0.00000e+00
6.84000e+02	2.11622e+00	0.00000e+00
6.85000e+02	2.11598e+00	0.00000e+00
6.86000e+02	2.11575e+00	0.00000e+00
6.87000e+02	2.11551e+00	0.00000e+00
6.88000e+02	2.11528e+00	0.00000e+00
6.89000e+02	2.11505e+00	0.00000e+00
6.90000e+02	2.11481e+00	0.00000e+00
6.91000e+02	2.11458e+00	0.00000e+00
6.92000e+02	2.11436e+00	0.00000e+00
6.93000e+02	2.11413e+00	0.00000e+00
6.94000e+02	2.11390e+00	0.00000e+00
6.95000e+02	2.11367e+00	0.00000e+00
6.96000e+02	2.11345e+00	0.00000e+00
6.97000e+02	2.11322e+00	0.00000e+00
6.98000e+02	2.11300e+00	0.00000e+00
6.99000e+02	2.11278e+00	0.00000e+00
7.00000e+02	2.11256e+00	0.00000e+00
7.01000e+02	2.11234e+00	0.00000e+00
7.02000e+02	2.11212e+00	0.00000e+00
7.03000e+02	2.11191e+00	0.00000e+00
7.04000e+02	2.11169e+00	0.00000e+00
7.05000e+02	2.11148e+00	0.00000e+00
7.06000e+02	2.11126e+00	0.00000e+00
7.07000e+02	2.11105e+00	0.00000e+00
7.08000e+02	2.11084e+00	0.00000e+00
7.09000e+02	2.11063e+00	0.00000e+00
7.10000e+02	2.11042e+00	0.00000e+00
7.11000e+02	2.11021e+00	0.00000e+00
7.12000e+02	2.11000e+00	0.00000e+00
7.13000e+02	2.10980e+00	0.00000e+00
7.14000e+02	2.10959e+00	0.00000e+00
7.15000e+02	2.10939e+00	0.00000e+00
7.16000e+02	2.10918e+00	0.00000e+00
7.17000e+02	2.10898e+00	0.00000e+00
7.18000e+02	2.10878e+00	0.00000e+00
7.19000e+02	2.10858e+00	0.00000e+00
7.20000e+02	2.10838e+00	0.00000e+00
7.21000e+02	2.10818e+00	0.00000e+00
7.22000e+02	2.10798e+00	0.00000e+00
7.23000e+02	2.10778e+00	0.00000e+00
7.24000e+02	2.10759e+00	0.00000e+00
7.25000e+02	2.10739e+00	0.00000e+00
7.26000e+02	2.10720e+00	0.00000e+00
7.27000e+02	2.10701e+00	0.00000e+00
7.28000e+02	2.10682e+00	0.00000e+00
7.29000e+02	2.10662e+00	0.00000e+00
7.30000e+02	2.10643e+00	0.00000e+00
7.31000e+02	2.10624e+00	0.00000e+00
7.32000e+02	2.10606e+00	0.00000e+00
7.33000e+02	2.10587e+00	0.00000e+00
7.34000e+02	2.10568e+00	0.00000e+00
7.35000e+02	2.10550e+00	0.00000e+00
7.36000e+02	2.10531e+00	0.00000e+00
7.37000e+02	2.10513e+00	0.00000e+00
7.38000e+02	2.10494e+00	0.00000e+00
7.39000e+02	2.10476e+00	0.00000e+00
7.40000e+02	2.10458e+00	0.00000e+00
7.41000e+02	2.10440e+00	0.00000e+00
7.42000e+02	2.10422e+00	0.00000e+00
7.43000e+02	2.10404e+00	0.00000e+00
7.44000e+02	2.10386e+00	0.00000e+00
7.45000e+02	2.10368e+00	0.00000e+00
7.46000e+02	2.10351e+00	0.00000e+00
7.47000e+02	2.10333e+00	0.00000e+00
7.48000e+02	2.10316e+00	0.00000e+00
7.49000e+02	2.10298e+00	0.00000e+00
7.50000e+02	2.10281e+00	0.00000e+00
7.51000e+02	2.10264e+00	0.00000e+00
7.52000e+02	2.10247e+00	0.00000e+00
7.53000e+02	2.10229e+00	0.00000e+00
7.54000e+02	2.10212e+00	0.00000e+00
7.55000e+02	2.10195e+00	0.00000e+00
7.56000e+02	2.10179e+00	0.00000e+00
7.57000e+02	2.10162e+00	0.00000e+00
7.58000e+02	2.10145e+00	0.00000e+00
7.59000e+02	2.10128e+00	0.00000e+00
7.60000e+02	2.10112e+00	0.00000e+00
7.61000e+02	2.10095e+00	0.00000e+00
7.62000e+02	2.10079e+00	0.00000e+00
7.63000e+02	2.10062e+00	0.00000e+00
7.64000e+02	2.10046e+00	0.00000e+00
7.65000e+02	2.10030e+00	0.00000e+00
7.66000e+02	2.10014e+00	0.00000e+00
7.67000e+02	2.09998e+00	0.00000e+00
7.68000e+02	2.09982e+00	0.00000e+00
7.69000e+02	2.09966e+00	0.00000e+00
7.70000e+02	2.09950e+00	0.00000e+00
7.71000e+02	2.09934e+00	0.00000e+00
7.72000e+02	2.09918e+00	0.00000e+00
7.73000e+02	2.09903e+00	0.00000e+00
7.74000e+02	2.09887e+00	0.00000e+00
7.75000e+02	2.09872e+00	0.00000e+00
7.76000e+02	2.09856e+00	0.00000e+00
7.77000e+02	2.09841e+00	0.00000e+00
7.78000e+02	2.09826e+00	0.00000e+00
7.79000e+02	2.09810e+00	0.00000e+00
7.80000e+02	2.09795e+00	0.00000e+00
7.81000e+02	2.09780e+00	0.00000e+00
7.82000e+02	2.09765e+00	0.00000e+00
7.83000e+02	2.09750e+00	0.00000e+00
7.84000e+02	2.09735e+00	0.00000e+00
7.85000e+02	2.09720e+00	0.00000e+00
7.86000e+02	2.09706e+00	0.00000e+00
7.87000e+02	2.09691e+00	0.00000e+00
7.88000e+02	2.09676e+00	0.00000e+00
7.89000e+02	2.09662e+00	0.00000e+00
7.90000e+02	2.09647e+00	0.00000e+00
7.91000e+02	2.09633e+00	0.00000e+00
7.92000e+02	2.09618e+00	0.00000e+00
7.93000e+02	2.09604e+00	0.00000e+00
7.94000e+02	2.09590e+00	0.00000e+00
7.95000e+02	2.09575e+00	0.00000e+00
7.96000e+02	2.09561e+00	0.00000e+00
7.97000e+02	2.09547e+00	0.00000e+00
7.98000e+02	2.09533e+00	0.00000e+00
7.99000e+02	2.09519e+00	0.00000e+00
8.00000e+02	2.09505e+00	0.00000e+00
8.01000e+02	2.09491e+00	0.00000e+00
8.02000e+02	2.09477e+00	0.00000e+00
8.03000e+02	2.09464e+00	0.00000e+00
8.04000e+02	2.09450e+00	0.00000e+00
8.05000e+02	2.09436e+00	0.00000e+00
8.06000e+02	2.09423e+00	0.00000e+00
8.07000e+02	2.09409e+00	0.00000e+00
8.08000e+02	2.09396e+00	0.00000e+00
8.09000e+02	2.09382e+00	0.00000e+00
8.10000e+02	2.09369e+00	0.00000e+00
8.11000e+02	2.09356e+00	0.00000e+00
8.12000e+02	2.09342e+00	0.00000e+00
8.13000e+02	2.09329e+00	0.00000e+00
8.14000e+02	2.09316e+00	0.00000e+00
8.15000e+02	2.09303e+00	0.00000e+00
8.16000e+02	2.09290e+00	0.00000e+00
8.17000e+02	2.09277e+00	0.00000e+00
8.18000e+02	2.09264e+00	0.00000e+00
8.19000e+02	2.09251e+00	0.00000e+00
8.20000e+02	2.09238e+00	0.00000e+00
8.21000e+02	2.09226e+00	0.00000e+00
8.22000e+02	2.09213e+00	0.00000e+00
8.23000e+02	2.09200e+00	0.00000e+00
8.24000e+02	2.09188e+00	0.00000e+00
8.25000e+02	2.09175e+00	0.00000e+00
8.26000e+02	2.09163e+00	0.00000e+00
8.27000e+02	2.09150e+00	0.00000e+00
8.28000e+02	2.09138e+00	0.00000e+00
8.29000e+02	2.09125e+00	0.00000e+00
8.30000e+02	2.09113e+00	0.00000e+00
8.31000e+02	2.09101e+00	0.00000e+00
8.32000e+02	2.09088e+00	0.00000e+00
8.33000e+02	2.09076e+00	0.00000e+00
8.34000e+02	2.09064e+00	0.00000e+00
8.35000e+02	2.09052e+00	0.00000e+00
8.36000e+02	2.09040e+00	0.00000e+00
8.37000e+02	2.09028e+00	0.00000e+00
8.38000e+02	2.09016e+00	0.00000e+00
8.39000e+02	2.09004e+00	0.00000e+00
8.40000e+02	2.08993e+00	0.00000e+00
8.41000e+02	2.08981e+00	0.00000e+00
8.42000e+02	2.08969e+00	0.00000e+00
8.43000e+02	2.08957e+00	0.00000e+00
8.44000e+02	2.08946e+00	0.00000e+00
8.45000e+02	2.08934e+00	0.00000e+00
8.46000e+02	2.08922e+00	0.00000e+00
8.47000e+02	2.08911e+00	0.00000e+00
8.48000e+02	2.08900e+00	0.00000e+00
8.49000e+02	2.08888e+00	0.00000e+00
8.50000e+02	2.08877e+00	0.00000e+00
8.51000e+02	2.08865e+00	0.00000e+00
8.52000e+02	2.08854e+00	0.00000e+00
8.53000e+02	2.08843e+00	0.00000e+00
8.54000e+02	2.08832e+00	0.00000e+00
8.55000e+02	2.08820e+00	0.00000e+00
8.56000e+02	2.08809e+00	0.00000e+00
8.57000e+02	2.08798e+00	0.00000e+00
8.58000e+02	2.08787e+00	0.00000e+00
8.59000e+02	2.08776e+00	0.00000e+00
8.60000e+02	2.08765e+00	0.00000e+00
8.61000e+02	2.08754e+00	0.00000e+00
8.62000e+02	2.08744e+00	0.00000e+00
8.63000e+02	2.08733e+00	0.00000e+00
8.64000e+02	2.08722e+00	0.00000e+00
8.65000e+02	2.08711e+00	0.00000e+00
8.66000e+02	2.08700e+00	0.00000e+00
8.67000e+02	2.08690e+00	0.00000e+00
8.68000e+02	2.08679e+00	0.00000e+00
8.69000e+02	2.08669e+00	0.00000e+00
8.70000e+02	2.08658e+00	0.00000e+00
8.71000e+02	2.08648e+00	0.00000e+00
8.72000e+02	2.08637e+00	0.00000e+00
8.73000e+02	2.08627e+00	0.00000e+00
8.74000e+02	2.08616e+00	0.00000e+00
8.75000e+02	2.08606e+00	0.00000e+00
8.76000e+02	2.08596e+00	0.00000e+00
8.77000e+02	2.08585e+00	0.00000e+00
8.78000e+02	2.08575e+00	0.00000e+00
8.79000e+02	2.08565e+00	0.00000e+00
8.80000e+02	2.08555e+00	0.00000e+00
8.81000e+02	2.08545e+00	0.00000e+00
