مک,مکید,,
شور,شست,,
کار,کاشت,,
آزار,آزرد,,
اندوز,اندوخت,,
خوان,خواند,خون,خوند
رس,رسید,,
بر,برد,,
رقص,رقصید,,
کوب,کوبید,,
پیما,پیمود,,
کاه,کاست,,
آلای,آلود,,
سای,سایید,,
رویان,رویاند,,
خراشان,خراشاند,خراشون,خراشوند
افشا,افشاند,,
آر,آورد,,
فریب,فریفت,,
فرما,فرمود,,
نوشان,نوشاند,,
چین,چید,,
تپان,تپاند,تپون,تپوند
دزد,دزدید,,
شتاب,شتافت,,
خروش,خروشاند,,
خواه,خواست,خا,خاست
خواه,خواست,خوا,خواست
شور,شوراند,,
شوران,شوراند,شورون,شوروند
جوشان,جوشاند,جوشون,جوشوند
گو,گفت,گ,گفت
گوی,گفت,,
مال,مالید,,
مالان,مالاند,مالون,مالوند
بوس,بوسید,,
رو,رفت,ر,رفت
پوش,پوشید,,
پوشان,پوشاند,پوشون,پوشوند
فرست,فرستاد,,
خز,خزید,,
تاب,تافت,,
خار,خارید,,
خاران,خاراند,خارون,خاروند
آزمای,آزمود,,
آزما,آزمود,,
پر,پرید,,
پران,پراند,پرون,پروند
تاز,تاخت,,
تازان,تازاند,تازون,تازوند
چسب,چسبید,,
چسبان,چسباند,چسبون,چسبوند
خند,خندید,,
خندان,خنداند,خندون,خندوند
شکن,شکست,,
ده,داد,د,داد
دو,دوید,,
دوان,دواند,دوون,دووند
انداز,انداخت,,
تاب,تابید,,
تابان,تاباند,تابون,تابوند
پوی,پویید,,
لیس,لیسید,,
فشار,فشرد,,
پوس,پوسید,,
پوسان,پوساند,پوسون,پوسوند
چک,چکید,,
چکان,چکاند,چکون,چکوند
پیمای,پیمود,,
پیما,پیمود,,
توپ,توپید,,
یاب,یافت,,
نما,نمایاند,,
روی,رویید,,
لرز,لرزید,,
توان,توانست,تون,تونست
نشین,نشست,,
نشان,نشاند,نشون,نشوند
مان,ماند,مون,موند
گزین,گزید,,
نگار,نگاشت,,
باز,باخت,,
