datetime,TMP,RH,APCP,WS,WD
2019-11-03 16:00:00,14.7,74.4,0,28.9,223
2019-11-03 17:00:00,14,79.1,0,27.3,226
2019-11-03 18:00:00,13.6,80,0,21,244
2019-11-03 19:00:00,13,82,0,20.7,240
2019-11-03 20:00:00,12.8,83.4,0,16.6,250
2019-11-03 21:00:00,12.7,83.6,0,15.2,245
2019-11-03 22:00:00,12.5,86.5,0,12,248
2019-11-03 23:00:00,12.6,88,0,9.3,242
2019-11-04 00:00:00,12.6,88.8,0,4.8,285
2019-11-04 01:00:00,12.8,90.1,0,8,303
2019-11-04 02:00:00,12.8,92.7,0,10.7,285
2019-11-04 03:00:00,13,92.8,0,13.8,278
2019-11-04 04:00:00,12.9,93,0,14.5,268
2019-11-04 05:00:00,12.4,88.2,0,14,237
2019-11-04 06:00:00,12.5,85.5,0,15.7,225
2019-11-04 07:00:00,12.6,81.2,0,16.6,218
2019-11-04 08:00:00,13.8,69.5,0,19.1,208
2019-11-04 09:00:00,14.6,60.6,0,19.9,241
2019-11-04 10:00:00,14.9,60.2,0,21.3,242
2019-11-04 11:00:00,15.4,57.7,0,20.2,214
2019-11-04 12:00:00,15.7,58.4,0,18.9,238
2019-11-04 13:00:00,15.7,60,0,21.1,237
2019-11-04 14:00:00,15.8,62.6,0,22.9,241
2019-11-04 15:00:00,15.5,63.3,0,24.1,221
2019-11-04 16:00:00,15.4,64.8,0,28.7,240
2019-11-04 17:00:00,15,63.5,0,26.4,230
2019-11-04 18:00:00,14.3,67,0,24.3,241
2019-11-04 19:00:00,13.4,70.4,0,19.8,227
2019-11-04 20:00:00,12.6,74.7,0,21.1,202
2019-11-04 21:00:00,11.7,79.1,0,18.4,211
2019-11-04 22:00:00,11.1,79.4,0,15.1,208
2019-11-04 23:00:00,10.4,83.1,0,11.4,213
2019-11-05 00:00:00,9.4,88.2,0,8.4,180
2019-11-05 01:00:00,9,88.8,0,12.2,201
2019-11-05 02:00:00,9.5,80.1,0,13.7,181
2019-11-05 03:00:00,9.6,80.8,0,12.6,188
2019-11-05 04:00:00,9.2,81.8,0,14.8,203
2019-11-05 05:00:00,8.6,82.3,0,8.5,191
2019-11-05 06:00:00,9.4,78.5,0,12.2,166
2019-11-05 07:00:00,11.4,68.7,0,13.1,158
2019-11-05 08:00:00,13,60.6,0,19.5,149
2019-11-05 09:00:00,14.7,52.5,0,17.3,194
2019-11-05 10:00:00,15.1,62.3,0,19.7,197
2019-11-05 11:00:00,16.5,54.4,0,23,240
2019-11-05 12:00:00,18.4,48.2,0,27,251
2019-11-05 13:00:00,18.3,52.9,0,30,240
2019-11-05 14:00:00,19,55.3,0,32.6,244
2019-11-05 15:00:00,19.1,55.4,0,30.9,211
2019-11-05 16:00:00,18.6,57,0,33.1,227
2019-11-05 17:00:00,17.7,61,0,29.2,227
2019-11-05 18:00:00,16.6,67,0,26.1,233
2019-11-05 19:00:00,15.1,72.8,0,23.7,233
2019-11-05 20:00:00,13.8,72.2,0,28.3,234
2019-11-05 21:00:00,12.3,76.5,0,24.8,237
2019-11-05 22:00:00,11.5,80.4,0,21.1,219
2019-11-05 23:00:00,11,83.1,0,21.1,233
2019-11-06 00:00:00,10.5,84.7,0,17.9,225
2019-11-06 01:00:00,9.9,86.4,0,14.1,211
2019-11-06 02:00:00,9.1,90.2,0,9.3,207
2019-11-06 03:00:00,8.8,92.8,0,9.1,205
2019-11-06 04:00:00,8.9,91.9,0,11.2,209
2019-11-06 05:00:00,8.4,93.2,0,6.3,215
2019-11-06 06:00:00,8.5,94.3,0,9.4,174
2019-11-06 07:00:00,11,84.6,0,10.5,225
2019-11-06 08:00:00,12.4,78.4,0,12,213
2019-11-06 09:00:00,14.2,70.2,0,16.5,215
2019-11-06 10:00:00,15.4,67.1,0,19.8,221
2019-11-06 11:00:00,16.2,67.4,0,23,215
2019-11-06 12:00:00,17.1,65.3,0,23,227
2019-11-06 13:00:00,17.7,64.4,0,24.7,247
2019-11-06 14:00:00,17.4,66.9,0,28.3,222
2019-11-06 15:00:00,17.4,67.5,0,30.5,225
2019-11-06 16:00:00,17,66.6,0,28.6,243
2019-11-06 17:00:00,16.2,68.7,0,29.3,227
2019-11-06 18:00:00,15.3,73.1,0,27.7,237
2019-11-06 19:00:00,13.7,78.8,0,23.5,230
2019-11-06 20:00:00,13.1,78.3,0,22,223
2019-11-06 21:00:00,12,80.2,0,17.8,219
2019-11-06 22:00:00,11.2,84.8,0,14.7,218
2019-11-06 23:00:00,10.3,89.6,0,13.1,216
2019-11-07 00:00:00,10.2,90,0,13.4,210
2019-11-07 01:00:00,13.9,68.3,0,15.4,178
2019-11-07 02:00:00,12.6,73.5,0,16.4,165
2019-11-07 03:00:00,12.2,78.1,0,14.7,173
2019-11-07 04:00:00,11.7,78.6,0,12.5,179
2019-11-07 05:00:00,11,84,0,12,193
2019-11-07 06:00:00,12.1,81.6,0,9.8,203
2019-11-07 07:00:00,14.8,68.8,0,10.3,172
2019-11-07 08:00:00,16.8,59,0,19.2,170
2019-11-07 09:00:00,17.8,57.7,0,20,207
2019-11-07 10:00:00,18.8,60,0,17.7,223
2019-11-07 11:00:00,20.7,56,0,22.2,237
2019-11-07 12:00:00,20.8,56.3,0,28.1,231
2019-11-07 13:00:00,20.7,57.6,0,30.2,236
2019-11-07 14:00:00,21.2,55.7,0,28.3,236
2019-11-07 15:00:00,21.2,55.2,0,27,251
2019-11-07 16:00:00,20.5,57.2,0,24.6,230
2019-11-07 17:00:00,19.8,59.3,0,22.5,229
2019-11-07 18:00:00,18.7,63.2,0,23,222
2019-11-07 19:00:00,16.7,69.7,0,19.3,234
2019-11-07 20:00:00,15.7,71.6,0,18,225
2019-11-07 21:00:00,14.1,78.8,0,14.5,233
2019-11-07 22:00:00,13.3,81.9,0,9.5,230
2019-11-07 23:00:00,12.7,85.8,0,11.1,217
2019-11-08 00:00:00,12.3,86,0,12,213
2019-11-08 01:00:00,11.4,87,0,10.8,231
2019-11-08 02:00:00,11.1,87.7,0,11.4,220
2019-11-08 03:00:00,11.2,87.8,0,10,218
2019-11-08 04:00:00,10.5,89.3,0,9.4,214
2019-11-08 05:00:00,10.1,89,0,11.1,209
2019-11-08 06:00:00,10.5,88.3,0,10.1,203
2019-11-08 07:00:00,13.7,67.8,0,11.8,199
2019-11-08 08:00:00,16.3,53.9,0,14,200
2019-11-08 09:00:00,17.7,51.4,0,15.1,239
2019-11-08 10:00:00,19.2,48.6,0,11.3,233
2019-11-08 11:00:00,19.8,48.2,0,17.5,230
2019-11-08 12:00:00,20.3,49.6,0,27,230
2019-11-08 13:00:00,21.4,46.3,0,29,234
2019-11-08 14:00:00,22.3,43.4,0,28.4,237
2019-11-08 15:00:00,21.6,44.4,0,28.9,244
2019-11-08 16:00:00,21.1,41.4,0,33.8,240
2019-11-08 17:00:00,19.8,44.8,0,28.8,237
2019-11-08 18:00:00,17.9,53.4,0,28.2,233
2019-11-08 19:00:00,16.2,62.1,0,21.3,231
2019-11-08 20:00:00,14.9,68.5,0,10.6,225
2019-11-08 21:00:00,14.3,71,0,11.6,209
2019-11-08 22:00:00,13.5,74.7,0,13.8,205
2019-11-08 23:00:00,12.9,78.9,0,11.8,210
2019-11-09 00:00:00,15.8,74.5,,15.3,218
2019-11-09 01:00:00,15.8,74.5,,15.3,218
2019-11-09 02:00:00,15.8,74.5,,15.3,218
2019-11-09 03:00:00,15.8,74.5,,15.3,218
2019-11-09 04:00:00,9.3,94.1,0,14.5,212
2019-11-09 05:00:00,15.8,74.5,,15.3,218
2019-11-09 06:00:00,15.8,74.5,,15.3,218
2019-11-09 07:00:00,15.8,74.5,,15.3,218
2019-11-09 08:00:00,15.8,74.5,,15.3,218
2019-11-09 09:00:00,20.2,43,0,14,195
2019-11-09 10:00:00,23.2,34.4,0,14.4,194
2019-11-09 11:00:00,23.4,42.5,0,19.6,210
2019-11-09 12:00:00,24.2,39.5,0,21.7,237
2019-11-09 13:00:00,23.2,40.2,0,24.3,234
2019-11-09 14:00:00,22.8,44.3,0,25.3,225
2019-11-09 15:00:00,22,48.3,0,26.6,240
2019-11-09 16:00:00,22.1,47.9,0,28.6,218
2019-11-09 17:00:00,21.3,51,0,28.5,228
2019-11-09 18:00:00,19,57.1,0,21.3,217
2019-11-09 19:00:00,18,59.4,0,22.5,228
2019-11-09 20:00:00,16.8,62.9,0,18.8,222
2019-11-09 21:00:00,15.5,67.6,0,13.2,229
2019-11-09 22:00:00,15.2,73.4,0,14.3,228
2019-11-09 23:00:00,14.4,77.8,0,11.8,184
2019-11-10 00:00:00,13.7,83.1,0,10.2,212
2019-11-10 01:00:00,13,86.6,0,10.6,214
2019-11-10 02:00:00,11.9,89.1,0,7.5,184
2019-11-10 03:00:00,11.3,90,0,9.7,171
2019-11-10 04:00:00,10.7,91.9,0,9.5,204
2019-11-10 05:00:00,10.2,93.7,0,11.3,191
2019-11-10 06:00:00,11.3,92,0,10.8,198
2019-11-10 07:00:00,14.4,81.3,0,10.5,206
2019-11-10 08:00:00,16.7,67.9,0,11.4,231
2019-11-10 09:00:00,19.2,57.1,0,9.2,258
2019-11-10 10:00:00,20.7,54.4,0,14.6,230
2019-11-10 11:00:00,21.4,53.7,0,16.6,226
2019-11-10 12:00:00,21.6,57.6,0,19.9,214
2019-11-10 13:00:00,21.7,59.4,0,23.8,218
2019-11-10 14:00:00,21.9,58.6,0,27.1,229
2019-11-10 15:00:00,23.1,54.6,0,27.5,218
2019-11-10 16:00:00,21.3,59.4,0,30.6,233
2019-11-10 17:00:00,20.5,61.2,0,29.1,239
2019-11-10 18:00:00,19,65.5,0,27.4,234
2019-11-10 19:00:00,17.9,69.2,0,20.4,230
2019-11-10 20:00:00,17.7,69.7,0,14.4,216
2019-11-10 21:00:00,16.6,73.2,0,14.8,229
2019-11-10 22:00:00,15.7,78.5,0,9.7,198
2019-11-10 23:00:00,14.8,81.4,0,14.5,228
2019-11-11 00:00:00,13.7,83.8,0,13.9,210
2019-11-11 01:00:00,12.8,87.1,0,9,211
2019-11-11 02:00:00,12,89.8,0,12.2,202
2019-11-11 03:00:00,11.8,90.1,0,12,215
2019-11-11 04:00:00,11.6,90.8,0,10.2,195
2019-11-11 05:00:00,11.6,90.4,0,13.3,206
2019-11-11 06:00:00,12.4,87.1,0,12.4,195
2019-11-11 07:00:00,14.1,82.2,0,14.2,218
2019-11-11 08:00:00,15.7,75.5,0,11.1,236
2019-11-11 09:00:00,16.9,70.6,0,9.3,247
2019-11-11 10:00:00,18.4,66.8,0,12.9,243
2019-11-11 11:00:00,16,76.9,0,25,9
2019-11-11 12:00:00,15.3,79.3,0,22.4,18
2019-11-11 13:00:00,15.7,79.8,0,19.8,353
2019-11-11 14:00:00,15.6,80.6,0,15.9,26
2019-11-11 15:00:00,15.5,81,0,14.4,352
2019-11-11 16:00:00,15,83.6,0,13.6,349
2019-11-11 17:00:00,14.1,87,0,10,359
2019-11-11 18:00:00,13.5,89.5,0,9.3,9
2019-11-11 19:00:00,13,92,0,8.7,353
2019-11-11 20:00:00,13,92.6,0,11,358
2019-11-11 21:00:00,12.7,93.7,0,8.9,354
2019-11-11 22:00:00,12.7,93.6,0,8,30
2019-11-11 23:00:00,12.6,94.6,0,7.6,22
2019-11-12 00:00:00,12.5,95,0,2.8,325
2019-11-12 01:00:00,12.8,93.5,0,4.2,110
2019-11-12 02:00:00,13.2,92.6,0,4.6,64
2019-11-12 03:00:00,12.9,93.8,0,6.3,183
2019-11-12 04:00:00,12.8,93.9,0,7.8,257
2019-11-12 05:00:00,12.7,93.8,0,8.9,215
2019-11-12 06:00:00,12.6,94,0,6.5,236
2019-11-12 07:00:00,13,92.9,0,5.6,76
2019-11-12 08:00:00,13.6,90.1,0,8.8,302
2019-11-12 09:00:00,13.4,87.6,0,10,278
2019-11-12 10:00:00,15.4,77.3,0,4.6,221
2019-11-12 11:00:00,18,69,0,10.7,302
2019-11-12 12:00:00,18.1,71.4,0,12.3,3
2019-11-12 13:00:00,18.2,71.6,0,12.4,353
2019-11-12 14:00:00,18.6,67.7,0,11.2,356
2019-11-12 15:00:00,18.9,67.4,0,12.2,301
2019-11-12 16:00:00,17.9,72.8,0,15.6,40
2019-11-12 17:00:00,18,73,0,11.4,27
2019-11-12 18:00:00,17.2,76.1,0,9.5,41
2019-11-12 19:00:00,14.9,83.9,0,13.2,254
2019-11-12 20:00:00,14.3,84.1,0,13.3,266
2019-11-12 21:00:00,13.7,85.5,0,12.5,260
2019-11-12 22:00:00,13.3,86.8,0,9.7,222
2019-11-12 23:00:00,12.9,87.4,0,10.5,211
2019-11-13 00:00:00,12.2,87.1,0,10.3,225
2019-11-13 01:00:00,11.9,87.2,0,11.1,225
2019-11-13 02:00:00,11.2,90.3,0,10.9,214
2019-11-13 03:00:00,10.8,92.2,0,10.9,206
2019-11-13 04:00:00,10.4,93.8,0,10.7,189
2019-11-13 05:00:00,10,95.4,0,6.8,192
2019-11-13 06:00:00,10.8,94.6,0,10.2,222
2019-11-13 07:00:00,13,85.7,0,12.9,234
2019-11-13 08:00:00,14.6,77,0,13.1,233
2019-11-13 09:00:00,16.5,70.5,0,13.9,253
2019-11-13 10:00:00,17.9,65.8,0,17.6,227
2019-11-13 11:00:00,17.8,66.5,0,24.4,246
2019-11-13 12:00:00,19.7,62.2,0,22.9,214
2019-11-13 13:00:00,20.4,62.1,0,25.2,245
2019-11-13 14:00:00,21,60.9,0,26.5,223
2019-11-13 15:00:00,21,61.2,0,23.6,237
2019-11-13 16:00:00,20,63.4,0,18.3,228
2019-11-13 17:00:00,19.9,65.1,0,18.3,248
2019-11-13 18:00:00,17.5,74.8,0.8,20.7,237
2019-11-13 19:00:00,16.6,75.5,0,11.7,235
2019-11-13 20:00:00,16.6,77.9,0,11.9,204
2019-11-13 21:00:00,15.4,83.6,0,13.9,206
2019-11-13 22:00:00,15.2,83.3,0,16.6,230
2019-11-13 23:00:00,14.4,85.7,0,17,215
2019-11-14 00:00:00,13.9,88.3,0,9,219
2019-11-14 01:00:00,13.6,90.5,0,11.5,239
2019-11-14 02:00:00,12.7,93.8,0,9.1,200
2019-11-14 03:00:00,12,95.4,0,10,196
2019-11-14 04:00:00,12,96.2,0,8.8,203
2019-11-14 05:00:00,11.9,96.6,0,8.2,163
2019-11-14 06:00:00,12.8,96.2,0,12.5,225
2019-11-14 07:00:00,14.6,90.6,0,10.8,215
2019-11-14 08:00:00,17.8,76.2,0,7.1,231
2019-11-14 09:00:00,20.1,65.4,0,8.8,98
2019-11-14 10:00:00,19.7,63,0,17.4,230
2019-11-14 11:00:00,20.1,58.8,0,18.2,232
2019-11-14 12:00:00,20.7,55.8,0,19.8,242
2019-11-14 13:00:00,19.4,57.7,0,24.4,249
2019-11-14 14:00:00,19.2,60,0,22.5,214
2019-11-14 15:00:00,18.7,69.7,0,20.7,225
2019-11-14 16:00:00,18.1,76.5,0,21.1,244
2019-11-14 17:00:00,16.9,84.1,0,22.5,243
2019-11-14 18:00:00,16.2,88.5,0,15.4,233
2019-11-14 19:00:00,15.2,93.5,0,11.5,251
2019-11-14 20:00:00,14.6,95.6,0,14.9,220
2019-11-14 21:00:00,14.6,96.2,0,15.8,233
2019-11-14 22:00:00,14.6,96,0,9.6,243
2019-11-14 23:00:00,14.5,95.9,0,9.1,252
2019-11-15 00:00:00,14.7,94.9,0,11.8,239
2019-11-15 01:00:00,14.7,94,0,12.1,211
2019-11-15 02:00:00,14.6,94,0,6.3,212
2019-11-15 03:00:00,14.7,93.9,0,5.7,270
2019-11-15 04:00:00,14.9,93.2,0,4.8,281
2019-11-15 05:00:00,14.4,95.4,0,5.6,342
2019-11-15 06:00:00,14.5,96,0,4.7,20
2019-11-15 07:00:00,15.1,94.9,0,3.5,336
2019-11-15 08:00:00,16.4,88.5,0,6.2,323
2019-11-15 09:00:00,17.2,85.8,0,7.9,265
2019-11-15 10:00:00,17.8,82.6,0,9.6,259
2019-11-15 11:00:00,18,80.9,0,9.7,324
2019-11-15 12:00:00,18.4,79.8,0,13.9,8
2019-11-15 13:00:00,18.8,78.2,0,14.8,21
2019-11-15 14:00:00,18.9,75.8,0,13.8,293
2019-11-15 15:00:00,19.3,72.8,0,13.2,307
2019-11-15 16:00:00,18.1,77.7,0,13.1,297
2019-11-15 17:00:00,17.3,81.3,0,12.8,274
2019-11-15 18:00:00,16.3,87.6,0,12.6,263
2019-11-15 19:00:00,16.2,89.9,0,11.3,271
2019-11-15 20:00:00,16.1,91,0,8.8,283
2019-11-15 21:00:00,16,93.4,0,8.1,264
2019-11-15 22:00:00,15.7,95.8,0,8.2,265
2019-11-15 23:00:00,15.6,96.9,1.2,6.2,287
2019-11-16 00:00:00,15.5,97,0.2,4.8,329
2019-11-16 01:00:00,15.4,97.5,0,4.8,16
2019-11-16 02:00:00,15.2,97.6,0,6,232
2019-11-16 03:00:00,14.8,95.5,0,3.3,242
2019-11-16 04:00:00,14,97.4,0,4.3,34
2019-11-16 05:00:00,13.9,98.4,0,4.1,40
2019-11-16 06:00:00,14.2,98,0,4.6,236
2019-11-16 07:00:00,15.4,88.8,0,11.1,243
2019-11-16 08:00:00,16.2,77.9,0,11.9,240
2019-11-16 09:00:00,17.1,69.3,0,13.5,231
2019-11-16 10:00:00,17.4,66.2,0,18.1,235
2019-11-16 11:00:00,17.9,60.9,0,15.5,217
2019-11-16 12:00:00,18.4,58.2,0,15.3,227
2019-11-16 13:00:00,18.4,56.7,0,17.4,260
2019-11-16 14:00:00,18.9,56.2,0,16.2,239
2019-11-16 15:00:00,18.4,57.7,0,21.2,274
2019-11-16 16:00:00,18.5,57.4,0,16.6,300
2019-11-16 17:00:00,17.5,62.9,0,15.6,270
2019-11-16 18:00:00,16.7,67.2,0,14.9,273
2019-11-16 19:00:00,15.6,75.1,0,12.9,250
2019-11-16 20:00:00,14.6,82.4,0,9,285
2019-11-16 21:00:00,14.2,84.2,0,7.8,278
2019-11-16 22:00:00,14.1,85.3,0,5.9,348
2019-11-16 23:00:00,14.1,87.8,0,4.8,275
2019-11-17 00:00:00,13.8,90.3,0,5.9,274
2019-11-17 01:00:00,12.8,93.1,0,6.1,78
2019-11-17 02:00:00,12.3,95,0,5.8,75
2019-11-17 03:00:00,11.7,96.1,0,4.1,68
2019-11-17 04:00:00,11.9,95.9,0,5.8,0
2019-11-17 05:00:00,12.6,94.7,0,5.3,118
2019-11-17 06:00:00,13.2,91.6,0,5.4,105
2019-11-17 07:00:00,14.8,85.3,0,4.4,108
2019-11-17 08:00:00,16.6,75.8,0,4.4,52
2019-11-17 09:00:00,17.8,61.7,0,8.4,186
2019-11-17 10:00:00,19.2,49.4,0,8,331
2019-11-17 11:00:00,19.7,49.2,0,12.2,243
2019-11-17 12:00:00,20,50.4,0,17.9,235
2019-11-17 13:00:00,19.5,56.6,0,20.7,225
2019-11-17 14:00:00,19.6,53.2,0,21.1,232
2019-11-17 15:00:00,19.3,52.6,0,23.3,252
2019-11-17 16:00:00,18.3,60.1,0,22.9,238
2019-11-17 17:00:00,18,66.4,0,25.4,246
2019-11-17 18:00:00,17.3,71.5,0,26.4,249
2019-11-17 19:00:00,16,77.9,0,20.7,219
2019-11-17 20:00:00,15.3,83.5,0,18,220
2019-11-17 21:00:00,15,84,0,19.5,210
2019-11-17 22:00:00,14.7,86.6,0,19.5,203
2019-11-17 23:00:00,14.2,87.2,0,16.8,211
2019-11-18 00:00:00,13.6,89,0,16.9,202
2019-11-18 01:00:00,12.7,90.4,0,8.7,210
2019-11-18 02:00:00,11,93.1,0,9.4,195
2019-11-18 03:00:00,11.5,94.4,0,7.1,204
2019-11-18 04:00:00,12.1,90.2,0,8.8,136
2019-11-18 05:00:00,12,90.3,0,12.6,181
2019-11-18 06:00:00,13.4,81,0,9.9,191
2019-11-18 07:00:00,15.8,69,0,19.6,172
2019-11-18 08:00:00,17.1,65.3,0,21.7,165
2019-11-18 09:00:00,19.2,57.5,0,18.4,162
2019-11-18 10:00:00,21,53.2,0,19.3,183
2019-11-18 11:00:00,22,51.1,0,21.8,176
2019-11-18 12:00:00,22.5,51.4,0,24.3,234
2019-11-18 13:00:00,22.8,51.2,0,27.3,237
2019-11-18 14:00:00,23.1,52.1,0,28.3,229
2019-11-18 15:00:00,22.8,54.6,0,29.4,222
2019-11-18 16:00:00,23.3,51.3,0,30.3,246
2019-11-18 17:00:00,22.2,55.4,0,27.1,216
2019-11-18 18:00:00,21.7,59.3,0,21.9,228
2019-11-18 19:00:00,19.3,68,0,18.7,229
2019-11-18 20:00:00,18.1,71.7,0,14.1,204
2019-11-18 21:00:00,17.2,72.7,0,14.6,230
2019-11-18 22:00:00,16,77.5,0,13.5,217
2019-11-18 23:00:00,15,81.8,0,12.3,223
2019-11-19 00:00:00,14.3,83.9,0,11.4,217
2019-11-19 01:00:00,13,88.8,0,11.1,231
2019-11-19 02:00:00,12.6,90.6,0,10.2,197
2019-11-19 03:00:00,12.1,94.8,0,10.3,221
2019-11-19 04:00:00,11.7,95,0,10.8,180
2019-11-19 05:00:00,11.7,95.7,0,8.6,163
2019-11-19 06:00:00,12.4,92,0,9.8,165
2019-11-19 07:00:00,16,81.9,0,8.4,199
2019-11-19 08:00:00,19,63.6,0,9.4,174
2019-11-19 09:00:00,19.4,59.2,0,15,237
2019-11-19 10:00:00,19.9,59.6,0,16.1,237
2019-11-19 11:00:00,20.8,59.7,0,20.7,234
2019-11-19 12:00:00,20.2,59.2,0,26.5,234
2019-11-19 13:00:00,20,60.3,0,26,238
2019-11-19 14:00:00,20.7,54.7,0,27.3,241
2019-11-19 15:00:00,19.9,57.5,0,29.2,231
2019-11-19 16:00:00,19.1,67.3,0,28.6,250
2019-11-19 17:00:00,18.6,72.2,0,27.7,234
2019-11-19 18:00:00,17.8,77.7,0,25.5,227
2019-11-19 19:00:00,16.7,81.6,0,19.4,202
2019-11-19 20:00:00,15.8,86.3,0,13,227
2019-11-19 21:00:00,15.9,85.6,0,13,199
2019-11-19 22:00:00,15.7,87.7,0,14.4,233
2019-11-19 23:00:00,15.2,90.8,0,14.1,192
2019-11-20 00:00:00,14.9,92.2,0,12.9,213
2019-11-20 01:00:00,14.9,93.7,0,15.2,200
2019-11-20 02:00:00,15.1,93,0,11,204
2019-11-20 03:00:00,14.5,93.4,0,6.9,165
2019-11-20 04:00:00,14.2,92.3,0,6.3,195
2019-11-20 05:00:00,12.7,93.6,0,6.3,136
2019-11-20 06:00:00,13.9,91.8,0,6.3,150
2019-11-20 07:00:00,15.6,88.9,0,10.3,164
2019-11-20 08:00:00,16.9,82.4,0,11.9,225
2019-11-20 09:00:00,18.8,73.1,0,12.5,218
2019-11-20 10:00:00,19.2,68.6,0,17,231
2019-11-20 11:00:00,19.9,63.2,0,22.1,221
2019-11-20 12:00:00,20.7,57.4,0,20,233
2019-11-20 13:00:00,21.1,55.3,0,19.7,223
2019-11-20 14:00:00,20.8,54.2,0,23.2,211
2019-11-20 15:00:00,20.6,56,0,21,221
2019-11-20 16:00:00,20.2,56.2,0,25.8,243
2019-11-20 17:00:00,19.4,57.8,0,22.9,228
2019-11-20 18:00:00,18.2,63.2,0,23,226
2019-11-20 19:00:00,17.1,66.4,0,17.9,243
2019-11-20 20:00:00,15.8,65.6,0,15.9,233
2019-11-20 21:00:00,14.5,71.4,0,17.9,223
2019-11-20 22:00:00,13.4,76.7,0,18.8,233
2019-11-20 23:00:00,12.6,79.7,0,18.4,213
2019-11-21 00:00:00,12.3,81.6,0,19.4,222
2019-11-21 01:00:00,11.7,84,0,19.3,212
2019-11-21 02:00:00,11.1,87.3,0,17,218
2019-11-21 03:00:00,10.5,89.6,0,14,204
2019-11-21 04:00:00,9.9,92.1,0,10.5,210
2019-11-21 05:00:00,9.6,93,0,10.4,218
2019-11-21 06:00:00,11.1,89.4,0,8.9,168
2019-11-21 07:00:00,14.2,65.9,0,12.7,206
2019-11-21 08:00:00,16.4,49.6,0,13.1,200
2019-11-21 09:00:00,17.8,51,0,16.5,210
2019-11-21 10:00:00,18.3,54.8,0,20.7,231
2019-11-21 11:00:00,19.6,49.6,0,19.5,239
