datetime,TMP,RH,APCP,WS,WD
2022-10-01 00:00:00,10.6,96.3,0,14.3,314
2022-10-01 01:00:00,10.6,96.9,0,12.8,322
2022-10-01 02:00:00,10.5,97.2,0,9.6,304
2022-10-01 03:00:00,10.4,97.3,0,3.9,348
2022-10-01 04:00:00,10.3,97.4,0,3.7,345
2022-10-01 05:00:00,10.4,97.4,0,6.3,345
2022-10-01 06:00:00,10.4,97.2,0,4.5,360
2022-10-01 07:00:00,10.6,97.2,0.2,5.3,343
2022-10-01 08:00:00,10.6,97,0,5.7,329
2022-10-01 09:00:00,10.9,96.3,0,6.2,323
2022-10-01 10:00:00,11.6,92.5,0,2.5,360
2022-10-01 11:00:00,12.8,86.7,0,1.7,34
2022-10-01 12:00:00,13,85.7,0,10.3,0
2022-10-01 13:00:00,13,83.9,0,14.4,289
2022-10-01 14:00:00,13.2,82.1,0,13.3,312
2022-10-01 15:00:00,12.9,82.8,0,12.9,292
2022-10-01 16:00:00,12.7,84.7,0,9.2,299
2022-10-01 17:00:00,12.3,87.5,0,6.8,341
2022-10-01 18:00:00,12,88.7,0,4.3,262
2022-10-01 19:00:00,11.8,90.6,0,2.6,296
2022-10-01 20:00:00,11.7,90.6,0,2.2,0
2022-10-01 21:00:00,11.5,93.4,0,1.7,220
2022-10-01 22:00:00,11.3,94,0,5.8,220
2022-10-01 23:00:00,11.1,94.2,0,5.5,233
2022-10-02 00:00:00,11.2,93.8,0,2.1,251
2022-10-02 01:00:00,11.4,93.5,0,0.1,0
2022-10-02 02:00:00,11.3,93,0,1.9,0
2022-10-02 03:00:00,11.1,93.2,0,0.5,0
2022-10-02 04:00:00,10.9,95.4,0,2.6,0
2022-10-02 05:00:00,10.6,96.6,0,4.8,322
2022-10-02 06:00:00,10.4,97,0,3,7
2022-10-02 07:00:00,10.5,97.1,0,4.5,326
2022-10-02 08:00:00,10.8,97.1,0,4.1,321
2022-10-02 09:00:00,11.2,95,0,6.9,309
2022-10-02 10:00:00,11.2,92.3,0,6.3,273
2022-10-02 11:00:00,11.3,91.9,0,6.6,306
2022-10-02 12:00:00,11.4,90.3,0,10,306
2022-10-02 13:00:00,12.2,85.9,0,9.8,290
2022-10-02 14:00:00,12.7,84.2,0,9.9,313
2022-10-02 15:00:00,12.2,86,0,11.2,319
2022-10-02 16:00:00,11.5,88.1,0,10.8,254
2022-10-02 17:00:00,11.4,87.9,0,9.9,273
2022-10-02 18:00:00,11.1,88.7,0,5.9,290
2022-10-02 19:00:00,10.8,90,0,3.2,272
2022-10-02 20:00:00,10.6,91.8,0,2.4,0
2022-10-02 21:00:00,10.3,94.8,0,7.1,270
2022-10-02 22:00:00,10,96.4,0.1,6.3,270
2022-10-02 23:00:00,9.9,96.7,0.2,3.3,10
2022-10-03 00:00:00,9.9,97,0,2,0
2022-10-03 01:00:00,9.9,96.9,0,4.3,328
2022-10-03 02:00:00,9.8,96.5,0,4.2,354
2022-10-03 03:00:00,9.7,96.1,0.1,2.2,327
2022-10-03 04:00:00,9.8,96.5,0,4.1,320
2022-10-03 05:00:00,9.7,96.9,0.2,5.5,328
2022-10-03 06:00:00,9.6,97,0.3,6.7,0
2022-10-03 07:00:00,9.7,97.3,0.9,8.1,303
2022-10-03 08:00:00,10.1,97.3,0.1,10.7,338
2022-10-03 09:00:00,10.8,95.3,0,10.3,343
2022-10-03 10:00:00,11.2,92.4,0,12.6,330
2022-10-03 11:00:00,11.2,92.1,0,16.1,321
2022-10-03 12:00:00,11.2,92.3,0,11.5,333
2022-10-03 13:00:00,11.6,86.8,0,13,322
2022-10-03 14:00:00,12.4,81.9,0,11.1,278
2022-10-03 15:00:00,12.2,81.1,0,8.7,259
2022-10-03 16:00:00,13.1,74.4,0,9.9,263
2022-10-03 17:00:00,12.4,72.7,0,10.9,256
2022-10-03 18:00:00,11.5,77.6,0,8.6,229
2022-10-03 19:00:00,10.9,79,0,3.2,268
2022-10-03 20:00:00,10.4,82.7,0,1.1,285
2022-10-03 21:00:00,9.6,88.6,0,3,197
2022-10-03 22:00:00,8.4,92.2,0,1.3,0
2022-10-03 23:00:00,8.4,90.9,0,0.6,143
2022-10-04 00:00:00,8.5,92.1,0,1.6,145
2022-10-04 01:00:00,8.9,92.5,0,0.3,0
2022-10-04 02:00:00,9,92.7,0,1.2,140
2022-10-04 03:00:00,9.1,92,0,3.1,131
2022-10-04 04:00:00,9.2,91.2,0,0.5,118
2022-10-04 05:00:00,8.7,93.2,0,0.5,0
2022-10-04 06:00:00,8.1,94,0,4.3,157
