datetime,TMP,RH,APCP,WS,WD
2022-10-09 03:00:00,5.8,85.3,0,2.6,193
2022-10-09 04:00:00,4.3,95.2,0,3,205
2022-10-09 05:00:00,4.6,93.3,0,2.7,269
2022-10-09 06:00:00,6.4,86,0,4.5,169
2022-10-09 07:00:00,9.3,75,0,6.2,170
2022-10-09 08:00:00,13.5,58.5,0,5.4,118
2022-10-09 09:00:00,15.4,56.4,0,10.9,39
2022-10-09 10:00:00,16,58.2,0,18.5,251
2022-10-09 11:00:00,14.9,60.7,0,26.7,240
2022-10-09 12:00:00,15.1,59,0,29.3,241
2022-10-09 13:00:00,15,63.6,0,29.9,231
2022-10-09 14:00:00,15.1,64.2,0,25.7,240
2022-10-09 15:00:00,15.4,62.8,0,22.4,240
2022-10-09 16:00:00,15.4,62.9,0,14.6,247
2022-10-09 17:00:00,15.1,64.4,0,10.3,265
2022-10-09 18:00:00,13.1,73.3,0,12.3,8
2022-10-09 19:00:00,12.2,78.9,0,13.9,27
2022-10-09 20:00:00,11.6,83.2,0,11.2,23
2022-10-09 21:00:00,11.2,86.2,0,12.4,34
2022-10-09 22:00:00,10.7,94,0,10.2,30
2022-10-09 23:00:00,10.5,99.8,0,10.7,39
2022-10-10 00:00:00,10.9,98.1,0,9.6,29
2022-10-10 01:00:00,10,99.7,0,5.7,26
2022-10-10 02:00:00,10.2,99.8,0,6,68
2022-10-10 03:00:00,11,98.1,0,7,353
2022-10-10 04:00:00,10.8,97.4,0,8.8,332
2022-10-10 05:00:00,10.8,93.9,0,9,3
2022-10-10 06:00:00,10.8,91.7,0,7.8,6
2022-10-10 07:00:00,11.1,88.4,0,9.8,2
2022-10-10 08:00:00,11.6,86.2,0,8.9,14
2022-10-10 09:00:00,12.2,84.9,0,11.3,304
2022-10-10 10:00:00,12.3,87.3,0,12.9,293
2022-10-10 11:00:00,12.8,83.8,0,14.4,310
2022-10-10 12:00:00,13.2,80.5,0,15.7,308
2022-10-10 13:00:00,13.6,74.1,0,16.9,257
2022-10-10 14:00:00,13.6,70,0,17,269
2022-10-10 15:00:00,13.7,68.9,0,15.3,275
2022-10-10 16:00:00,13.4,68.8,0,14.4,259
2022-10-10 17:00:00,12.7,72.1,0,11.3,294
2022-10-10 18:00:00,12,74.9,0,9.7,275
2022-10-10 19:00:00,11.7,77.5,0,8.5,277
2022-10-10 20:00:00,11.5,79.1,0,8.1,258
2022-10-10 21:00:00,11.2,80.4,0,5.8,267
2022-10-10 22:00:00,11.1,81.6,0,4.2,271
2022-10-10 23:00:00,10,88.4,0,3.5,0
2022-10-11 00:00:00,10.6,82.7,0,3.6,231
2022-10-11 01:00:00,10.5,80.5,0,4.2,0
2022-10-11 02:00:00,10.3,79.2,0,4,311
2022-10-11 03:00:00,10.1,80.2,0,4.9,48
2022-10-11 04:00:00,10,82.6,0,4.1,77
2022-10-11 05:00:00,9.8,84.9,0,8.2,252
2022-10-11 06:00:00,9.6,85.4,0,6.6,294
2022-10-11 07:00:00,10,84.4,0,10.2,189
2022-10-11 08:00:00,10.6,82,0,8.4,189
2022-10-11 09:00:00,11.2,80.6,0,9.4,136
2022-10-11 10:00:00,11.7,78,0,8,118
2022-10-11 11:00:00,12.6,77,0,10.3,92
2022-10-11 12:00:00,13.1,79.1,0,18.7,236
2022-10-11 13:00:00,13.6,76.5,0,23.6,246
2022-10-11 14:00:00,13.6,77.6,0,28.6,232
2022-10-11 15:00:00,12.7,80.1,0,28.4,238
2022-10-11 16:00:00,13.5,75.7,0,21,234
2022-10-11 17:00:00,13.3,77.1,0,16.2,237
2022-10-11 18:00:00,12.5,82,0,7.2,242
2022-10-11 19:00:00,10.8,92.4,0,4.6,243
2022-10-11 20:00:00,9.4,99.2,0,4.9,58
2022-10-11 21:00:00,9.2,100,0,6.3,77
2022-10-11 22:00:00,8.3,100,0,5.3,95
2022-10-11 23:00:00,8.2,100,0,3.7,127
2022-10-12 00:00:00,6.9,100,0,3.2,120
2022-10-12 01:00:00,6.2,100,0,2.7,0
2022-10-12 02:00:00,5.5,100,0,3.1,169
2022-10-12 03:00:00,5.1,100,0,3,102
2022-10-12 04:00:00,4.6,100,0,2.9,81
2022-10-12 05:00:00,4.5,100,0,3.5,203
2022-10-12 06:00:00,5.3,100,0,3.4,90
2022-10-12 07:00:00,9.7,97.8,0,7.2,175
2022-10-12 08:00:00,13.7,79.8,0,8.5,158
2022-10-12 09:00:00,14.7,73.1,0,15.4,195
2022-10-12 10:00:00,15.4,71.8,0,21,235
2022-10-12 11:00:00,15.3,75.6,0,28.8,235
2022-10-12 12:00:00,16.2,72,0,29.1,244
2022-10-12 13:00:00,17,68.5,0,28.6,231
2022-10-12 14:00:00,16.7,68.5,0,31.3,235
2022-10-12 15:00:00,15.8,69.9,0,33.7,228
2022-10-12 16:00:00,15.6,71,0,29.4,223
2022-10-12 17:00:00,15,71.9,0,26.1,225
2022-10-12 18:00:00,13,78.8,0,17.6,232
2022-10-12 19:00:00,12,82.4,0,4,212
2022-10-12 20:00:00,10.6,89.5,0,3.3,33
2022-10-12 21:00:00,9.1,98.1,0,4,208
2022-10-12 22:00:00,8.2,100,0,1.7,86
2022-10-12 23:00:00,7.3,100,0,1.7,0
2022-10-13 00:00:00,6.8,100,0,3.5,64
2022-10-13 01:00:00,7.4,99.9,0,3.7,194
2022-10-13 02:00:00,7.2,99.1,0,4.7,252
2022-10-13 03:00:00,8,85.8,0,6.8,173
2022-10-13 04:00:00,10.1,69.6,0,12.5,189
2022-10-13 05:00:00,9.4,71.2,0,11.4,185
2022-10-13 06:00:00,8.6,76.3,0,8.9,193
2022-10-13 07:00:00,11.3,63.8,0,14.2,168
2022-10-13 08:00:00,13.5,55.5,0,15.4,179
2022-10-13 09:00:00,15.5,51.6,0,14.8,188
2022-10-13 10:00:00,17.1,49.5,0,15.7,166
2022-10-13 11:00:00,15.8,57.2,0,23.7,262
2022-10-13 12:00:00,15.6,59.6,0,28.6,240
2022-10-13 13:00:00,14.7,62.4,0,33.3,236
2022-10-13 14:00:00,14.4,64.4,0,34.5,238
2022-10-13 15:00:00,15.3,62.5,0,30.6,248
2022-10-13 16:00:00,15.3,62.1,0,26.1,246
2022-10-13 17:00:00,15,62.7,0,14,225
2022-10-13 18:00:00,13,69.8,0,12.6,229
2022-10-13 19:00:00,10.9,83,0,3.9,236
2022-10-13 20:00:00,9.6,89.8,0,4.2,170
2022-10-13 21:00:00,8.3,95.1,0,2.2,66
2022-10-13 22:00:00,6.8,99.3,0,3.2,105
2022-10-13 23:00:00,6.2,100,0,2.5,112
2022-10-14 00:00:00,5.5,100,0,2.1,0
2022-10-14 01:00:00,5.6,100,0,2.4,245
2022-10-14 02:00:00,6.2,96.7,0,5.4,198
2022-10-14 03:00:00,5.7,89.2,0,4,88
2022-10-14 04:00:00,7,76.1,0,4.3,158
2022-10-14 05:00:00,6,80.4,0,6.4,215
2022-10-14 06:00:00,7.5,71.3,0,9.1,188
2022-10-14 07:00:00,12,58,0,8.2,152
2022-10-14 08:00:00,14.8,48.7,0,11.2,170
2022-10-14 09:00:00,17,45.7,0,15.3,130
2022-10-14 10:00:00,19,41.1,0,15.4,158
2022-10-14 11:00:00,18.6,49.4,0,19,159
2022-10-14 12:00:00,17.1,58,0,27.4,246
2022-10-14 13:00:00,16.6,62.5,0,31.4,249
2022-10-14 14:00:00,17.1,61.2,0,30,230
2022-10-14 15:00:00,17.1,62.3,0,25.2,241
2022-10-14 16:00:00,17.3,60.4,0,24.2,235
2022-10-14 17:00:00,16.9,62.4,0,15,224
2022-10-14 18:00:00,14.5,70.7,0,11.5,249
2022-10-14 19:00:00,12.4,82.2,0,3.1,0
2022-10-14 20:00:00,11.2,89.1,0,2.8,90
2022-10-14 21:00:00,9.8,96.8,0,3.6,33
2022-10-14 22:00:00,8.7,100,0,5.5,80
2022-10-14 23:00:00,8.5,100,0,6.6,84
2022-10-15 00:00:00,8,100,0,4.3,92
2022-10-15 01:00:00,6.8,100,0,2.2,82
2022-10-15 02:00:00,6.1,100,0,2,84
2022-10-15 03:00:00,5.6,100,0,1.8,98
2022-10-15 04:00:00,5,100,0,3.1,210
2022-10-15 05:00:00,4.6,100,0,2.2,138
2022-10-15 06:00:00,5.2,100,0,2.3,156
2022-10-15 07:00:00,9.4,99,0,2.6,0
2022-10-15 08:00:00,11.7,87.5,0,7.5,336
2022-10-15 09:00:00,10.2,100,0,13.1,287
2022-10-15 10:00:00,11.4,98.6,0,13.1,302
2022-10-15 11:00:00,11.1,99.3,0,17.7,288
2022-10-15 12:00:00,11.8,96.5,0,16.2,289
2022-10-15 13:00:00,12.3,93.5,0,16.6,301
2022-10-15 14:00:00,12.2,93.6,0,15.5,299
2022-10-15 15:00:00,11.9,96,0,11.8,293
2022-10-15 16:00:00,11.7,98.2,0,10.3,299
2022-10-15 17:00:00,11.2,100,0,9.3,358
2022-10-15 18:00:00,10.9,100,0,9.5,360
2022-10-15 19:00:00,10.6,100,0,8.8,290
2022-10-15 20:00:00,10.6,100,0,8.4,329
2022-10-15 21:00:00,10.5,100,0,6.3,332
2022-10-15 22:00:00,10.4,100,0,4.1,312
2022-10-15 23:00:00,10.4,100,0,4.1,27
2022-10-16 00:00:00,10.2,100,0,4.3,287
2022-10-16 01:00:00,10.1,100,0,3.2,217
2022-10-16 02:00:00,9.9,100,0,5.7,168
2022-10-16 03:00:00,9.6,100,0,4.4,156
2022-10-16 04:00:00,9.4,100,0,5.2,173
2022-10-16 05:00:00,9,100,0,4.5,89
2022-10-16 06:00:00,8.8,100,0,7.1,240
2022-10-16 07:00:00,8.7,100,0,4.2,168
2022-10-16 08:00:00,9.1,100,0,4.2,105
2022-10-16 09:00:00,10.8,97,0,6.2,132
2022-10-16 10:00:00,11,98.6,0,11.9,276
2022-10-16 11:00:00,11.1,99.4,0,12.7,280
2022-10-16 12:00:00,11.9,96.7,0,17.3,258
2022-10-16 13:00:00,13.2,88.9,0,20.8,262
2022-10-16 14:00:00,13.3,87.1,0,21.5,252
2022-10-16 15:00:00,13.4,86.8,0,19.2,259
2022-10-16 16:00:00,13.8,83.2,0,14.2,246
2022-10-16 17:00:00,13.3,85.1,0,11.7,290
2022-10-16 18:00:00,12,91.2,0,12.8,265
2022-10-16 19:00:00,10.3,99.9,0,4.7,261
2022-10-16 20:00:00,9.2,100,0,5,1
2022-10-16 21:00:00,9.1,100,0,6.6,62
2022-10-16 22:00:00,8.5,100,0,5.3,61
2022-10-16 23:00:00,7.9,100,0,5.5,54
2022-10-17 00:00:00,7.8,100,0,5.5,355
2022-10-17 01:00:00,8.7,100,0,2.4,253
2022-10-17 02:00:00,9.4,100,0,4,0
2022-10-17 03:00:00,9.5,100,0,5.1,289
2022-10-17 04:00:00,9.4,100,0,3.1,230
2022-10-17 05:00:00,9.5,100,0,2.4,0
2022-10-17 06:00:00,9.7,100,0,3.1,105
2022-10-17 07:00:00,10.4,97.7,0,4.1,56
2022-10-17 08:00:00,11.2,86.2,0,6.8,343
2022-10-17 09:00:00,11.7,83.3,0,8.4,227
2022-10-17 10:00:00,12.3,74.7,0,9,340
2022-10-17 11:00:00,12.8,69.7,0,11.1,269
2022-10-17 12:00:00,13.9,65.7,0,15.3,265
2022-10-17 13:00:00,14.5,65.2,0,15,287
2022-10-17 14:00:00,13.9,72.2,0,18.8,274
2022-10-17 15:00:00,13.1,78.8,0,15.7,280
2022-10-17 16:00:00,12.6,82.9,0,12.8,251
2022-10-17 17:00:00,12.3,84.7,0,11.2,276
2022-10-17 18:00:00,11.8,91.8,0,10.1,259
2022-10-17 19:00:00,11.7,94.1,0,8.7,293
2022-10-17 20:00:00,11.5,99.4,0,6.1,252
2022-10-17 21:00:00,11.6,97.5,0,3.1,303
2022-10-17 22:00:00,11.7,97.2,0,3.6,248
2022-10-17 23:00:00,11.6,99.6,0,5.6,296
2022-10-18 00:00:00,11.6,99.2,0,6.4,233
2022-10-18 01:00:00,11.4,97.7,0,4,282
2022-10-18 02:00:00,11.4,96.4,0,2.2,39
2022-10-18 03:00:00,11.5,98.1,0,3.7,343
2022-10-18 04:00:00,11.3,96.2,0,5.2,69
2022-10-18 05:00:00,11.3,91,0,4.1,51
2022-10-18 06:00:00,11.5,83.9,0,4.3,61
2022-10-18 07:00:00,12.3,68.7,0,8.5,316
2022-10-18 08:00:00,13.4,61.5,0,11.4,40
2022-10-18 09:00:00,14.4,58.6,0,6.8,28
2022-10-18 10:00:00,14.9,57.8,0,10.9,305
2022-10-18 11:00:00,15.9,53.9,0,9.3,277
2022-10-18 12:00:00,15.8,57.2,0,14.6,267
2022-10-18 13:00:00,15.9,58.1,0,16.7,258
2022-10-18 14:00:00,15.8,59,0,17,269
2022-10-18 15:00:00,14.9,64.8,0,19,282
2022-10-18 16:00:00,14.4,70,0,17.3,268
2022-10-18 17:00:00,14,73.2,0,13.3,279
2022-10-18 18:00:00,13.1,80.6,0,11.4,273
2022-10-18 19:00:00,12,93.2,0,8.4,290
2022-10-18 20:00:00,10.6,98.1,0,2.7,293
2022-10-18 21:00:00,10,100,0,4.2,115
2022-10-18 22:00:00,11.1,99.9,0,2.2,95
2022-10-18 23:00:00,11,99,0,4.3,0
2022-10-19 00:00:00,10.7,100,0,3.7,74
2022-10-19 01:00:00,10.9,99.9,0,4.4,147
2022-10-19 02:00:00,9.3,100,0,3.6,88
2022-10-19 03:00:00,8.2,100,0,3.1,113
2022-10-19 04:00:00,8,100,0,2.7,124
2022-10-19 05:00:00,7.6,100,0,3,107
2022-10-19 06:00:00,7.6,100,0,4.6,149
2022-10-19 07:00:00,9.2,100,0,4.8,133
2022-10-19 08:00:00,13,84,0,4.4,85
2022-10-19 09:00:00,13.8,77.4,0,13.6,152
2022-10-19 10:00:00,13.6,79.1,0,11.5,241
2022-10-19 11:00:00,14.7,70,0,15.3,232
2022-10-19 12:00:00,15.6,65.6,0,18.7,230
2022-10-19 13:00:00,15.7,67.1,0,22.5,263
2022-10-19 14:00:00,15.7,68.1,0,22.3,245
2022-10-19 15:00:00,15.3,70.2,0,23.9,235
2022-10-19 16:00:00,14.8,75.4,0,22.7,251
2022-10-19 17:00:00,14.2,79.4,0,19.2,247
2022-10-19 18:00:00,13.2,85.2,0,13.2,274
2022-10-19 19:00:00,12.2,96.9,0,7,256
2022-10-19 20:00:00,11,99.9,0,5.6,20
2022-10-19 21:00:00,10.6,100,0,7.6,93
2022-10-19 22:00:00,9.9,100,0,4.6,81
2022-10-19 23:00:00,8.5,100,0,2.6,137
2022-10-20 00:00:00,7.6,100,0,4.4,153
2022-10-20 01:00:00,7.3,100,0,2.8,174
2022-10-20 02:00:00,6.5,100,0,3.5,197
2022-10-20 03:00:00,5.8,100,0,3.3,131
2022-10-20 04:00:00,5.9,100,0,2.6,150
2022-10-20 05:00:00,6.2,100,0,4.2,101
2022-10-20 06:00:00,6.8,100,0,3.6,167
2022-10-20 07:00:00,11.2,95.5,0,2.1,105
2022-10-20 08:00:00,14.7,79.4,0,3.7,68
2022-10-20 09:00:00,16.3,73.7,0,10.3,92
2022-10-20 10:00:00,16.4,74.1,0.2,17.9,276
2022-10-20 11:00:00,14,86,0,30.8,234
2022-10-20 12:00:00,15.8,75.4,0,25.7,245
2022-10-20 13:00:00,15.3,77.6,0,26.7,251
2022-10-20 14:00:00,15.4,74.9,0,25.7,255
2022-10-20 15:00:00,15.9,72.2,0,21.2,242
2022-10-20 16:00:00,15.9,71.6,0,12.4,242
2022-10-20 17:00:00,15.9,70.1,0,7.8,292
2022-10-20 18:00:00,14.1,77.3,0,8,258
2022-10-20 19:00:00,12.3,87.5,0,6.6,270
2022-10-20 20:00:00,10.9,98.8,0,8.5,60
2022-10-20 21:00:00,10.2,100,0,7.8,76
2022-10-20 22:00:00,9.6,100,0,6.4,70
2022-10-20 23:00:00,9,100,0,4.1,74
2022-10-21 00:00:00,8.8,100,0,6.7,6
2022-10-21 01:00:00,8.5,100,0,5.9,89
2022-10-21 02:00:00,8.5,100,0,7.4,88
2022-10-21 03:00:00,7.9,100,0,5.3,71
2022-10-21 04:00:00,7.1,100,0,3.2,68
2022-10-21 05:00:00,7.4,100,0,3.5,81
2022-10-21 06:00:00,8.2,100,0,5.5,80
2022-10-21 07:00:00,8.7,100,0,3.5,102
2022-10-21 08:00:00,10.3,100,0,5,27
2022-10-21 09:00:00,11.8,94.2,0,10.2,273
2022-10-21 10:00:00,13.6,86.2,0,12.5,267
2022-10-21 11:00:00,15.1,80.3,0,15.6,248
2022-10-21 12:00:00,15.7,73.2,0,19.7,263
2022-10-21 13:00:00,15.1,75,0,25.2,248
2022-10-21 14:00:00,15.1,74.6,0,22.6,255
2022-10-21 15:00:00,14.9,77.2,0,21,254
2022-10-21 16:00:00,14.1,80.5,0,19.3,281
2022-10-21 17:00:00,14.5,75.7,0,12.6,279
2022-10-21 18:00:00,13.9,76.3,0,7,243
2022-10-21 19:00:00,12.5,85.5,0,10.5,29
2022-10-21 20:00:00,11.3,94.8,0,12.8,41
2022-10-21 21:00:00,10.8,97.2,0,11.1,60
2022-10-21 22:00:00,10,99.9,0,8.7,67
