datetime,TMP,RH,APCP,WS,WD
2022-10-05 16:00:00,11.8,77,0,20.5,266
2022-10-05 17:00:00,11.2,79.2,0,23.5,262
2022-10-05 18:00:00,8.4,93.1,0,30.3,267
2022-10-05 19:00:00,6.4,98.5,0,34.1,268
2022-10-05 20:00:00,6.2,96,0,28.4,260
2022-10-05 21:00:00,6.4,94.3,0,29.6,265
2022-10-05 22:00:00,6.7,91.2,0,20,264
2022-10-05 23:00:00,7.6,86,0,4.8,279
2022-10-06 00:00:00,7.4,76.8,0,10.4,245
2022-10-06 01:00:00,7.5,76.1,0,6,121
2022-10-06 02:00:00,6.9,80.6,0,9.1,263
2022-10-06 03:00:00,6.5,91.8,0,18.8,71
2022-10-06 04:00:00,7.7,90.5,0,17.2,93
2022-10-06 05:00:00,6.9,90.8,0,25.2,81
2022-10-06 06:00:00,7.3,93.2,0,22.9,66
2022-10-06 07:00:00,8.1,88,0,23.9,64
2022-10-06 08:00:00,10.8,73.1,0,10.4,69
2022-10-06 09:00:00,12.2,66.5,0,10.2,110
2022-10-06 10:00:00,14.1,58.5,0,9.8,131
2022-10-06 11:00:00,15.7,53.2,0,5.5,107
2022-10-06 12:00:00,16.2,58.5,0,12.3,0
2022-10-06 13:00:00,17.1,55.9,0,19.8,255
2022-10-06 14:00:00,18.3,51.7,0,20.4,264
2022-10-06 15:00:00,18.7,46.7,0,19.5,290
2022-10-06 16:00:00,18.4,47.5,0,21,264
2022-10-06 17:00:00,16.9,51.6,0,23.5,287
2022-10-06 18:00:00,14.1,58.7,0,23.1,276
2022-10-06 19:00:00,12,66.2,0,22.2,284
2022-10-06 20:00:00,12.3,65.1,0,10.6,292
2022-10-06 21:00:00,13,62.1,0,13.5,59
2022-10-06 22:00:00,12.6,62.7,0,15.2,76
2022-10-06 23:00:00,12.1,63.3,0,22.5,95
2022-10-07 00:00:00,11.5,65,0,23,67
2022-10-07 01:00:00,11.7,63.4,0,15.9,63
2022-10-07 02:00:00,11.5,62.9,0,16.6,49
2022-10-07 03:00:00,12.2,59,0,12,76
2022-10-07 04:00:00,12.9,56.2,0,9.2,76
2022-10-07 05:00:00,12.1,61,0,15,52
2022-10-07 06:00:00,12.6,59.5,0,18.9,58
2022-10-07 07:00:00,15.5,50.9,0,17.5,65
2022-10-07 08:00:00,17.1,46.1,0,10.6,57
2022-10-07 09:00:00,19.1,41.6,0,3.2,93
2022-10-07 10:00:00,19.6,37.8,0,7.5,227
2022-10-07 11:00:00,20.4,43.4,0,18.3,282
2022-10-07 12:00:00,20.4,44.4,0,22.9,257
2022-10-07 13:00:00,21.6,43.1,0,23.8,272
2022-10-07 14:00:00,21.2,48.4,0,29.2,267
2022-10-07 15:00:00,19.3,47.9,0,35,271
2022-10-07 16:00:00,18,49.2,0,30.3,252
2022-10-07 17:00:00,15.8,59.3,0,28.7,243
2022-10-07 18:00:00,12,75.5,0,27.4,257
2022-10-07 19:00:00,8.8,95.6,0,29.6,266
2022-10-07 20:00:00,8,99.4,0,33.2,274
2022-10-07 21:00:00,7.4,99.4,0,40.2,265
2022-10-07 22:00:00,7.4,99.4,0,41.4,265
2022-10-07 23:00:00,7,99.4,0,32.8,274
2022-10-08 00:00:00,6.6,99.4,0,30.9,255
2022-10-08 01:00:00,6.3,99.4,0,21.3,279
2022-10-08 02:00:00,6.4,99.4,0,11.4,288
2022-10-08 03:00:00,6.4,99.4,0,4,271
2022-10-08 04:00:00,6.3,99.5,0,4.4,208
2022-10-08 05:00:00,6.6,99.7,0.1,16.3,96
2022-10-08 06:00:00,6.8,99.6,0,19.9,73
2022-10-08 07:00:00,7,99.6,0,13.4,88
2022-10-08 08:00:00,8.2,99.6,0,16.8,90
2022-10-08 09:00:00,10.2,89.4,0,14,93
2022-10-08 10:00:00,12.4,74,0,6.8,80
2022-10-08 11:00:00,13,76.3,0,11.4,216
2022-10-08 12:00:00,15.2,65.6,0,19.6,224
2022-10-08 13:00:00,17.1,54.6,0,23.2,271
2022-10-08 14:00:00,17.8,48.7,0,22.9,260
2022-10-08 15:00:00,17.6,44.6,0,22.5,248
2022-10-08 16:00:00,17,44.8,0,25.1,292
2022-10-08 17:00:00,15.3,41,0,28.1,265
2022-10-08 18:00:00,12.8,48.6,0,30.9,257
2022-10-08 19:00:00,10.3,55.7,0,29.5,264
2022-10-08 20:00:00,9.5,58,0,23.3,280
2022-10-08 21:00:00,9.6,55.9,0,9.6,282
2022-10-08 22:00:00,11,48.4,0,3.7,35
2022-10-08 23:00:00,9.8,51.3,0,13.1,116
2022-10-09 00:00:00,9.7,50.6,0,19.2,92
2022-10-09 01:00:00,9.5,45.8,0,22.2,70
2022-10-09 02:00:00,10.3,38.8,0,24.9,68
2022-10-09 03:00:00,11,35.9,0,20.8,64
2022-10-09 04:00:00,11.6,35.2,0,11.3,66
2022-10-09 05:00:00,10.5,41.3,0,11.6,98
2022-10-09 06:00:00,11.2,40.9,0,12.7,111
2022-10-09 07:00:00,13.5,32.3,0,19,67
2022-10-09 08:00:00,14.8,30.1,0,22.3,58
2022-10-09 09:00:00,16,27.6,0,17.3,70
2022-10-09 10:00:00,17.9,27,0,11.5,87
2022-10-09 11:00:00,18.8,30.9,0,7.4,106
2022-10-09 12:00:00,19,33.7,0,14.8,268
2022-10-09 13:00:00,20.9,28.4,0,19.5,269
2022-10-09 14:00:00,21.9,25.1,0,26.9,256
2022-10-09 15:00:00,21.9,24.8,0,24.7,264
2022-10-09 16:00:00,21.1,28.4,0,25,246
2022-10-09 17:00:00,18.6,32.8,0,29.7,256
2022-10-09 18:00:00,15.2,43.8,0,34.8,260
2022-10-09 19:00:00,12.5,46,0,38.6,261
2022-10-09 20:00:00,12.4,44.5,0,36.5,266
2022-10-09 21:00:00,12,45.3,0,31.5,271
2022-10-09 22:00:00,11.4,47.9,0,30.2,268
2022-10-09 23:00:00,10.4,51.3,0,22.6,276
2022-10-10 00:00:00,10.2,51.4,0,20.3,269
2022-10-10 01:00:00,9.9,52.5,0,21.5,272
2022-10-10 02:00:00,9.4,55.7,0,25.3,280
2022-10-10 03:00:00,8.7,60.9,0,25.4,276
2022-10-10 04:00:00,9.2,55.6,0,17.1,280
2022-10-10 05:00:00,9.4,54.4,0,8.6,286
2022-10-10 06:00:00,9.9,54.7,0,3.1,279
2022-10-10 07:00:00,12.5,49.4,0,1.7,89
2022-10-10 08:00:00,13.1,45.8,0,2.3,0
2022-10-10 09:00:00,13.1,49.4,0,10.8,351
2022-10-10 10:00:00,12.2,62.9,0,20,275
2022-10-10 11:00:00,12.4,65.2,0,27,258
2022-10-10 12:00:00,13.6,62.1,0,32.1,261
2022-10-10 13:00:00,15.1,56.8,0,35.1,249
2022-10-10 14:00:00,15.4,58.1,0,37.5,263
2022-10-10 15:00:00,14.8,63.8,0,35.7,268
2022-10-10 16:00:00,14.1,66,0,32.8,268
2022-10-10 17:00:00,12.1,72.4,0,32.9,281
2022-10-10 18:00:00,9.3,84,0,25,270
2022-10-10 19:00:00,7,97,0,18.9,286
2022-10-10 20:00:00,8.4,93.1,0,18.4,281
2022-10-10 21:00:00,6.3,98.4,0,17,289
2022-10-10 22:00:00,6.9,99.4,0,18.1,284
2022-10-10 23:00:00,7.3,95.1,0,17.1,268
2022-10-11 00:00:00,7.8,80.1,0,6.7,288
2022-10-11 01:00:00,7.6,76.3,0,16.2,175
2022-10-11 02:00:00,7.6,84.2,0,24.2,74
2022-10-11 03:00:00,6.8,90.1,0,26,73
2022-10-11 04:00:00,5.8,97.1,0,30.3,66
2022-10-11 05:00:00,8,79.7,0,16.4,65
2022-10-11 06:00:00,9.3,72,0,7.3,282
2022-10-11 07:00:00,10.3,74.7,0,6.6,0
2022-10-11 08:00:00,9.1,83.1,0,7.5,90
2022-10-11 09:00:00,10.8,70.6,0,11.6,275
2022-10-11 10:00:00,10.3,76.1,0,16.1,245
2022-10-11 11:00:00,12.9,65.2,0,16.3,264
2022-10-11 12:00:00,14.3,60.6,0,17.7,262
2022-10-11 13:00:00,14.6,62.1,0,26,255
2022-10-11 14:00:00,15,59,0,32.3,263
2022-10-11 15:00:00,16.3,49.4,0,27.6,269
2022-10-11 16:00:00,14.7,62.2,0,42.1,258
2022-10-11 17:00:00,11.9,77.3,0,35,271
2022-10-11 18:00:00,10.6,85.6,0,32,264
2022-10-11 19:00:00,10,76,0,16.8,275
2022-10-11 20:00:00,12,52.6,0,4.6,258
2022-10-11 21:00:00,10.7,71.2,0,3.5,0
2022-10-11 22:00:00,9.1,91.3,0,5.4,288
2022-10-11 23:00:00,10.2,83.2,0,13,92
2022-10-12 00:00:00,9.4,87.7,0,24.9,63
2022-10-12 01:00:00,9,88.8,0,24.6,72
2022-10-12 02:00:00,9,88.4,0,16.7,62
2022-10-12 03:00:00,10.6,77.1,0,6.2,91
2022-10-12 04:00:00,10.1,79.7,0,4.3,0
2022-10-12 05:00:00,7.7,94.4,0,20.9,60
2022-10-12 06:00:00,8.3,91,0,23,57
2022-10-12 07:00:00,10.9,77.2,0,22.6,78
2022-10-12 08:00:00,12.8,67.8,0,15.4,78
2022-10-12 09:00:00,14.1,62.7,0,17.6,98
2022-10-12 10:00:00,16.1,55.4,0,9.6,73
2022-10-12 11:00:00,16.4,62.6,0,10.7,63
2022-10-12 12:00:00,17.1,59.2,0,25,271
2022-10-12 13:00:00,18,51.8,0,31.8,261
2022-10-12 14:00:00,18.9,44.4,0,32.4,273
2022-10-12 15:00:00,19.4,39.9,0,31.2,254
2022-10-12 16:00:00,18.6,46.3,0,29.7,259
2022-10-12 17:00:00,16.8,54.5,0,33.7,267
2022-10-12 18:00:00,13.9,65.6,0,35.4,271
2022-10-12 19:00:00,11.2,77.4,0,30.9,274
2022-10-12 20:00:00,10.7,80.4,0,28,279
2022-10-12 21:00:00,10.5,79.7,0,14.6,282
2022-10-12 22:00:00,9.5,87.1,0,14.4,285
2022-10-12 23:00:00,10.6,71.6,0,12.7,164
2022-10-13 00:00:00,9.8,75.4,0,11.5,108
2022-10-13 01:00:00,9.6,76,0,18.8,115
2022-10-13 02:00:00,9.6,74.8,0,19.7,57
2022-10-13 03:00:00,8.9,79.5,0,13.8,65
2022-10-13 04:00:00,8,86.3,0,16.9,82
2022-10-13 05:00:00,8,85.9,0,22.9,71
2022-10-13 06:00:00,8.4,85.9,0,21.7,70
2022-10-13 07:00:00,10.3,77.4,0,10.9,77
2022-10-13 08:00:00,12,70.3,0,8.8,99
2022-10-13 09:00:00,14.5,60.9,0,7.3,85
2022-10-13 10:00:00,16.1,55.8,0,5.3,101
2022-10-13 11:00:00,16.1,59.4,0,15.2,253
2022-10-13 12:00:00,17.8,53.3,0,22.4,250
2022-10-13 13:00:00,18.9,47.3,0,27.6,260
2022-10-13 14:00:00,19.6,40.6,0,30.3,259
2022-10-13 15:00:00,19.4,34.4,0,32.4,269
2022-10-13 16:00:00,18.6,33.1,0,34.3,266
2022-10-13 17:00:00,16.8,35.4,0,35.8,268
2022-10-13 18:00:00,14,44.2,0,39.9,275
2022-10-13 19:00:00,11.6,49.8,0,34.5,267
2022-10-13 20:00:00,11.2,47.5,0,27.4,274
2022-10-13 21:00:00,11.2,47.9,0,13,282
2022-10-13 22:00:00,12.4,34.6,0,14.4,176
2022-10-13 23:00:00,11.6,35.6,0,12.7,99
2022-10-14 00:00:00,11.2,37.6,0,16.8,115
2022-10-14 01:00:00,9.7,46.3,0,24.2,64
2022-10-14 02:00:00,11.3,36.7,0,13.4,50
2022-10-14 03:00:00,12.4,31.2,0,8.7,66
2022-10-14 04:00:00,10.9,40.5,0,10.2,82
2022-10-14 05:00:00,9.9,46.6,0,17.8,49
2022-10-14 06:00:00,11.7,43.1,0,18.8,74
2022-10-14 07:00:00,15.4,35.2,0,16.4,81
2022-10-14 08:00:00,16.1,34.5,0,13.4,75
2022-10-14 09:00:00,16.8,29,0,9.3,104
2022-10-14 10:00:00,18.2,30.6,0,8,106
2022-10-14 11:00:00,18.5,34.9,0,9.2,109
2022-10-14 12:00:00,19.4,33.8,0,17.6,271
2022-10-14 13:00:00,21.2,26.9,0,20.6,248
2022-10-14 14:00:00,21.9,25,0,23.3,256
2022-10-14 15:00:00,22.1,24.3,0,24.1,263
2022-10-14 16:00:00,21.8,23.6,0,25.7,268
2022-10-14 17:00:00,20.3,29.6,0,26.7,260
2022-10-14 18:00:00,17.6,36.7,0,24.1,258
2022-10-14 19:00:00,14.8,43.8,0,15.1,286
2022-10-14 20:00:00,14.6,43,0,8.9,279
2022-10-14 21:00:00,15.8,35.9,0,9.3,140
2022-10-14 22:00:00,15.2,36.7,0,21.3,119
2022-10-14 23:00:00,14.4,40.2,0,26.9,65
2022-10-15 00:00:00,14.2,40,0,19.2,60
2022-10-15 01:00:00,15,36.4,0,24.4,58
2022-10-15 02:00:00,15.2,35.6,0,18.8,65
2022-10-15 03:00:00,15.7,33.3,0,14.9,60
2022-10-15 04:00:00,16.3,29.9,0,14.4,55
2022-10-15 05:00:00,17.2,28.5,0,5.7,65
2022-10-15 06:00:00,16.1,32.3,0,6.5,154
2022-10-15 07:00:00,16.6,34.1,0,11.6,286
2022-10-15 08:00:00,18.8,30.3,0,8.1,269
2022-10-15 09:00:00,19.8,29.2,0,6.6,259
2022-10-15 10:00:00,20.3,33.6,0,9.5,263
2022-10-15 11:00:00,19.5,38.4,0,22.3,270
2022-10-15 12:00:00,20.9,33.8,0,30.1,280
2022-10-15 13:00:00,22.9,31.7,0,31.8,268
2022-10-15 14:00:00,23.2,37.4,0,35.9,240
2022-10-15 15:00:00,21.8,42.8,0,39.7,271
2022-10-15 16:00:00,19.8,45.1,0,42.8,262
2022-10-15 17:00:00,16.9,50.2,0,42.6,262
2022-10-15 18:00:00,13.8,58.4,0,36.3,268
2022-10-15 19:00:00,12.8,63.9,0,36.4,269
2022-10-15 20:00:00,12.8,66,0,27.6,271
2022-10-15 21:00:00,12.8,50.7,0,11.7,280
2022-10-15 22:00:00,15.1,41.1,0,9.1,345
2022-10-15 23:00:00,14.9,46.8,0,18,79
2022-10-16 00:00:00,14.2,53.7,0,20.7,73
2022-10-16 01:00:00,13.5,58.2,0,22.3,87
2022-10-16 02:00:00,13.2,58.5,0,18.6,73
2022-10-16 03:00:00,12.9,57.6,0,18.9,44
2022-10-16 04:00:00,13.4,52.1,0,19.8,71
2022-10-16 05:00:00,13.1,53,0,22.4,71
2022-10-16 06:00:00,14,52.1,0,24.8,59
2022-10-16 07:00:00,16.5,45.4,0,20.2,84
2022-10-16 08:00:00,17.2,43,0,14.6,89
2022-10-16 09:00:00,18.6,39.9,0,3.3,79
2022-10-16 10:00:00,19.6,41.4,0,7.2,108
2022-10-16 11:00:00,19.1,43.9,0,22.1,253
2022-10-16 12:00:00,19.6,41.7,0,28,282
2022-10-16 13:00:00,21.2,37.7,0,31.5,275
2022-10-16 14:00:00,22.3,33.2,0,30.7,254
2022-10-16 15:00:00,22.2,34.2,0,33.3,259
2022-10-16 16:00:00,20.4,43.7,0,39.3,270
2022-10-16 17:00:00,17.6,54.1,0,40.5,272
2022-10-16 18:00:00,14.8,64.7,0,39.3,271
2022-10-16 19:00:00,12.5,73,0,37.9,267
2022-10-16 20:00:00,13,65.6,0,38,260
2022-10-16 21:00:00,13.2,50.9,0,34.5,275
2022-10-16 22:00:00,13.2,45.5,0,29.8,277
2022-10-16 23:00:00,13.2,39.2,0,26.5,285
2022-10-17 00:00:00,13.6,31.8,0,14.3,282
2022-10-17 01:00:00,12.7,41.8,0,15.3,271
2022-10-17 02:00:00,10.2,62.4,0,16.1,284
2022-10-17 03:00:00,11.1,43.9,0,7.6,298
2022-10-17 04:00:00,10.9,60.6,0,5.2,52
2022-10-17 05:00:00,10.3,60.3,0,10.3,55
2022-10-17 06:00:00,10.8,56.3,0,3,353
2022-10-17 07:00:00,13.6,51.8,0,2.8,23
2022-10-17 08:00:00,13.8,46.4,0,2.6,0
2022-10-17 09:00:00,14,47.4,0,5,38
2022-10-17 10:00:00,14.4,51.8,0,15.3,287
2022-10-17 11:00:00,13.7,56.6,0,21,281
2022-10-17 12:00:00,12.9,64.8,0,24.7,271
2022-10-17 13:00:00,13.5,65.1,0,30.7,262
2022-10-17 14:00:00,15,59.4,0,37.8,262
2022-10-17 15:00:00,15.6,57.9,0,37.9,265
2022-10-17 16:00:00,14.3,63.4,0,37.5,284
2022-10-17 17:00:00,10.9,77.3,0,34.6,267
2022-10-17 18:00:00,7.6,96.9,0,29.7,278
2022-10-17 19:00:00,6.2,99.8,0,26.8,280
2022-10-17 20:00:00,5.7,99.6,0,25.1,287
2022-10-17 21:00:00,5.3,99.5,0,19.2,277
2022-10-17 22:00:00,5.3,99.4,0,15.7,281
2022-10-17 23:00:00,5.3,99.4,0,15.7,288
2022-10-18 00:00:00,5.1,99.4,0.1,12.7,288
2022-10-18 01:00:00,5.3,99.4,0,7.6,297
2022-10-18 02:00:00,5.3,99.4,0,19,71
2022-10-18 03:00:00,5.4,99.4,0,6.2,69
2022-10-18 04:00:00,5.5,99.4,0,4.8,117
2022-10-18 05:00:00,5.3,99.5,0,5,276
2022-10-18 06:00:00,5.4,99.5,0,7.3,123
2022-10-18 07:00:00,5.6,99.5,0,11.6,54
2022-10-18 08:00:00,6.2,99.5,0,8.4,49
2022-10-18 09:00:00,7.5,99.6,0,7.7,103
2022-10-18 10:00:00,8.5,96.2,0,14.3,263
2022-10-18 11:00:00,11.7,75.4,0,25.1,263
2022-10-18 12:00:00,13.4,64.4,0,27.3,259
2022-10-18 13:00:00,15.5,55.2,0,27.4,263
2022-10-18 14:00:00,16.2,51,0,29.7,262
2022-10-18 15:00:00,16.9,47.2,0,33.6,272
2022-10-18 16:00:00,15.8,50.4,0,32.8,252
2022-10-18 17:00:00,13.8,56.9,0,33.8,264
2022-10-18 18:00:00,10.9,68,0,29.6,267
2022-10-18 19:00:00,7.5,86.5,0,30.1,278
2022-10-18 20:00:00,6.2,93.9,0,26.3,284
2022-10-18 21:00:00,6.8,90.2,0,16.8,272
2022-10-18 22:00:00,4.8,99.5,0,22.2,279
2022-10-18 23:00:00,4.7,99.6,0,21.8,281
2022-10-19 00:00:00,5,99.8,0,19.8,280
2022-10-19 01:00:00,6.6,93.1,0,8.4,287
2022-10-19 02:00:00,5.3,97.9,0,17.9,62
2022-10-19 03:00:00,5.6,98.2,0,14.6,87
2022-10-19 04:00:00,5.8,96.1,0,14.2,80
2022-10-19 05:00:00,5.3,99.4,0,19,94
2022-10-19 06:00:00,5.8,99.8,0,19.3,78
2022-10-19 07:00:00,7.4,93.8,0,7.7,86
2022-10-19 08:00:00,9.3,82.9,0,5.1,136
2022-10-19 09:00:00,9.8,80.7,0,5.5,212
2022-10-19 10:00:00,10.1,80.2,0,13.4,254
2022-10-19 11:00:00,13,67.2,0,22.1,249
2022-10-19 12:00:00,14.3,61,0,23.9,255
2022-10-19 13:00:00,16,49.8,0,26.4,260
2022-10-19 14:00:00,17.6,43.9,0,23.2,244
2022-10-19 15:00:00,18.1,44.4,0,22,265
2022-10-19 16:00:00,17.2,50.4,0,24.9,289
2022-10-19 17:00:00,15.3,59,0,31.1,263
2022-10-19 18:00:00,12.1,71.9,0,34.1,256
2022-10-19 19:00:00,9,89.9,0,26.7,266
2022-10-19 20:00:00,8.4,92.1,0,21.2,275
2022-10-19 21:00:00,8.3,92.4,0,15.2,289
2022-10-19 22:00:00,9.8,79,0,9.9,281
2022-10-19 23:00:00,9.8,80,0,15.3,91
2022-10-20 00:00:00,9.3,84,0,23.5,66
2022-10-20 01:00:00,8.7,88.9,0,22.9,76
2022-10-20 02:00:00,9,86.9,0,19.5,72
2022-10-20 03:00:00,10.2,75.6,0,12.2,79
2022-10-20 04:00:00,9.1,85.5,0,19,69
2022-10-20 05:00:00,8.9,86.2,0,22.5,68
2022-10-20 06:00:00,11,74.9,0,26,63
2022-10-20 07:00:00,14.2,52.1,0,25.2,78
2022-10-20 08:00:00,16,43,0,13.4,75
2022-10-20 09:00:00,16.5,45.9,0,9.2,85
2022-10-20 10:00:00,18.4,43.7,0,5.6,108
2022-10-20 11:00:00,19.1,39.4,0,10.9,0
2022-10-20 12:00:00,20.4,33.9,0,15.1,248
2022-10-20 13:00:00,22.9,22,0,18.9,293
2022-10-20 14:00:00,23.7,23.4,0,18.9,226
2022-10-20 15:00:00,23.5,22.7,0,19.8,266
2022-10-20 16:00:00,22.4,27.1,0,25.9,261
2022-10-20 17:00:00,20.2,33.3,0,28,249
2022-10-20 18:00:00,17,47.4,0,29.5,258
2022-10-20 19:00:00,14.1,58.2,0,32.5,268
2022-10-20 20:00:00,13.8,58.7,0,28.5,270
2022-10-20 21:00:00,12.9,59.4,0,23.6,270
2022-10-20 22:00:00,14,51.9,0,9.4,276
2022-10-20 23:00:00,15.2,37.4,0,5.7,211
2022-10-21 00:00:00,14.6,44.6,0,11.6,49
2022-10-21 01:00:00,13.6,50.2,0,13.2,72
2022-10-21 02:00:00,12.4,57.5,0,6.1,71
2022-10-21 03:00:00,12.1,59.8,0,3.9,271
2022-10-21 04:00:00,12.8,54.5,0,8.1,63
2022-10-21 05:00:00,12.4,55.2,0,10,72
2022-10-21 06:00:00,12.4,55.5,0,11.3,79
2022-10-21 07:00:00,13.9,53,0,12.6,48
2022-10-21 08:00:00,15.9,47.4,0,8.4,65
2022-10-21 09:00:00,17.1,45.5,0,5.2,0
2022-10-21 10:00:00,16.6,51.4,0,11.8,254
