MA000;2.19307873;47.37650985
MA001;2.19283296;47.37633926
MA002;2.19250165;47.37624441
MA003;2.19208817;47.37610938
MA004;2.19185248;47.37592022
MA005;2.19240323;47.37646591
MA006;2.19209911;47.37634919
MA007;2.19138517;47.37617831
MA008;2.19161512;47.37635933
MA009;2.19166258;47.3766012
MA010;2.19201929;47.37680759
MA011;2.19211103;47.37708596
MA012;2.19238554;47.37692267
MA013;2.19264679;47.37726784
MA014;2.19288163;47.37755935
MA015;2.19287378;47.3770746
MA016;2.19326724;47.37724568
MA017;2.19359227;47.37739108
MA018;2.1942329;47.37745656
MA019;2.19350359;47.37765586
MA020;2.19410075;47.37781664
MA021;2.19365126;47.37814779
MA022;2.19166493;47.37714155
MA023;2.19149018;47.37754842
MA024;2.19122623;47.37770548
MA025;2.19208472;47.37769633
MA026;2.19223639;47.37798816
MA027;2.19204458;47.37829346
MA028;2.19295922;47.37846303
MA029;2.19268591;47.37797877
MA030;2.19320537;47.37786247
MA031;2.19312193;47.37816041
MA032;2.19131882;47.37648097
MA033;2.19098293;47.37640913
MA034;2.19048148;47.37630265
MA035;2.19027162;47.37650969
MA036;2.18948775;47.37667167
MA037;2.19000613;47.37687253
MA038;2.1892926;47.37709595
MA039;2.18891158;47.37660229
MA040;2.18930072;47.3763099
MA041;2.19150068;47.37682217
MA042;2.19122324;47.37710733
MA043;2.19108585;47.37733639
MA044;2.19033382;47.37733341
MA045;2.19069307;47.37738713
MA046;2.19086078;47.37768232
MA047;2.19100742;47.37667542
MA048;2.19068179;47.37674157
MA049;2.19056575;47.37708304
MA050;2.18978283;47.37756282
MA051;2.18999819;47.37735825
MA052;2.19381593;47.37677604
MA053;2.19422226;47.37669234
MA054;2.19453403;47.37692164
MA055;2.19445196;47.37641306
MA056;2.19378344;47.37647474
MA057;2.19443609;47.37616601
MA058;2.19440227;47.37591853
MA059;2.19387231;47.37553354
MA060;2.1941818;47.37539945
MA061;2.19357272;47.37538344
MA062;2.19442924;47.37491357
MA063;2.19424852;47.37463879
MA064;2.19059983;47.37589807
MA065;2.18978632;47.37558558
MA066;2.18922807;47.37532801
MA067;2.19119661;47.37539039
MA068;2.19095572;47.37493916
MA069;2.19031548;47.3749015
MA070;2.19060998;47.3745973
MA071;2.1914396;47.3746821
MA072;2.19155504;47.37543659
MA073;2.19165367;47.37519694
MA074;2.19268085;47.37495694
MA075;2.19216577;47.3746736
MA076;2.19319885;47.37461056
MA077;2.19222411;47.37425273
MA078;2.19311327;47.37515323
MA079;2.19370654;47.37418646
MA080;2.193943;47.376281
MA081;2.194166;47.375681
MA082;2.191033;47.375898
MA083;2.190277;47.375457
MA084;2.189549;47.37496
MA085;2.189398;47.375774
MA086;2.188903;47.375865
MA087;2.191314;47.375654
MA088;2.190778;47.375344
MA089;2.190138;47.37466
MA090;2.191967;47.375052
MA091;2.192731;47.373888
MA092;2.193573;47.374864
MA093;2.19227;47.373895
MA094;2.193432;47.374023
MA095;2.191754;47.373967
MA100;2.1993955;47.3790158
MA101;2.1864628;47.3799566
MA102;2.2057247;47.3810406
MA103;2.228571;47.38104
MA104;2.192973;47.360084
MA105;2.195127;47.366914
