CODE,LIBELLE
ABE,ABBAYE
ACH,ANCIEN CHEMIN
AER,AERODROME
AERG,AEROGARE
AERP,AEROPORT
AGL,AGGLOMERATION
AIRE,AIRE
ALL,ALLEE
ANGL,ANGLE
ANSE,ANSE
ANV,ANCIENNE VOIE
ANDRONE,ANDRONE
APL,ANCIENNE PLACE
AR,ANCIENNE RUE
ARC,ARCADE
ART,ANCIENNE ROUTE
ARTDEPARTEMENTALE,ANCIENNE ROUTE DEPARTEMENTALE
ARTNATIONALE,ANCIENNE ROUTE NATIONALE
AUT,AUTOROUTE
AV,AVENUE
AV,AVE
BAL,BALCON
BASE,BASE
BASTION,BASTION
BCH,BAS CHEMIN
BCLE,BOUCLE
BD,BOULEVARD
BER,BERGE
BOIS,BOIS
BORD,BORD
BRC,BRECHE
BRE,BARRIERE
BRG,BOURG
BRTL,BRETELLE
BSN,BASSIN
BSTD,BASTIDE
BUTTE,BUTTE
CAE,CARRIERA
CALE,CALE
CALL,CALLE
CALLADA,CALLADA
CAMI,CAMIN
CAMP,CAMP
CAN,CANAL
CAR,CARREFOUR
CARE,CARRIERE
CARR,CARRE
CASR,CASERNE
CAU,CARREAU
CALADE,CALADE
CC,CHEMIN COMMUNAL
CCAL,CCIAL
CCAL,CENTRE COMMERCIAL
CD,CHEMIN DEPARTEMENTAL
CHEMDEX,CHEMIN D EXPLOITATION
CHEMLAT,CHEMIN LATERAL
CHARRIERE,CHARRIERE
CEIN,CEINTURE
CF,CHEMIN FORESTIER
CGNE,CAMPAGNE
CHA,CHASSE
CHAP,CHAPELLE
CHE,CHEMIN
CHEM,CHEMINEMENT
CHI,CHARMILLE
CHL,CHALET
CHP,CHPS
CHP,CHAMPS
CHP,CHAMP
CHS,CHAUSSEE
CHT,CHATEAU
CHV,CHEMIN VICINAL
CITE,CITE
CIVE,COURSIVE
CLOS,CLOS
CLOS,CLS
CLOT,CLOT
CLOITRE,CLOITRE
CLR,COULOIR
COIN,COIN
COL,COL
COLLINE,COLLINE
COR,CORNICHE
CORO,CORON
COTE,COTE
COTEAU,COTEAU
COTT,COTTAGE
COUR,COUR
COURSIERE,COURSIERE
CONTRESCARPE,CONTRESCARPE
COMBE,COMBE
CONTREALLEE,CONTRE ALLEE
CPG,CAMPING
CR,CHEMIN RURAL
CRS,COURS
CRX,CROIX
CST,CASTEL
CTR,CONTOUR
CTRE,CENTRE
DARCE,DARCE
DARS,DARSE
DEG,DEGRE
DEG,DEGRES
DEVI,DEVIATION
DESSERTE,DESSERTE
DIG,DIGUE
DRAYE,DRAYE
DOM,DOMAINE
DRA,DRAILLE
DSC,DESCENTE
ECA,ECART
ECL,ECLUSE
EGL,EGLISE
EMBR,EMBRANCHEMENT
EMP,EMPLACEMENT
ENC,ENCLOS
ENCEINTE,ENCEINTE
ENV,ENCLAVE
ESP,ESPLANADE
ESPA,ESPACE
ETNG,ETANG
FD,FOND
FG,FAUBOURG
FG,FBG
FON,FONTAINE
FOR,FORET
FORM,FORUM
FORT,FORT
FOS,FOSSE
FRM,FERME
GAL,GALERIE
GARE,GARE
GAV,GRANDE AVENUE
GBD,GRAND BOULEVARD
GPE,GROUPE
GPL,GRAND PLACE
GPT,GROUPEMENT
GR,GRANDE RUE
GRA,GRANDE ALLEE
GRC,GRAND CLOS
GREV,GREVE
GRI,GRILLE
GUICHET,GUICHET
HAB,HABITATION
HAM,HAMEAU
HCH,HAUT CHEMIN
HIP,HIPPODROME
HLE,HALLE
HLG,HALAGE
HLM,HLM
HOT,HOTEL
HTR,HAUTEUR
ILE,ILE
ILOT,ILO
ILOT,ILOT
IGUE,IGUE
IMP,IMPASSE
JARD,JARDIN
JTE,JETEE
LAC,LAC
LD,LIEUDIT
LD,LDT
LD,LIEU DIT
LIEUXDIT,LIEUX DIT
LEVE,LEVEE
LICE,LICES
LIGN,LIGNE
LOT,LOTISSEMENT
MAIL,MAIL
MAIS,MAISON
MAR,MARCHE
MARE,MARE
MAS,MAS
MLN,MOULIN
MLN,MOUL
MNE,MORNE
MRN,MARINA
MTE,MONTEE
MUS,MUSEE
NTE,NOUVELLE ROUTE
PAE,PETITE AVENUE
PAEC,ZONE D ACTIVITES ECONOMIQUES
PAL,PALAIS
PARC,PARC
PAS,PASSAGE
PASS,PASSE
PAT,PATIO
PCH,PETIT CHEMIN
PCHE,PORCHE
PERIPHERIQUE,PERIPHERIQUE
PHAR,PHARE
PIM,PETITE IMPASSE
PIST,PISTE
PKG,PARKING
PL,PLACE
PLA,PLACA
PLAG,PLAGE
PLAN,PLAN
PLCI,PLACIS
PLE,PASSERELLE
PLN,PLAINE
PLT,PLATEAU
PN,PASSAGE A NIVEAU
PNT,POINTE
PONT,PONT
PORQ,PORTIQUE
PORT,PORT
POST,POSTE
POT,POTERNE
PRE,PRE
PROM,PROMENADE
PRQ,PRESQU ILE
PRT,PETITE ROUTE
PRV,PARVIS
PTA,PETITE ALLEE
PTE,PORTE
PTR,PETITE RUE
PTR,PR
PTSEN,PETIT SENTIER
PTTE,PLACETTE
QUA,QUARTIER
QUA,QRT
QUAI,QU
QUAI,QUAI
R,RUE
RAC,RACCOURCI
RAID,RAIDILLON
RD,DEPARTEMENTALE
RD,ROUTE DEPARTEMENTALE
RD,D ROUTE DEPARTEMENTALE
RDE,RONDE
REM,REMPART
RES,RESIDENCE
RIVE,RIVE
RLE,RUELLE
RN,NATIONALE
RN,ROUTE NATIONALE
RN,N ROUTE NATIONALE
RNG,RANGEE
ROC,ROCADE
RPE,RAMPE
RPT,ROND POINT
RTD,ROTONDE
RTEFOR,ROUTE FORESTIERE
RTE,ROUTE
RUET,RUETTE
RUIS,RUISSEAU
RULT,RUELLETTE
RVE,RAVINE
SAS,SAS
SEN,SENTIER
SENTE,SENTE
SQ,SQUARE
STA,STATION
STDE,STADE
TER,TERRE
TOUR,TOUR
TPL,TERRE PLEIN
TRA,TRAVERSE
TRAVERSEE,TRAVERSEE
TRAB,TRABOULE
TRN,TERRAIN
TRT,TERTRE
TSSE,TERRASSE
TUN,TUNNEL
VAL,VAL
VALL,VALLEE
VALLON,VALLON
VC,VOIE COMMUNALE
VCHE,VIEUX CHEMIN
VEN,VENELLE
VGE,VLG
VGE,VILLAG
VGE,VILLAGE
VGE,VLGE
VIA,VIA
VIAD,VIADUC
VIL,VILLE
VLA,VILLA
VOIE,VOI
VOIE,VOIE
VOIR,VOIRIE
VOUT,VOUTE
VOY,VOYEUL
VR,VIEILLE RUE
VTE,VIEILLE ROUTE
ZA,ZONE D ACTIVITES
ZAC,ZONE D AMENAGEMENT CONCERTE
ZAD,ZONE D AMENAGEMENT DIFFERE
ZAE,ZONE D ACTIVITES ECONOMIQUES
ZAR,ZONE ARTISANALE
ZI,ZONE INDUSTRIELLE
ZONE,ZONE
ZUP,ZONE A URBANISER EN PRIORITE
