WAVELENGTH	THROUGHPUT
3.0828900000000004	0.000586
3.08473	0.000453
3.08656	0.000458
3.0884	0.000439
3.09024	0.000531
3.0920799999999997	0.000641
3.09393	0.000442
3.09578	0.000535
3.09762	0.000655
3.09948	0.000525
3.10133	0.000631
3.10319	0.000618
3.1050400000000002	0.000496
3.1069	0.0007
3.1087700000000003	0.000895
3.11063	0.000873
3.1125	0.001045
3.11437	0.001294
3.1162400000000003	0.00139
3.1181099999999997	0.001683
3.11999	0.002132
3.12187	0.002413
3.12375	0.002782
3.12563	0.003343
3.12752	0.003846
3.1294	0.004596
3.1312900000000004	0.00576
3.1331900000000004	0.006889
3.13508	0.008313
3.13698	0.01017
3.13888	0.01218
3.14078	0.01482
3.14268	0.01816
3.14459	0.02181
3.14649	0.02646
3.1484099999999997	0.03197
3.1503200000000002	0.03857
3.15223	0.0465
3.15415	0.05522
3.15607	0.06533
3.1579900000000003	0.0774
3.15992	0.09147
3.16184	0.1061
3.16377	0.122
3.1657	0.1406
3.16764	0.1589
3.16957	0.1788
3.17151	0.2002
3.17345	0.2205
3.1754	0.2412
3.17734	0.2618
3.17929	0.2822
3.1812400000000003	0.2986
3.18319	0.314
3.18515	0.3304
3.1871099999999997	0.3431
3.18907	0.3529
3.19103	0.3606
3.19299	0.3685
3.19496	0.3723
3.19693	0.3737
3.1989	0.375
3.2008799999999997	0.3744
3.20286	0.3718
3.2048400000000004	0.3703
3.20682	0.3686
3.2088	0.3653
3.2107900000000003	0.3619
3.21278	0.358
3.21477	0.3541
3.21676	0.3513
3.21876	0.3495
3.22076	0.3484
3.22276	0.3452
3.22477	0.3437
3.22677	0.3446
3.22878	0.3436
3.2307900000000003	0.3436
3.2328099999999997	0.3443
3.23482	0.3448
3.23684	0.3474
3.23887	0.3496
3.2408900000000003	0.3512
3.2429200000000002	0.3541
3.24495	0.3578
3.2469799999999998	0.3623
3.2490099999999997	0.3661
3.25105	0.3698
3.2530900000000003	0.3748
3.25513	0.3795
3.25718	0.3841
3.25922	0.3895
3.26127	0.3936
3.26332	0.3974
3.26538	0.4007
3.26744	0.4034
3.2695	0.4065
3.27156	0.4104
3.27363	0.4125
3.27569	0.4137
3.27776	0.4158
3.27984	0.4158
3.28191	0.4163
3.28399	0.4165
3.2860699999999996	0.4153
3.28816	0.4145
3.2902400000000003	0.4143
3.29233	0.4145
3.2944199999999997	0.4134
3.2965199999999997	0.4125
3.2986199999999997	0.4117
3.30071	0.4091
3.3028199999999996	0.4086
3.3049199999999996	0.4091
3.30703	0.4069
3.30914	0.406
3.31125	0.4056
3.31337	0.405
3.31549	0.4055
3.3176099999999997	0.4044
3.3197300000000003	0.4024
3.32186	0.4027
3.3239900000000002	0.4036
3.3261199999999995	0.4042
3.3282599999999998	0.4047
3.33039	0.4043
3.33253	0.4047
3.33468	0.4066
3.33682	0.4068
3.3389699999999998	0.4066
3.3411199999999996	0.407
3.3432800000000005	0.4067
3.3454300000000003	0.4065
3.3475900000000003	0.4067
3.34976	0.4072
3.35192	0.407
3.3540900000000002	0.4066
3.35626	0.4063
3.3584300000000002	0.4051
3.36061	0.4051
3.36279	0.4049
3.3649699999999996	0.4039
3.3671599999999997	0.4048
3.36935	0.4041
3.37154	0.4016
3.37373	0.4033
3.3759300000000003	0.4056
3.37813	0.4056
3.3803300000000003	0.4063
3.3825300000000005	0.4071
3.3847400000000003	0.408
3.38695	0.4109
3.3891699999999996	0.4135
3.3913800000000003	0.416
3.3936	0.4187
3.3958199999999996	0.4208
3.39805	0.4245
3.4002800000000004	0.4273
3.40251	0.4291
3.4047400000000003	0.4321
3.4069800000000003	0.4333
3.40922	0.4335
3.41146	0.4353
3.41371	0.4367
3.4159599999999997	0.4354
3.4182099999999997	0.4344
3.42046	0.4356
3.4227199999999995	0.4351
3.42498	0.4343
3.42725	0.434
3.42951	0.4303
3.4317800000000003	0.4265
3.4340599999999997	0.4254
3.4363300000000003	0.4243
3.4386099999999997	0.4221
3.44089	0.4202
3.4431800000000004	0.4179
3.4454599999999997	0.4163
3.44775	0.4157
3.45005	0.4143
3.45235	0.4139
3.45465	0.414
3.45695	0.4131
3.45926	0.4134
3.46156	0.4145
3.46388	0.4158
3.46619	0.4176
3.4685099999999998	0.4186
3.4708300000000003	0.4194
3.47316	0.4218
3.47548	0.4248
3.47782	0.4271
3.48015	0.4305
3.4824900000000003	0.4343
3.48483	0.4369
3.48717	0.4402
3.4895199999999997	0.4434
3.4918699999999996	0.4451
3.49422	0.4477
3.4965800000000002	0.4506
3.49894	0.4529
3.5013	0.4557
3.50366	0.4572
3.5060300000000004	0.4564
3.50841	0.4564
3.5107800000000005	0.4583
3.51316	0.4599
3.51554	0.4605
3.5179300000000002	0.4614
3.52031	0.4615
3.52271	0.4615
3.5251	0.4616
3.5275	0.4615
3.5299	0.4621
3.5323	0.4629
3.53471	0.462
3.53712	0.4596
3.53954	0.458
3.54196	0.4582
3.5443800000000003	0.4571
3.5468	0.4555
3.54923	0.4555
3.55166	0.4547
3.55409	0.4537
3.5565300000000004	0.4528
3.5589699999999995	0.4518
3.5614199999999996	0.4521
3.56386	0.4526
3.5663199999999997	0.4526
3.5687699999999998	0.4515
3.5712300000000003	0.4505
3.57369	0.4503
3.57615	0.4508
3.57862	0.4522
3.58109	0.4528
3.58357	0.4528
3.58605	0.4544
3.5885300000000004	0.4562
3.59101	0.4574
3.5935	0.4586
3.59599	0.4595
3.59849	0.4602
3.6009900000000004	0.4602
3.6034900000000003	0.4596
3.606	0.4595
3.60851	0.4588
3.61102	0.4591
3.61354	0.4597
3.61606	0.4584
3.61858	0.4576
3.62111	0.4568
3.62364	0.4558
3.6261699999999997	0.4553
3.62871	0.4536
3.63125	0.4509
3.6337900000000003	0.4487
3.63634	0.4469
3.63889	0.4456
3.64145	0.4448
3.6440099999999997	0.4425
3.6465699999999996	0.4406
3.64914	0.4401
3.65171	0.4381
3.6542800000000004	0.4369
3.65686	0.4376
3.65944	0.4364
3.6620199999999996	0.4352
3.6646099999999997	0.4355
3.6672	0.4357
3.6698	0.4367
3.6724	0.4382
3.675	0.4389
3.67761	0.439
3.68022	0.4405
3.6828300000000005	0.4441
3.68545	0.446
3.6880699999999997	0.4468
3.69069	0.4495
3.6933199999999995	0.4525
3.69595	0.4551
3.6985900000000003	0.4572
3.7012300000000002	0.459
3.7038699999999998	0.4602
3.70652	0.4623
3.70917	0.4658
3.7118300000000004	0.4688
3.71449	0.4702
3.71715	0.4705
3.71982	0.4705
3.72249	0.471
3.72516	0.4721
3.72784	0.4732
3.73052	0.4734
3.7332099999999997	0.4727
3.7359	0.473
3.7385900000000003	0.4728
3.7412900000000002	0.4728
3.74399	0.4732
3.74669	0.4723
3.7494	0.471
3.7521199999999997	0.4697
3.75483	0.4694
3.75755	0.4697
3.7602800000000003	0.4675
3.76301	0.4647
3.76574	0.4637
3.7684800000000003	0.4635
3.7712199999999996	0.4622
3.7739599999999998	0.4604
3.77671	0.4601
3.77946	0.4596
3.7822199999999997	0.4584
3.7849800000000005	0.4567
3.78775	0.4568
3.79051	0.4575
3.7932900000000003	0.4568
3.7960599999999998	0.4571
3.79884	0.4571
3.8016300000000003	0.4556
3.80442	0.4564
3.80721	0.4569
