WAVELENGTH	THROUGHPUT
4.7485599999999994	8.9e-05
4.75291	8.2e-05
4.75727	7.3e-05
4.76164	6.7e-05
4.76601	7.1e-05
4.7704	8e-05
4.77479	7.7e-05
4.77919	7.6e-05
4.7836	8.4e-05
4.7880199999999995	7.8e-05
4.79244	5.9e-05
4.796880000000001	5.8e-05
4.80132	6.4e-05
4.80577	6.4e-05
4.810230000000001	5.9e-05
4.814690000000001	6.2e-05
4.81917	7.4e-05
4.82365	7.9e-05
4.82814	7.4e-05
4.8326400000000005	5.7e-05
4.83715	5.7e-05
4.84166	7.1e-05
4.84619	8.7e-05
4.85072	0.000108
4.85527	0.000128
4.85982	0.000146
4.86437	0.000182
4.86894	0.000249
4.87352	0.000319
4.8781	0.00033
4.8827	0.000427
4.8873	0.000524
4.89191	0.000716
4.89653	0.001192
4.90116	0.001799
4.9057900000000005	0.002635
4.91044	0.003611
4.91509	0.004625
4.91976	0.005849
4.92443	0.007203
4.92911	0.008569
4.9338	0.01052
4.9385	0.01295
4.94321	0.01591
4.94792	0.01933
4.95265	0.02243
4.957380000000001	0.02605
4.96213	0.02958
4.966880000000001	0.03298
4.97164	0.03637
4.97641	0.03989
4.98119	0.04359
4.9859800000000005	0.04734
4.99078	0.05102
4.99559	0.05547
5.00041	0.05867
5.00523	0.06256
5.01007	0.06592
5.01492	0.06873
5.019769999999999	0.07092
5.02463	0.07309
5.02951	0.07452
5.03439	0.07602
5.039280000000001	0.07741
5.04419	0.07852
5.0491	0.0799
5.0540199999999995	0.08102
5.05895	0.08237
5.06389	0.08383
5.06884	0.08533
5.0738	0.08704
5.07877	0.08925
5.08375	0.09112
5.0887400000000005	0.09334
5.09374	0.09547
5.09874	0.09705
5.10376	0.09815
5.10879	0.09923
5.11383	0.1002
5.11888	0.1009
5.12394	0.1017
5.129	0.1024
5.13408	0.1029
5.13917	0.1034
5.14427	0.1037
5.149380000000001	0.1038
5.1545	0.1038
5.15963	0.1039
5.16476	0.104
5.16991	0.1043
5.17507	0.1048
5.18024	0.1053
5.18542	0.1059
5.1906099999999995	0.1066
5.19581	0.1072
5.20103	0.108
5.20625	0.1088
5.21148	0.1095
5.21672	0.1102
5.22198	0.1109
5.22724	0.1115
5.23252	0.1121
5.2378	0.1127
5.2431	0.1129
5.2484	0.1129
5.2537199999999995	0.1123
5.25905	0.1116
5.264390000000001	0.111
5.2697400000000005	0.1102
5.2751	0.1095
5.280469999999999	0.1092
5.28585	0.1093
5.29125	0.1099
5.29665	0.1106
5.30207	0.1111
5.3075	0.1119
5.312930000000001	0.1126
5.31838	0.1135
5.323840000000001	0.1145
5.3293099999999995	0.1156
5.3348	0.1165
5.34029	0.1176
5.3458	0.1186
5.35131	0.1195
5.35684	0.1203
5.36238	0.121
5.36793	0.1216
5.3735	0.1222
5.37907	0.1227
5.38466	0.1229
5.39025	0.1229
5.39586	0.1229
5.40148	0.1228
5.407109999999999	0.1226
5.41276	0.1225
5.418419999999999	0.1221
5.42408	0.122
5.42976	0.1219
5.43545	0.1217
5.44116	0.1217
5.44687	0.1216
5.4526	0.1217
5.45834	0.1218
5.464090000000001	0.1219
5.46986	0.1218
5.475630000000001	0.1219
5.48142	0.1218
5.48722	0.1219
5.49303	0.1217
5.49886	0.1217
5.5047	0.1218
5.51055	0.122
5.51641	0.1226
5.52228	0.1232
5.528169999999999	0.1239
5.53407	0.1245
5.53998	0.1253
5.54591	0.1261
5.55184	0.1268
5.5578	0.1275
5.56376	0.1282
5.56973	0.1289
5.57572	0.1296
5.58173	0.1296
5.58774	0.1294
5.59377	0.1292
5.59981	0.1289
5.60586	0.1288
5.61193	0.1288
5.61801	0.129
5.6241	0.1296
5.63021	0.1303
5.63633	0.1311
5.64246	0.1318
5.64861	0.1324
5.65477	0.133
5.66094	0.1335
5.66713	0.134
5.67333	0.1344
5.67954	0.1343
5.68577	0.1342
5.69201	0.1341
5.69827	0.1341
5.70454	0.1343
5.71082	0.1349
5.71711	0.1354
5.7234300000000005	0.1359
5.72975	0.1364
5.73609	0.1368
5.74244	0.137
5.74881	0.1374
5.75519	0.1376
5.76158	0.1374
5.76799	0.1366
5.77441	0.136
5.78085	0.1352
5.7873	0.1348
5.793769999999999	0.1348
5.80025	0.1353
5.8067400000000005	0.1358
5.81325	0.1363
5.819780000000001	0.137
5.82632	0.1376
5.83287	0.1381
5.83944	0.1386
5.846019999999999	0.139
5.85262	0.1393
5.85924	0.1397
5.86586	0.1396
5.87251	0.1397
5.87916	0.1397
5.88584	0.1397
5.892530000000001	0.1398
5.89923	0.1401
5.90595	0.1403
5.91268	0.1406
5.91943	0.1409
5.9262	0.1413
5.932980000000001	0.1416
5.939769999999999	0.1417
5.9465900000000005	0.1419
5.95341	0.142
5.96026	0.142
5.9671199999999995	0.1421
5.973990000000001	0.142
5.98088	0.142
5.98779	0.1421
5.9947099999999995	0.142
6.00165	0.1419
6.0086	0.1416
6.015569999999999	0.1415
6.0225599999999995	0.1415
6.02956	0.1417
6.036580000000001	0.1417
6.04362	0.1418
6.050669999999999	0.1419
6.05774	0.1419
6.06482	0.1418
6.0719199999999995	0.142
6.07904	0.142
6.086180000000001	0.1416
6.09333	0.141
6.1005	0.1401
6.10768	0.1392
6.11489	0.1382
6.12211	0.1374
6.12934	0.1368
6.1366	0.1361
6.14387	0.1357
6.15115	0.1354
6.15846	0.1352
6.165780000000001	0.1352
6.17312	0.135
6.18048	0.1347
6.18786	0.1347
6.19525	0.1341
6.20266	0.1333
6.21009	0.1323
6.21753	0.1309
6.225	0.1292
6.232480000000001	0.1278
6.23998	0.1263
6.2475	0.1253
6.2550300000000005	0.1249
6.26259	0.1245
6.27016	0.1244
6.27775	0.1246
6.28536	0.1248
6.2929900000000005	0.1251
6.3006400000000005	0.1254
6.3083	0.1252
6.315980000000001	0.125
6.32369	0.1235
6.33141	0.1223
6.33915	0.12
6.34691	0.1176
6.35469	0.1148
6.362480000000001	0.1093
6.3703	0.1036
6.3781300000000005	0.0972
6.3859900000000005	0.09083
6.39386	0.08463
6.4017599999999995	0.0794
6.409669999999999	0.07256
6.4176	0.06498
6.42556	0.05796
6.43353	0.04972
6.44152	0.04142
6.44953	0.03276
6.45756	0.0255
6.46561	0.01899
6.47369	0.01339
6.4817800000000005	0.009109
6.48989	0.005789
6.4980199999999995	0.003272
6.5061800000000005	0.00172
6.51435	0.00082
6.52254	0.000371
6.53076	0.000125
6.539	6.1e-05
6.54725	4.5e-05
6.55553	3e-05
6.56383	2.9e-05
6.57215	2.6e-05
6.580489999999999	6e-06
6.58885	1.2e-05
6.597230000000001	2.7e-05
6.605630000000001	3.2e-05
6.61406	5.1e-05
6.622510000000001	6.5e-05
