WAVELENGTH	THROUGHPUT
3.72516	0.001099
3.72784	0.001117
3.73052	0.001213
3.7332099999999997	0.001211
3.7359	0.001253
3.7385900000000003	0.001231
3.7412900000000002	0.001209
3.74399	0.001237
3.74669	0.001197
3.7494	0.001128
3.7521199999999997	0.001091
3.75483	0.001037
3.75755	0.000956
3.7602800000000003	0.000858
3.76301	0.000717
3.76574	0.000602
3.7684800000000003	0.000578
3.7712199999999996	0.000587
3.7739599999999998	0.000474
3.77671	0.000377
3.77946	0.000317
3.7822199999999997	0.000233
3.7849800000000005	0.00023
3.78775	0.000157
3.79051	0.000228
3.7932900000000003	0.000424
3.7960599999999998	0.000474
3.79884	0.000563
3.8016300000000003	0.000633
3.80442	0.000451
3.80721	0.000464
3.8100099999999997	0.00085
3.81281	0.000942
3.8156199999999996	0.000812
3.81843	0.001039
3.82124	0.001136
3.82406	0.00104
3.8268800000000005	0.001322
3.82971	0.001361
3.8325400000000003	0.001194
3.8353699999999997	0.001184
3.8382099999999997	0.001108
3.84105	0.001127
3.8439	0.001191
3.84675	0.001142
3.8496099999999998	0.001138
3.85247	0.000946
3.8553300000000004	0.000972
3.8582	0.001021
3.86107	0.000773
3.86395	0.000693
3.86683	0.000647
3.8697199999999996	0.000523
3.87261	0.000451
3.8755	0.000366
3.8784	0.000398
3.8813	0.000391
3.88421	0.000223
3.88712	0.000226
3.89004	0.000307
3.89296	0.000401
3.89589	0.000664
3.8988099999999997	0.001206
3.90175	0.001624
3.90469	0.00192
3.90763	0.002697
3.9105800000000004	0.003559
3.91353	0.004236
3.9164800000000004	0.005163
3.9194400000000003	0.006273
3.9224099999999997	0.007327
3.92538	0.008786
3.92835	0.01068
3.9313300000000004	0.01237
3.93431	0.01432
3.9373	0.01668
3.94029	0.01937
3.94329	0.02232
3.9462900000000003	0.02581
3.94929	0.02994
3.9523	0.03479
3.9553199999999995	0.04024
3.95834	0.0469
3.96136	0.05481
3.9643900000000003	0.06381
3.9674199999999997	0.07436
3.9704599999999997	0.08669
3.9735	0.101
3.97655	0.1175
3.9796	0.1358
3.9826599999999996	0.1573
3.9857199999999997	0.1793
3.9887900000000003	0.2023
3.99186	0.2281
3.99493	0.2522
3.99801	0.2775
4.0011	0.3004
4.00419	0.3207
4.007280000000001	0.339
4.0103800000000005	0.355
4.01349	0.3669
4.01659	0.3755
4.01971	0.3805
4.02283	0.3837
4.02595	0.3854
4.02908	0.3846
4.03221	0.3824
4.03535	0.3798
4.03849	0.3781
4.04164	0.3743
4.04479	0.3695
4.04795	0.3657
4.0511099999999995	0.3607
4.05428	0.3568
4.05745	0.3531
4.060630000000001	0.3488
4.06381	0.3443
4.067	0.3402
4.07019	0.3367
4.07339	0.3337
4.07659	0.3308
4.0798	0.3283
4.08301	0.3268
4.0862300000000005	0.3262
4.08945	0.3254
4.0926800000000005	0.3249
4.09591	0.3251
4.09915	0.326
4.10239	0.3283
4.10564	0.3303
4.10889	0.3324
4.11215	0.3351
4.115419999999999	0.3386
4.11868	0.3448
4.12196	0.3507
4.12524	0.3552
4.12852	0.3617
4.13181	0.3689
4.13511	0.3764
4.1384099999999995	0.3838
4.14171	0.3916
4.14502	0.3995
4.14834	0.4085
4.15166	0.4181
4.15499	0.4269
4.15832	0.4349
4.1616599999999995	0.4411
4.165	0.4473
4.16835	0.4545
4.1717	0.4605
4.17506	0.466
4.17842	0.4709
4.18179	0.4755
4.185169999999999	0.4798
4.18855	0.4841
4.19193	0.4885
4.19533	0.4908
4.19872	0.4922
4.20213	0.4948
4.20553	0.4967
4.20895	0.4972
4.21237	0.4974
4.21579	0.497
4.21922	0.4972
4.222659999999999	0.4963
4.2261	0.4942
4.22955	0.4923
4.233	0.4904
4.23646	0.4883
4.23992	0.4873
4.24339	0.4847
4.2468699999999995	0.4805
4.25035	0.4773
4.253830000000001	0.4749
4.2573300000000005	0.4728
4.26082	0.4704
4.26433	0.468
4.2678400000000005	0.4674
4.27135	0.4664
4.27487	0.4646
4.2784	0.4651
4.28193	0.4659
4.28547	0.4657
4.28902	0.4662
4.2925699999999996	0.4677
4.296130000000001	0.4714
4.29969	0.4744
4.30326	0.4773
4.306830000000001	0.4807
4.31041	0.4832
4.314	0.4864
4.31759	0.4902
4.3211900000000005	0.4929
4.32479	0.4954
4.3284	0.4983
4.33202	0.5014
4.33564	0.5046
4.33927	0.5069
4.3429	0.509
4.34654	0.5108
4.3501900000000004	0.5128
4.35384	0.5148
4.3575	0.5156
4.36116	0.5162
4.36483	0.5194
4.36851	0.5228
4.37219	0.5237
4.37588	0.5252
4.379580000000001	0.5279
